U+26100	𦄀	5	0	0			16	119		糹馬																mã			
U+26101	𦄁	5	0	0			16	119		糹退																thùn			
U+26102	𦄂	5	0	0	タイ		17	119		糹帶 糸帶								girdle; zone	タイ			dài	daai3			dải			
U+26103	𦄃	5	0	0			16	119		糹哲																chít			
U+26104	𦄄	5	0	0			16	119		𦀲阝 糹郡																quấn			
U+26105	𦄅	5	0	0			16	119		糹烕																dệt			
U+26106	𦄆	5	0	0			16	119		糹埋																may			
U+26107	𦄇	5	0	0			16	119		糹涅																nịt			
U+26108	𦄈	5	0	0			16	119		糹釗																xuyến			
U+26109	𦄉	5	0	0	シュク		17	119		戚糸									シュク										
U+2610A	𦄊	5	0	0	ケイ		17	119		啓糸									ケイ			qǐ							
U+2610B	𦄋	5	0	0	チョウ		17	119		糹鳥 糸鳥		𬘞							チョウ			diǎo							
U+2610C	𦄌	5	0	0	ダイ ナイ		17	119		糹埶 糸圥土丸									ダイ ナイ			niè				chắp			
U+2610D	𦄍	5	0	0	ソウ ショウ		17	119		糹爽 糸爽		𬘾							ソウ ショウ			shuǎng							
U+2610E	𦄎	5	0	0	サツ		17	119		糹㝡 糸㝡 糹宀取									サツ										
U+2610F	𦄏	5	0	0	ソウ ショウ		17	119		糹梢 糸梢									ソウ ショウ			shāo							
U+26110	𦄐	5	0	0	キン コン ビ ミ		17	119		鹿糸									キン コン ビ ミ			kǔn							
U+26111	𦄑	5	0	0	セイ		17	119		糹彗 糸彗									セイ			suì							
U+26112	𦄒	5	0	0	ヘン		17	119		糹匾 糸匾									ヘン										
U+26113	𦄓	5	0	0	トウ ツ		17	119		糹兜 糸丿𠃊白コ几									トウ ツ			dōu				xâu			
U+26114	𦄔	5	0	0	テツ テチ		17	119		糹窒 糸窒									テツ テチ			dié							
U+26115	𦄕	5	0	0	ヘイ		17	119		糹𡌦 糸𡌦									ヘイ										
U+26116	𦄖	5	0	0	シュウ		17	119		糹一丨-一𠃊-𠃑冭 糸一丨-一𠃊-𠃑冭 糹一丨-一𠃊-𠃑夳									シュウ										
U+26117	𦄗	5	0	0	リョウ		17	119		糹𧴿 糸𧴿									リョウ										
U+26118	𦄘	5	0	0	チン		17	119		糹𪺏 糸爫豕									チン										
U+26119	𦄙	5	0	0	サク		17	119		糹䇥 糸䇥									サク										
U+2611A	𦄚	5	0	0	ジュウ		17	119		糹𨑢 糸𨑢									ジュウ										
U+2611B	𦄛	5	0	0	シ		17	119		糹㽞 糸㽞									シ										
U+2611C	𦄜	5	0	0	コウ ク		17	119		糹㓞示 糸㓞示 糹丰刀示									コウ ク			gōng							
U+2611D	𦄝	5	0	0			17	119		糹庶																			
U+2611E	𦄞	5	0	0			17	119		糹問																vấn			
U+2611F	𦄟	5	0	0			17	119		糹𠂆扁																			
U+26120	𦄠	5	0	0			17	119		訥糸																nút			
U+26121	𦄡	5	0	0			17	119		糹冃皿勹 糹𭦗													maan6						
U+26122	𦄢	5	0	0			17	119		糹庸																			
U+26123	𦄣	5	0	0			17	119		糹袞																cuộn			
U+26124	𦄤	5	0	0			17	119		糹𮍏																			
U+26125	𦄥	5	0	0			17	119		糹双志																			
U+26126	𦄦	5	0	0			17	119		糹蛋																			
U+26127	𦄧	5	0	0			17	119		糹曹		𬘿																	
U+26128	𦄨	5	0	0			17	119		糹士冖糸																			
U+26129	𦄩	5	0	0			17	119		糹⿽戈艹日																			
U+2612A	𦄪	5	0	0			17	119		糹尸⺌一八二																			
U+2612B	𦄫	5	0	0			17	119		糹荽																			
U+2612C	𦄬	5	0	0			17	119		糹崑																			
U+2612D	𦄭	5	0	0			17	119		糹透																			
U+2612E	𦄮	5	0	0			17	119		糹𬋩																			
U+2612F	𦄯	5	0	0	テン		17	119		專糸									テン			zhuǎn							
U+26130	𦄰	5	0	0	コク		17	119		糹國 糸國									コク			guó							
U+26131	𦄱	5	0	0	ヘン		17	119		糹𠊳 糸𠊳									ヘン										
U+26132	𦄲	5	0	0	シュク		17	119		糹㝛 糸㝛									シュク										
U+26133	𦄳	5	0	0			17	119		彐米人糸																			
U+26134	𦄴	5	0	0			17	119		糹斎 糹斉小																chài			
U+26135	𦄵	5	0	0			17	119		糹悉																dứt			
U+26136	𦄶	5	0	0			17	119		糹𠶋 𫃜芥																rìa			
U+26137	𦄷	5	0	0			17	119		糹通																thòng			
U+26138	𦄸	5	0	0			17	119		糹訟																xụng			
U+26139	𦄹	5	0	0			17	119		糹掉																chão			
U+2613A	𦄺	5	0	0			17	119		糹朗																rắng			
U+2613B	𦄻	5	0	0		かせ	17	119		糸貫 糹貫									かせ							quắn			
U+2613C	𦄼	5	0	0	シュウ ショウ シュ		18	119		糹須 糸須		𬘳							シュウ ショウ シュ			xū							
U+2613D	𦄽	5	0	0	キョ ゴ		18	119		糹渠 糸渠									キョ ゴ			qú							
U+2613E	𦄾	5	0	0	ホク ボク		18	119		糹菐 糸菐									ホク ボク							vóc			
U+2613F	𦄿	5	0	0	ボク		18	119		糹黑 糸黑									ボク										
U+26140	𦅀	5	0	0	シン ジン		18	119		糹尋 糸尋									シン ジン			xún							
U+26141	𦅁	5	0	0	タ		18	119		糹奢 糸奢									タ										
U+26142	𦅂	5	0	0			18	119		糹爲																			
U+26143	𦅃	5	0	0	ショウ		18	119		糹焦 糸焦									ショウ			jiāo							
U+26144	𦅄	5	0	0	テツ デチ		18	119		糹𰕎 䋭攵 糸𰕎									テツ デチ			zhé							
U+26145	𦅅	5	0	0			18	119		糹童																			
U+26146	𦅆	5	0	0	テン デン		18	119		糹奠 糸奠 糸酋大									テン デン			diàn							
U+26147	𦅇	5	0	0	ソウ		18	119		糹喪 糸喪		𫄪							ソウ			sāng							
U+26148	𦅈	5	0	0	ホウ ヒョウ		18	119		糹彭 糸彭		𫄵							ホウ ヒョウ			bēng							
U+26149	𦅉	5	0	0	ショク		18	119		糹属 糸属									ショク										
U+2614A	𦅊	5	0	0	サク		18	119		糹㫺 糸㫺									サク			suǒ							
U+2614B	𦅋	5	0	0	ケン		18	119		糹㚘心 糸㚘心		𬙃							ケン			qiǎn							
U+2614C	𦅌	5	0	0	トウ		18	119		糹絭 糸絭 糸𠔉糸									トウ										
U+2614D	𦅍	5	0	0	ルイ		18	119		糹絫 糸絫									ルイ										
U+2614E	𦅎	5	0	0	ジュ		18	119		糹𤰔勹灬 糸-丨白勹灬									ジュ										
U+2614F	𦅏	5	0	0	ジュ		18	119		糹𦓔 糸𦓔									ジュ			xū							
U+26150	𦅐	5	0	0	ケン		18	119		⺊系頁 上糸頁									ケン										
U+26151	𦅑	5	0	0	ジュン		18	119		糹循 糸循									ジュン			xún							
U+26152	𦅒	5	0	0	ソウ		18	119		糹叅 糸叅									ソウ										
U+26153	𦅓	5	0	0	シュ ショウ		18	119		須糸									シュ ショウ										
U+26154	𦅔	5	0	0	ボク モク		18	119		黑糸									ボク モク			mò							
U+26155	𦅕	5	0	0	シャク		18	119		索卓									シャク										
U+26156	𦅖	5	0	0			18	119		糹翕																			
U+26157	𦅗	5	0	0			18	119		糹羡																			
U+26158	𦅘	5	0	0	ケン カン		18	119		糹間 糸間		𰬝							ケン カン										
U+26159	𦅙	5	0	0			18	119		糹雯													man4						
U+2615A	𦅚	5	0	0			18	119		𱼀吿系													jau4						
U+2615B	𦅛	5	0	0			18	119		糹⺕巩寸													cam4						
U+2615C	𦅜	5	0	0			18	119		糹㝉𧖧 糹宀丆𰤲													cyu5						
U+2615D	𦅝	5	0	0			18	119		糹着																			
U+2615E	𦅞	5	0	0			18	119		糹裁																			
U+2615F	𦅟	5	0	0			18	119		糹厂𰤷																			
U+26160	𦅠	5	0	0			18	119		糹華																			
U+26161	𦅡	5	0	0			18	119		糹景																			
U+26162	𦅢	5	0	0			18	119		糹䓤																			
U+26163	𦅣	5	0	0			18	119		糹𢽠																			
U+26164	𦅤	5	0	0			18	119		糹閔																			
U+26165	𦅥	5	0	0	ショウ ジョウ ビン ヨウ	なわ	18	119		糸亀 糹⺈田电 糹亀									ショウ ジョウ ビン ヨウ なわ										
U+26166	𦅦	5	0	0	セン		18	119		糹替 糸替									セン										
U+26167	𦅧	5	0	0	チ		18	119		糹黹 糸黹									チ										
U+26168	𦅨	5	0	0	シュ		18	119		彡糸頁									シュ										
U+26169	𦅩	5	0	0	カイ		18	119		糹㑹 糸㑹									カイ										
U+2616A	𦅪	5	0	0			18	119		仌𠈌糸																			
U+2616B	𦅫	5	0	0			18	119		素命																			
U+2616C	𦅬	5	0	0	チュウ		18	119		𡙕糸 㚔㇈丿⺀糸									チュウ										
U+2616D	𦅭	5	0	0			18	119		糹隊																đũi			
U+2616E	𦅮	5	0	0			18	119		糹傘 糹个㸚一																tàn			
U+2616F	𦅯	5	0	0			18	119		糹等																nhẳng			
U+26170	𦅰	5	0	0			18	119		糹覃																đùm			
U+26171	𦅱	5	0	0			18	119		糹蛛 𬗌朱																thùa			
U+26172	𦅲	5	0	0			18	119		糹越																vợt			
U+26173	𦅳	5	0	0			18	119		糹丿囗丿丿⺀廾																			
U+26174	𦅴	5	0	0			18	119		尾𥿄																vở			
U+26175	𦅵	5	0	0	セイ		19	119		糹歲 糸歲									セイ			suì							
U+26176	𦅶	5	0	0	ロウ		19	119		糹葛 糸葛									ロウ			là							
U+26177	𦅷	5	0	0	チョ		19	119		糹著 糸著		𬙅							チョ			zhǔ							
U+26178	𦅸	5	0	0	チュウ ジュ		19	119		䍃⺊系 爫缶⺊系									チュウ ジュ			zhòu							
U+26179	𦅹	5	0	0			19	119		𱼀咅系																			
U+2617A	𦅺	5	0	0	レイ ライ		19	119		糹戾皿 糸戾皿 糹戶犬皿									レイ ライ			lì							
U+2617B	𦅻	5	0	0	カン		19	119		素爰									カン										
U+2617C	𦅼	5	0	0	タン		19	119		糹詹 糸詹									タン			dān							
U+2617D	𦅽	5	0	0	キョク コク		19	119		𠂹一八糸 仌亻仌一八糸									キョク コク			jú							
U+2617E	𦅾	5	0	0	シャク	まとう	19	119		敫糸									シャク まとう										
U+2617F	𦅿	5	0	0	ウン		19	119		糹暈 糸暈									ウン			yùn							
U+26180	𦆀	5	0	0	セン ゼン テン デン エン		19	119		糹羨 糸羨									セン ゼン テン デン エン			chǎn							
U+26181	𦆁	5	0	0	ラ		19	119		𣎆糸 𦝠糸									ラ			luó							
U+26182	𦆂	5	0	0	ショク		19	119		糹蜀 糸蜀									ショク										
U+26183	𦆃	5	0	0	カン		19	119		糹㰹 糸㰹 緘欠									カン										
U+26184	𦆄	5	0	0	シツ シチ		19	119		糹瑟 糸瑟									シツ シチ			sè							
U+26185	𦆅	5	0	0	バン		19	119		糹㬅 糸㬅									バン										
U+26186	𦆆	5	0	0	レン		19	119		糹廉 糸廉		𰬾							レン			lián							
U+26187	𦆇	5	0	0			19	119		糹㐀十丷𠮛																			
U+26188	𦆈	5	0	0	ケイ		19	119		糹雋 糸雋		𰬹							ケイ			zuǎn							
U+26189	𦆉	5	0	0	セン		19	119		糹廌 糸廌									セン										
U+2618A	𦆊	5	0	0	キョウ		19	119		糹旧一里 糸旧一里									キョウ										
U+2618B	𦆋	5	0	0	ライ		19	119		糹十从貝 糸十从貝									ライ			lài							
U+2618C	𦆌	5	0	0			19	119		糹亠叕大												shuǎng							
U+2618D	𦆍	5	0	0	ショウ		19	119		糹广𭻿一 糸广𭻿一									ショウ			qiè							
U+2618E	𦆎	5	0	0	エキ		19	119		糹𥇡 糸𥇡									エキ										
U+2618F	𦆏	5	0	0	セン		19	119		糸卝未𠮛 糹艹未𠮛									セン										
U+26190	𦆐	5	0	0			19	119		糹廿丨冂𢆶																			
U+26191	𦆑	5	0	0			19	119		糹厂丨囗丷一王																			
U+26192	𦆒	5	0	0			19	119		糹粵																			
U+26193	𦆓	5	0	0			19	119		糹微																			
U+26194	𦆔	5	0	0			19	119		糹愛																			
U+26195	𦆕	5	0	0	ヒ		19	119		𦀺糸 糸車糸 𦀺糹									ヒ										
U+26196	𦆖	5	0	0	リョウ		19	119		糹𤊽 糸𤊽									リョウ										
U+26197	𦆗	5	0	0	ヤク		19	119		𦃃勺									ヤク										
U+26198	𦆘	5	0	0	トウ		19	119		糹𤾇 糸𤾇									トウ			dōu							
U+26199	𦆙	5	0	0			19	119		糹雷 糹雨田																sồi			
U+2619A	𦆚	5	0	0			19	119		糹裊																néo			
U+2619B	𦆛	5	0	0			19	119		糹𡕰																			
U+2619C	𦆜	5	0	0	シュウ		20	119		糹聚 糸耳又乑									シュウ										
U+2619D	𦆝	5	0	0	ヒョウ		20	119		縹寸 糹𡬽 糸𡬽									ヒョウ										
U+2619E	𦆞	5	0	0	ブ ム		20	119		糹舞 糸舞									ブ ム			wù							
U+2619F	𦆟	5	0	0	ボウ モ		20	119		糹蒙 糸蒙								tangled	ボウ モ			méng	mung4			mùng			
U+261A0	𦆠	5	0	0	キ ギ		20	119		糹匱 糸匱									キ ギ										
U+261A1	𦆡	5	0	0	ケイ		20	119		糹𣯅 糸𣯅									ケイ			jì							
U+261A2	𦆢	5	0	0	ケイ		20	119		糹冈剡 糸冈剡									ケイ										
U+261A3	𦆣	5	0	0	チ		20	119		糹遟 糸遟									チ										
U+261A4	𦆤	5	0	0			21	119		糹𤕨												chī							
U+261A5	𦆥	5	0	0	ミツ		19	119		糹宀𫊫 糸𮔉									ミツ										
U+261A6	𦆦	5	0	0	ギ		20	119		糹疑 糸疑									ギ			nǐ							
U+261A7	𦆧	5	0	0	サ		20	119		糹丨𠈌丆工 糸丨𠈌丆工									サ										
U+261A8	𦆨	5	0	0			21	119		糹厲 糸厲																			
U+261A9	𦆩	5	0	0	イ		20	119		爪爪絲 爪爪糸糸									イ										
U+261AA	𦆪	5	0	0	カ		20	119		糹裹 糸衣甲一八									カ										
U+261AB	𦆫	5	0	0	ホウ ホ		21	119		扌並斗糸 掽斗糸									ホウ ホ										
U+261AC	𦆬	5	0	0	ショウ		20	119		糹艹𫢴 糸艹𫢴									ショウ										
U+261AD	𦆭	5	0	0			20	119		糹寧													cyu5						
U+261AE	𦆮	5	0	0			20	119		糹𢾰 糹山𢆰小攵													fai1						
U+261AF	𦆯	5	0	0	ヒン ビン		20	119		糸賔 糹賔								confused	ヒン ビン				ban1						
U+261B0	𦆰	5	0	0	ヘツ		20	119		屮仌屮斤糸									ヘツ										
U+261B1	𦆱	5	0	0		へい	20	119		糸榮 糹榮									へい										
U+261B2	𦆲	5	0	0			20	119		糹廖		𫟇											liu6						
U+261B3	𦆳	5	0	0			20	119		糹兑兑																			
U+261B4	𦆴	5	0	0			20	119		糹㬎																			
U+261B5	𦆵	5	0	0			20	119		糹𭀰																			
U+261B6	𦆶	5	0	0			20	119		糹卝土言																			
U+261B7	𦆷	5	0	0			20	119		糹非再																			
U+261B8	𦆸	5	0	0	ヨウ		20	119		糹遥 糸遙									ヨウ			yáo							
U+261B9	𦆹	5	0	0			20	119		糹對																đũi			
U+261BA	𦆺	5	0	0			20	119		糹領																lĩnh			
U+261BB	𦆻	5	0	0	ロウ		21	119		糹巤 糸巤 糹巛囚𠄌二𠄌二㇂									ロウ			là							
U+261BC	𦆼	5	0	0			21	119		糹寬																			
U+261BD	𦆽	5	0	0	リツ リチ		21	119		索率									リツ リチ										
U+261BE	𦆾	5	0	0	リツ リチ		21	119		素率									リツ リチ			lǜ							
U+261BF	𦆿	5	0	0	ハク		21	119		糹暴 糸暴									ハク										
U+261C0	𦇀	5	0	0	セイ		21	119		糹慧 糸慧									セイ			suì							
U+261C1	𦇁	5	0	0	フ		21	119		糹敷 糸敷									フ			fū							
U+261C2	𦇂	5	0	0	ケン		22	119		龷小冂𬗌 㐀小冂糸虫 龷小冂糸虫									ケン										
U+261C3	𦇃	5	0	0	チョ		21	119		糹箸 糸箸									チョ										
U+261C4	𦇄	5	0	0	ライ		21	119		糹畾 糸畾									ライ			lěi							
U+261C5	𦇅	5	0	0	イ		21	119		糹𰀉一八貝 糸𰀉一八貝									イ			wěi							
U+261C6	𦇆	5	0	0			21	119		數糸																			
U+261C7	𦇇	5	0	0			21	119		糹垚𡉊																nhão			
U+261C8	𦇈	5	0	0	サ		21	119		糸𢀩 糹𢀩									サ										
U+261C9	𦇉	5	0	0			21	119		糹覀叚																			
U+261CA	𦇊	5	0	0			21	119		糹輝																			
U+261CB	𦇋	5	0	0			21	119		糹䔥																			
U+261CC	𦇌	5	0	0			21	119		糹爫罒一犮																			
U+261CD	𦇍	5	0	0			21	119		糹士冖糸殳																			
U+261CE	𦇎	5	0	0	ソウ ス		21	119		糹蔥 糸𦯎心 糸蔥		𰭁							ソウ ス			cōng							
U+261CF	𦇏	5	0	0	ケン		21	119		糹瞏 糸瞏									ケン										
U+261D0	𦇐	5	0	0			21	119		糹𤌑																			
U+261D1	𦇑	5	0	0	マ		21	119		䌕手 糹摩 糸摩									マ										
U+261D2	𦇒	5	0	0			21	119		糹磊																rối			
U+261D3	𦇓	5	0	0	ケイ		21	119		糹𢇍 糸𢇍									ケイ										
U+261D4	𦇔	5	0	0	レキ リャク		22	119		糹歷 糸歷									レキ リャク			lì							
U+261D5	𦇕	5	0	0	サン		22	119		糹𢿱 糸𢿱 糹林⺼攵									サン										
U+261D6	𦇖	5	0	0	ヒン ビン		22	119		糹頻 糸頻 𦁗頁									ヒン ビン			pín							
U+261D7	𦇗	5	0	0	セン シュ	なわ	22	119		糹選 糸選									セン シュ なわ										
U+261D8	𦇘	5	0	0	キン コン		22	119		糹麇 糸麇 䌒禾									キン コン			jūn							
U+261D9	𦇙	5	0	0	キョ コ		22	119		糹舉 糸舉									キョ コ			jǔ							
U+261DA	𦇚	5	0	0	イ		22	119		彑𥸭素 彐𥸭素									イ										
U+261DB	𦇛	5	0	0	ロウ		22	119		糹賴 糸賴		𰬼							ロウ			là							
U+261DC	𦇜	5	0	0			22	119		糹屾𰢱																			
U+261DD	𦇝	5	0	0			22	119		糹縈													jing4						
U+261DE	𦇞	5	0	0	キン ケン		22	119		糸遺 糹遺									キン ケン										
U+261DF	𦇟	5	0	0			22	119		糹厂熏																			
U+261E0	𦇠	5	0	0			22	119		糹蕙																			
U+261E1	𦇡	5	0	0			22	119		糹凵丨𢆶𫠩																			
U+261E2	𦇢	5	0	0	シン		22	119		糹㬜 糸㬜									シン										
U+261E3	𦇣	5	0	0	カイ		22	119		糹䝿 糸䝿									カイ										
U+261E4	𦇤	5	0	0			22	119		糹彊 𥾏畺																			
U+261E5	𦇥	5	0	0	ヘン		22	119		䜌久									ヘン										
U+261E6	𦇦	5	0	0			22	119		糸頰																			
U+261E7	𦇧	5	0	0	ケイ		23	119		糹罽 糸罽									ケイ			jì							
U+261E8	𦇨	5	0	0	トウ		23	119		亠毌縣 亠囗⺀一縣 𣫭縣									トウ										
U+261E9	𦇩	5	0	0	セン		23	119		糹薦 糸薦									セン										
U+261EA	𦇪	5	0	0			23	119		糹𦭝冖戍												miè							
U+261EB	𦇫	5	0	0	セン		23	119		糹鮮 糸鮮									セン										
U+261EC	𦇬	5	0	0	ヤク		23	119		糹龠 糸龠									ヤク			yào							
U+261ED	𦇭	5	0	0	ヘン		23	119		糹辶白穴口 糸辶白穴口									ヘン			biān							
U+261EE	𦇮	5	0	0			23	119		糹鍾																chùng			
U+261EF	𦇯	5	0	0			23	119		糸彌 𥾏爾																			
U+261F0	𦇰	5	0	0	シュク		24	119		糹蹙 糸蹙									シュク										
U+261F1	𦇱	5	0	0	ソウ ズ		24	119		糹叢 糸叢									ソウ ズ			cóng							
U+261F2	𦇲	5	0	0			24	119		糹𤕨土												sī							
U+261F3	𦇳	5	0	0	ヒョウ		24	119		糸𤐫 糹𤐫									ヒョウ										
U+261F4	𦇴	5	0	0			24	119		糹藏																			
U+261F5	𦇵	5	0	0	シ		24	119		幽冂丨絲									シ			sī							
U+261F6	𦇶	5	0	0	ケン		24	119		糹辶𦥳 糸辶臾𠂤									ケン										
U+261F7	𦇷	5	0	0	ヒ		24	119		䜌电									ヒ										
U+261F8	𦇸	5	0	0	カク ギャク		25	119		糹覈 糸覀敫									カク ギャク			hé							
U+261F9	𦇹	5	0	0	イツ		24	119		繘糸									イツ										
U+261FA	𦇺	5	0	0	バ マ		25	119		糹靡 糸靡 䌕非									バ マ										
U+261FB	𦇻	5	0	0	カン		25	119		𦃃爰									カン										
U+261FC	𦇼	5	0	0	シ		26	119		糹蠒 糸蠒									シ										
U+261FD	𦇽	5	0	0			26	119		糹吂羘月																			
U+261FE	𦇾	5	0	0	エン		27	119		糹䦲 糸䦲									エン										
U+261FF	𦇿	5	0	0			27	119		糹免免免																			
U+26200	𦈀	5	0	0	シャク		27	119		𦃃⺊日宁									シャク										
U+26201	𦈁	5	0	0	リツ		27	119		𦃃率									リツ										
U+26202	𦈂	5	0	0			27	119		糹饒																nhàu			
U+26203	𦈃	5	0	0	ドウ		28	119		糹囊 糸囊									ドウ			nàng							
U+26204	𦈄	5	0	0			28	119		糹巛龱土几一几糸																			
U+26205	𦈅	5	0	0	チョウ ジョウ		29	119		糹疊 糸畾宜									チョウ ジョウ			dié							
U+26206	𦈆	5	0	0			30	119		糹文寶																			
U+26207	𦈇	5	0	0	イツ		31	119		𦥑矛綗糸									イツ										
U+26208	𦈈	5	0	0			8	119		纟斥					𥿊							chè							
U+26209	𦈉	5	0	0			9	119		纟军					緷							yùn	wan6						
U+2620A	𦈊	5	0	0			10	119		纟巫																			
U+2620B	𦈋	5	0	0			10	119		纟酉					綇							xiǔ	sau2						
U+2620C	𦈌	5	0	0			10	119		纟束					綀			a kind of sackcloth				shū	so1						
U+2620D	𦈍	5	0	0			11	119		纟尤止																			
U+2620E	𦈎	5	0	0			11	119		纟单					繟							chǎn	taan4						
U+2620F	𦈏	5	0	0			11	119		纟昏					緍			(variant of 緡) a fishing-line; cord; string of coins; a paper or straw string				mín	man4						
U+26210	𦈐	5	0	0			11	119		纟连					縺			to tangle, knot, kink, get twisted; to get complicated				lián	lin4						
U+26211	𦈑	5	0	0			12	119		纟垔					緸							yīn	jan1						
U+26212	𦈒	5	0	0			12	119		纟枲					𦂅							xīng							
U+26213	𦈓	5	0	0			12	119		纟畏					䋿			a decorative knot made of colorful silk (blue, yellow, red, white and black)				wēi	wui1						
U+26214	𦈔	5	0	0			12	119		纟骨					縎							gǔ	gwat1						
U+26215	𦈕	5	0	0			12	119		纟俞					緰			net				tóu							
U+26216	𦈖	5	0	0			13	119		纟𦐇					䌈			to get something with a lasso				tā	taap3						
U+26217	𦈗	5	0	0			13	119		纟匪					𦃄							fěi							
U+26218	𦈘	5	0	0			13	119		纟荅					䌋			a kerchief hung at the waist, a tiny sack; a purse or pouch carried hanging over the girdle				dā	daap3						
U+26219	𦈙	5	0	0			13	119		纟聂					䌰			connected silk, measurement				niè							
U+2621A	𦈚	5	0	0			14	119		纟戚					縬							cù	zuk1						
U+2621B	𦈛	5	0	0			15	119		纟最					繓							zuǒ	dyut3						
U+2621C	𦈜	5	0	0			15	119		纟集					䌖			to gather; to assemble; to come together; to blend; to mix, disorderly; mixed, a general term for wealthy goods and textiles (in southern minority group)				jié							
U+2621D	𦈝	5	0	0			15	119		纟巽					繏							xuàn	syun3						
U+2621E	𦈞	5	0	0			16	119		纟辟					䌟			to weave silk ribbons, (interchangeable 澼) to wash; to launder				bó							
U+2621F	𦈟	5	0	0			16	119		纟禁					䌝			silk, a general name of silk fabrics or goods, (interchangeable 紺) reddish dark color; violet or purple				jīn	gam1						
U+26220	𦈠	5	0	0			17	119		纟㥯					䌥			to sew clothes; to do needle-work				yǐn	jan5						
U+26221	𦈡	5	0	0			17	119		纟需					繻			fine silk gauze; torn piece of silk				xū	seoi1						
U+26222	𦈢	5	0	0	フウ フ		6	120		𠂉十𠃊一 𠂉止一									フウ フ										
U+26223	𦈣	5	0	0	ウ		9	120		缶亏 缶亐									ウ			yú							
U+26224	𦈤	5	0	0	カ ケ		9	120		缶丿𠀁									カ ケ			xiòng							
U+26225	𦈥	5	0	0			9	120		缶亍																			
U+26226	𦈦	5	0	0	ケイ		10	120		缶火									ケイ			qì							
U+26227	𦈧	5	0	0	ハイ		10	120		缶不									ハイ			bēi							
U+26228	𦈨	5	0	0	ケイ ギョウ		10	120		缶开									ケイ ギョウ			xíng							
U+26229	𦈩	5	0	0	キョウ ク		11	120		工几缶									キョウ ク			gǒng							
U+2622A	𦈪	5	0	0			11	120		缶𭺛																			
U+2622B	𦈫	5	0	0	ケツ		11	120		缶叏									ケツ										
U+2622C	𦈬	5	0	0	スイ		11	120		此缶									スイ			zuǐ							
U+2622D	𦈭	5	0	0	エツ		11	120		缶术 缶朮									エツ										
U+2622E	𦈮	5	0	0	トウ		11	120		缶⿼工丩 缶一⿽𠃎丩									トウ										
U+2622F	𦈯	5	0	0	キ		12	120		吅缶									キ										
U+26230	𦈰	5	0	0	カイ ケ		12	120		缶圭									カイ ケ			jiē							
U+26231	𦈱	5	0	0	ジ シ	かめ	12	120		次缶									ジ シ かめ										
U+26232	𦈲	5	0	0	カイ		12	120		缶亥									カイ			kāi							
U+26233	𦈳	5	0	0			12	120		池缶																			
U+26234	𦈴	5	0	0	フ		13	120		缶孚									フ										
U+26235	𦈵	5	0	0	コウ ギョウ		13	120		缶巠									コウ ギョウ			xíng							
U+26236	𦈶	5	0	0	ハイ ヘ		13	120		缶否									ハイ ヘ			bēi							
U+26237	𦈷	5	0	0	ソ		13	120		缶㐬									ソ			shū							
U+26238	𦈸	5	0	0	ヨク イキ		14	120		缶或									ヨク イキ			yù							
U+26239	𦈹	5	0	0	トウ		14	120		𫩠缶									トウ										
U+2623A	𦈺	5	0	0	シュウ シュ		14	120		缶周									シュウ シュ			zhǒu							
U+2623B	𦈻	5	0	0	サン ゼン		14	120		缶戔									サン ゼン			zhǎn							
U+2623C	𦈼	5	0	0	スイ		14	120		垂缶									スイ										
U+2623D	𦈽	5	0	0			14	120		缶受																chậu			
U+2623E	𦈾	5	0	0			14	120		缶⺊-乛丿手																			
U+2623F	𦈿	5	0	0			14	120		缶帛																			
U+26240	𦉀	5	0	0			14	120		缶甶丂																			
U+26241	𦉁	5	0	0	テイ ダイ		15	120		缶是									テイ ダイ										
U+26242	𦉂	5	0	0	ショウ シュ		15	120		缶重									ショウ シュ			zhōng							
U+26243	𦉃	5	0	0			15	120		缶枼																			
U+26244	𦉄	5	0	0			15	120		缶䖉																			
U+26245	𦉅	5	0	0			15	120		缶咢																			
U+26246	𦉆	5	0	0	サ		15	120		缶查 缶査								to break off; a potsherd, a flaw	サ			chá	caa4						
U+26247	𦉇	5	0	0	ヘイ		15	120		缶屏									ヘイ										
U+26248	𦉈	5	0	0	スイ ズイ ツイ		16	120		𠂹缶									スイ ズイ ツイ			chuí							
U+26249	𦉉	5	0	0	リュウ ル		16	120		缶留									リュウ ル			liù							
U+2624A	𦉊	5	0	0			16	120		缶尃																			
U+2624B	𦉋	5	0	0			16	120		𦈢𧆠																			
U+2624C	𦉌	5	0	0			16	120		缶𧆠																			
U+2624D	𦉍	5	0	0			16	120		䀠缶																			
U+2624E	𦉎	5	0	0	サイ セ		16	120		缶崔									サイ セ			suī							
U+2624F	𦉏	5	0	0	カ		17	120		缶雩									カ										
U+26250	𦉐	5	0	0	ソク		17	120		缶瓶 缾一𠄌㇈丶 缾瓦									ソク			zhǔ							
U+26251	𦉑	5	0	0			17	120		𦈢虖																			
U+26252	𦉒	5	0	0			17	120		缶區																			
U+26253	𦉓	5	0	0			17	120		缶鳥																			
U+26254	𦉔	5	0	0			17	120		䍃𪩡																			
U+26255	𦉕	5	0	0	セン ゼン		18	120		缶單									セン ゼン										
U+26256	𦉖	5	0	0	スイ		18	120		缶𡍮									スイ										
U+26257	𦉗	5	0	0			18	120		缶堯																			
U+26258	𦉘	5	0	0			18	120		缶牚								(Cant.) a cooking pot, cooker					caang1						
