U+F900,豈,2,0,0,,,10,豆部,,,,
U+F901,更,2,0,0,,,7,曰部,,,,
U+F902,車,2,0,0,,,7,車部,,,,
U+F903,賈,2,0,0,,,13,貝部,,,,
U+F904,滑,2,0,0,,,12,水部,,,,
U+F905,串,2,0,0,,,7,丨部,,,,
U+F906,句,2,0,0,,,5,口部,,,,
U+F907,龜,2,0,0,,,16,龜部,,,,
U+F908,龜,2,0,0,,,16,龜部,,,,
U+F909,契,2,0,0,,,9,大部,,,,
U+F90A,金,2,0,0,,,8,金部,,,,
U+F90B,喇,2,0,0,,,12,口部,,,,
U+F90C,奈,2,0,0,,,8,大部,,,,
U+F90D,懶,2,0,0,,,19,心部,,,,
U+F90E,癩,2,0,0,,,21,疒部,,,,
U+F90F,羅,2,0,0,,,19,网部,,,,
U+F910,蘿,2,0,0,,,22,艸部,,,,
U+F911,螺,2,0,0,,,17,虫部,,,,
U+F912,裸,2,0,0,,,13,衣部,,,,
U+F913,邏,2,0,0,,,22,辵部,,,,
U+F914,樂,2,0,0,,,15,木部,,,,
U+F915,洛,2,0,0,,,9,水部,,,,
U+F916,烙,2,0,0,,,10,火部,,,,
U+F917,珞,2,0,0,,,10,玉部,,,,
U+F918,落,2,0,0,,,12,艸部,,,,
U+F919,酪,2,0,0,,,13,酉部,,,,
U+F91A,駱,2,0,0,,,16,馬部,,,,
U+F91B,亂,2,0,0,,,13,乙部,,,,
U+F91C,卵,2,0,0,,,7,卩部,,,,
U+F91D,欄,2,3,0,,,21,木部,,,,
U+F91E,爛,2,0,0,,,21,火部,,,,
U+F91F,蘭,2,0,0,,,20,艸部,,,,
U+F920,鸞,2,0,0,,,30,鳥部,,,,
U+F921,嵐,2,0,0,,,12,山部,,,,
U+F922,濫,2,0,0,,,17,水部,,,,
U+F923,藍,2,0,0,,,17,艸部,,,,
U+F924,襤,2,0,0,,,19,衣部,,,,
U+F925,拉,2,0,0,,,8,手部,,,,
U+F926,臘,2,0,0,,,19,肉部,,,,
U+F927,蠟,2,0,0,,,21,虫部,,,,
U+F928,廊,2,3,0,,,13,广部,,,,
U+F929,朗,2,3,0,,,11,月部,,,,
U+F92A,浪,2,0,0,,,10,水部,,,,
U+F92B,狼,2,0,0,,,10,犬部,,,,
U+F92C,郎,2,0,0,,,9,邑部,,,,
U+F92D,來,2,0,0,,,8,人部,,,,
U+F92E,冷,2,0,0,,,7,冫部,,,,
U+F92F,勞,2,0,0,,,12,力部,,,,
U+F930,擄,2,0,0,,,16,手部,,,,
U+F931,櫓,2,0,0,,,19,木部,,,,
U+F932,爐,2,0,0,,,20,火部,,,,
U+F933,盧,2,0,0,,,16,皿部,,,,
U+F934,老,2,0,0,,,6,老部,,,,
U+F935,蘆,2,0,0,,,19,艸部,,,,
U+F936,虜,2,3,0,,,12,虍部,,,,
