U+30000,𰀀,10,0,0,,,2,0,,一𠄌,,,
U+30001,𰀁,10,0,0,,,3,0,,丨二 丿二 十一 𠂇一,,,
U+30002,𰀂,10,0,0,,,3,0,,匚一,,,
U+30003,𰀃,10,0,0,,,3,0,,一冂,,,
U+30004,𰀄,10,0,0,,,3,0,,匚一,,,
U+30005,𰀅,10,0,0,,,4,0,,丸一,,,
U+30006,𰀆,10,0,0,,,4,0,,一䒑,,,
U+30007,𰀇,10,0,0,,,4,0,,丂丂,,,
U+30008,𰀈,10,0,0,,,5,0,,𰀁龴,,,
U+30009,𰀉,10,0,0,,,5,0,,丨𠮛 十口,,,
U+3000A,𰀊,10,0,0,,,5,0,,丨冂丂,,,
U+3000B,𰀋,10,0,0,,,6,0,,七川丨,,,
U+3000C,𰀌,10,0,0,,,7,0,,𠮛巾 一吊,,,
U+3000D,𰀍,10,0,0,,,8,0,,不牙,,,
U+3000E,𰀎,10,0,0,,,9,0,,上上上,,,
U+3000F,𰀏,10,0,0,,,9,0,,上艮,,,
U+30010,𰀐,10,0,0,,,9,0,,一先厶,,,
U+30011,𰀑,10,0,0,,,9,0,,丢才,,,
U+30012,𰀒,10,0,0,,,10,0,,丙丙,,,
U+30013,𰀓,10,0,0,,,10,0,,一里几,,,
U+30014,𰀔,10,0,0,,,10,0,,𣄼𭂩一,,,
U+30015,𰀕,10,0,0,,,10,0,,丙丙,,,
U+30016,𰀖,10,0,0,,,12,0,,一國,,,
U+30017,𰀗,10,0,0,,,12,0,,𰀎上,,,
U+30018,𰀘,10,0,0,,,12,0,,不安人,,,
U+30019,𰀙,10,0,0,,,13,0,,天扁,,,
U+3001A,𰀚,10,0,0,,,13,0,,不政,,,
U+3001B,𰀛,10,0,0,,,14,0,,一昍𭂩一,,,
U+3001C,𰀜,10,0,0,,,14,0,,不正必,,,
U+3001D,𰀝,10,0,0,,,15,0,,且且且,,,
U+3001E,𰀞,10,0,0,,,17,0,,雷丑,,,
U+3001F,𰀟,10,0,0,,,20,0,,不束攵正,,,
U+30020,𰀠,10,0,0,,,3,1,,卜丿 𠄌乀丿 𠄌丶丿,,,
U+30021,𰀡,10,0,0,,,4,1,,〢又,,,
U+30022,𰀢,10,0,0,,,5,1,,〢𠂉丶,,,
U+30023,𰀣,10,0,0,,,6,1,,丩夫,,,
U+30024,𰀤,10,0,0,,,8,1,,𠁣王,,,
U+30025,𰀥,10,0,0,,,9,1,,㠯予,,,
U+30026,𰀦,10,0,0,,,10,1,,㠯㠯,,,
U+30027,𰀧,10,0,0,,,10,1,,丩周,,,
U+30028,𰀨,10,0,0,,,18,1,,累串,,,
U+30029,𰀩,10,0,0,,,10,2,,主主,,,
U+3002A,𰀪,10,0,0,,,2,3,,丿丿,,,
U+3002B,𰀫,10,0,0,,,2,3,,丿㇈ 丿乙,,,
U+3002C,𰀬,10,0,0,,,5,3,,乃乆,,,
U+3002D,𰀭,10,0,0,,,12,3,,乖人力,,,
U+3002E,𰀮,10,0,0,,,12,3,,𠂤朿,,,
U+3002F,𰀯,10,0,0,,,12,3,,乃浪,,,
U+30030,𰀰,10,0,0,,,3,4,,㇈㇈㇈,,,
U+30031,𰀱,10,0,0,,,4,4,,巜巜,,,
U+30032,𰀲,10,0,0,,,5,4,,不乙,,,
U+30033,𰀳,10,0,0,,,5,4,,㇈尤,,,
U+30034,𰀴,10,0,0,,,5,4,,毛乙,,,
U+30035,𰀵,10,0,0,,,5,4,,𠃊屲,,,
U+30036,𰀶,10,0,0,,,6,4,,龸乙,,,
U+30037,𰀷,10,0,0,,,6,4,,山几乚,,,
U+30038,𰀸,10,0,0,,,6,4,,也也,,,
U+30039,𰀹,10,0,0,,,6,4,,丿朰 禾乙,,,
U+3003A,𰀺,10,0,0,,,6,4,,永乚,,,
U+3003B,𰀻,10,0,0,,,6,4,,召乚,,,
U+3003C,𰀼,10,0,0,,,6,4,,㇈台,,,
U+3003D,𰀽,10,0,0,,,7,4,,覀乙,,,
U+3003E,𰀾,10,0,0,,,7,4,,𠃊西,,,
U+3003F,𰀿,10,0,0,,,7,4,,伐乙,,,
U+30040,𰁀,10,0,0,,,7,4,,㇈并,,,
U+30041,𰁁,10,0,0,,,8,4,,走乙,,,
U+30042,𰁂,10,0,0,,,8,4,,助乙,,,
U+30043,𰁃,10,0,0,,,8,4,,兵乙,,,
U+30044,𰁄,10,0,0,,,9,4,,具乙,,,
U+30045,𰁅,10,0,0,,,9,4,,味乙,,,
U+30046,𰁆,10,0,0,,,9,4,,知乙,,,
U+30047,𰁇,10,0,0,,,9,4,,九求,,,
U+30048,𰁈,10,0,0,,,9,4,,书史,,,
U+30049,𰁉,10,0,0,,,10,4,,是乙,,,
U+3004A,𰁊,10,0,0,,,10,4,,則乙,,,
U+3004B,𰁋,10,0,0,,,10,4,,㇈品,,,
U+3004C,𰁌,10,0,0,,,11,4,,㇈竝,,,
U+3004D,𰁍,10,0,0,,,12,4,,野乙,,,
U+3004E,𰁎,10,0,0,,,14,4,,鉅乙,,,
U+3004F,𰁏,10,0,0,,,15,4,,㇈辡,,,
U+30050,𰁐,10,0,0,,,16,4,,𠃊⺊日𱕻,,,
U+30051,𰁑,10,0,0,,,17,4,,孚重乚,,,
U+30052,𰁒,10,0,0,,,4,5,,了了,,,
U+30053,𰁓,10,0,0,,,11,5,,𰀈争,,,
U+30054,𰁔,10,0,0,,,11,5,,正争,,,
U+30055,𰁕,10,0,0,,,4,6,,七二,,,
U+30056,𰁖,10,0,0,,,5,6,,𬼽亻 亓丨,,,
U+30057,𰁗,10,0,0,,,6,6,,二尺,,,
U+30058,𰁘,10,0,0,,,9,6,,一土勽一,,,
U+30059,𰁙,10,0,0,,,13,6,,一𮦆,,,
U+3005A,𰁚,10,0,0,,,14,6,,亞伐,,,
U+3005B,𰁛,10,0,0,,,15,6,,云曼,,,
U+3005C,𰁜,10,0,0,,,6,7,,亠川丶,,,
U+3005D,𰁝,10,0,0,,,11,7,,亡朋,,,
U+3005E,𰁞,10,0,0,,,12,7,,亠眔,,,
U+3005F,𰁟,10,0,0,,,12,7,,亡洛,,,
U+30060,𰁠,10,0,0,,,15,7,,亮动,,,
U+30061,𰁡,10,0,0,,,4,8,,亻入,,,
U+30062,𰁢,10,0,0,,,5,8,,亻尸,,,
U+30063,𰁣,10,0,0,,,5,8,,亻弓,,,
U+30064,𰁤,10,0,0,,,6,8,,元人,,,
U+30065,𰁥,10,0,0,,,6,8,,亻𠕀,,,
U+30066,𰁦,10,0,0,,,6,8,,亻攵,,,
U+30067,𰁧,10,0,0,,,6,8,,亻从,,,
U+30068,𰁨,10,0,0,,,6,8,,亻片,,,
U+30069,𰁩,10,0,0,,,6,8,,人斗,,,
U+3006A,𰁪,10,0,0,,,6,8,,亻双,,,
U+3006B,𰁫,10,0,0,,,7,8,,亻打,,,
U+3006C,𰁬,10,0,0,,,7,8,,亻𰋙,,,
U+3006D,𰁭,10,0,0,,,7,8,,亻㐍,,,
U+3006E,𰁮,10,0,0,,,7,8,,白人,,,
U+3006F,𰁯,10,0,0,,,7,8,,人永,,,
U+30070,𰁰,10,0,0,,,7,8,,弗人,,,
U+30071,𰁱,10,0,0,,,8,8,,亻大巳,,,
U+30072,𰁲,10,0,0,,,8,8,,亻𰅰,,,
U+30073,𰁳,10,0,0,,,8,8,,亻匠,,,
U+30074,𰁴,10,0,0,,,8,8,,亻圩,,,
U+30075,𰁵,10,0,0,,,8,8,,亻士子,,,
U+30076,𰁶,10,0,0,,,8,8,,亻弋山,,,
U+30077,𰁷,10,0,0,,,8,8,,伸乙,,,
U+30078,𰁸,10,0,0,,,8,8,,亻当,,,
U+30079,𰁹,10,0,0,,,8,8,,亻早,,,
U+3007A,𰁺,10,0,0,,,8,8,,人⺊冈,,,
U+3007B,𰁻,10,0,0,,,8,8,,人吊,,,
U+3007C,𰁼,10,0,0,,,8,8,,亻向,,,
U+3007D,𰁽,10,0,0,,,8,8,,介介,,,
U+3007E,𰁾,10,0,0,,,8,8,,亻负,,,
U+3007F,𰁿,10,0,0,,,8,8,,人回,,,
U+30080,𰂀,10,0,0,,,8,8,,亻后,,,
U+30081,𰂁,10,0,0,,,8,8,,亻刘,,,
U+30082,𰂂,10,0,0,,,8,8,,亻江,,,
U+30083,𰂃,10,0,0,,,8,8,,亻寻,,,
U+30084,𰂄,10,0,0,,,8,8,,亻弓人一,,,
U+30085,𰂅,10,0,0,,,9,8,,合山,,,
U+30086,𰂆,10,0,0,,,9,8,,亻𡉵,,,
U+30087,𰂇,10,0,0,,,9,8,,亻貝,,,
U+30088,𰂈,10,0,0,,,9,8,,亻丨汝,,,
U+30089,𰂉,10,0,0,,,9,8,,亻𠂉𮯱,,,
U+3008A,𰂊,10,0,0,,,9,8,,亻𠯌,,,
U+3008B,𰂋,10,0,0,,,9,8,,亻间,,,
U+3008C,𰂌,10,0,0,,,9,8,,亻启 𬽬口,,,
U+3008D,𰂍,10,0,0,,,9,8,,亻厶小又,,,
U+3008E,𰂎,10,0,0,,,9,8,,亻𫔮,,,
U+3008F,𰂏,10,0,0,,,10,8,,亻卖,,,
U+30090,𰂐,10,0,0,,,10,8,,亻犬分,,,
U+30091,𰂑,10,0,0,,,10,8,,人兩,,,
U+30092,𰂒,10,0,0,,,10,8,,亻岡,,,
U+30093,𰂓,10,0,0,,,10,8,,亻乖,,,
U+30094,𰂔,10,0,0,,,10,8,,亻於 仿仒,,,
U+30095,𰂕,10,0,0,,,10,8,,𤆋⺝,,,
U+30096,𰂖,10,0,0,,,10,8,,佛下,,,
U+30097,𰂗,10,0,0,,,11,8,,亻带,,,
U+30098,𰂘,10,0,0,,,11,8,,亻羍,,,
U+30099,𰂙,10,0,0,,,11,8,,亼𦨉,,,
U+3009A,𰂚,10,0,0,,,11,8,,亼明,,,
U+3009B,𰂛,10,0,0,,,11,8,,亻峙 仙寺,,,
U+3009C,𰂜,10,0,0,,,11,8,,亻贵,,,
U+3009D,𰂝,10,0,0,,,11,8,,企平,,,
U+3009E,𰂞,10,0,0,,,11,8,,亻𢨿 𬽬丙,,,
U+3009F,𰂟,10,0,0,,,11,8,,亻亟,,,
U+300A0,𰂠,10,0,0,,,11,8,,亻紂,,,
U+300A1,𰂡,10,0,0,,,11,8,,亻叒土,,,
U+300A2,𰂢,10,0,0,,,12,8,,亻𢙣,,,
U+300A3,𰂣,10,0,0,,,12,8,,亻覀方,,,
U+300A4,𰂤,10,0,0,,,12,8,,來斗,,,
U+300A5,𰂥,10,0,0,,,12,8,,亻桖,,,
U+300A6,𰂦,10,0,0,,,12,8,,亻虑,,,
U+300A7,𰂧,10,0,0,,,12,8,,人只𱎛,,,
U+300A8,𰂨,10,0,0,,,12,8,,亻追,,,
U+300A9,𰂩,10,0,0,,,12,8,,亻祖,,,
U+300AA,𰂪,10,0,0,,,13,8,,亻敗 𰂇攵,,,
U+300AB,𰂫,10,0,0,,,13,8,,亻小物,,,
U+300AC,𰂬,10,0,0,,,13,8,,亻𭦌,,,
U+300AD,𰂭,10,0,0,,,14,8,,亻赐 𱎡易,,,
U+300AE,𰂮,10,0,0,,,14,8,,亻止二二一𣥂,,,
U+300AF,𰂯,10,0,0,,,14,8,,亻筆,,,
U+300B0,𰂰,10,0,0,,,14,8,,亻普,,,
U+300B1,𰂱,10,0,0,,,14,8,,亻掌,,,
U+300B2,𰂲,10,0,0,,,14,8,,亻覚,,,
U+300B3,𰂳,10,0,0,,,15,8,,亻運,,,
U+300B4,𰂴,10,0,0,,,15,8,,亻爺,,,
U+300B5,𰂵,10,0,0,,,15,8,,人愁,,,
U+300B6,𰂶,10,0,0,,,15,8,,亻裏,,,
U+300B7,𰂷,10,0,0,,,15,8,,亻資,,,
U+300B8,𰂸,10,0,0,,,15,8,,亻丷罒丿𰀪㇁乀丿,,,
U+300B9,𰂹,10,0,0,,,15,8,,亻弿,,,
U+300BA,𰂺,10,0,0,,,16,8,,倒吉,,,
U+300BB,𰂻,10,0,0,,,16,8,,亻𬂉,,,
U+300BC,𰂼,10,0,0,,,16,8,,亻兑⺈兄,,,
U+300BD,𰂽,10,0,0,,,16,8,,佛界,,,
U+300BE,𰂾,10,0,0,,,17,8,,亻奭,,,
U+300BF,𰂿,10,0,0,,,17,8,,來廻,,,
U+300C0,𰃀,10,0,0,,,17,8,,亻審,,,
U+300C1,𰃁,10,0,0,,,17,8,,亻熟,,,
U+300C2,𰃂,10,0,0,,,18,8,,亻熹,,,
U+300C3,𰃃,10,0,0,,,18,8,,勒余,,,
U+300C4,𰃄,10,0,0,,,18,8,,來倒,,,
U+300C5,𰃅,10,0,0,,,18,8,,亻頃禾,,,
U+300C6,𰃆,10,0,0,,,18,8,,亻赞,,,
U+300C7,𰃇,10,0,0,,,19,8,,亻翼,,,
U+300C8,𰃈,10,0,0,,,19,8,,佛衆,,,
U+300C9,𰃉,10,0,0,,,23,8,,亻顥 𠎠頁,,,
U+300CA,𰃊,10,0,0,,,5,9,,儿上,,,
U+300CB,𰃋,10,0,0,,,7,9,,乃兄,,,
U+300CC,𰃌,10,0,0,,,8,9,,光力,,,
U+300CD,𰃍,10,0,0,,,11,9,,古光,,,
U+300CE,𰃎,10,0,0,,,12,9,,白児,,,
U+300CF,𰃏,10,0,0,,,13,9,,元重,,,
U+300D0,𰃐,10,0,0,,,13,9,,光尨,,,
U+300D1,𰃑,10,0,0,,,14,9,,光油,,,
U+300D2,𰃒,10,0,0,,,14,9,,光忽,,,
U+300D3,𰃓,10,0,0,,,16,9,,宜兒,,,
U+300D4,𰃔,10,0,0,,,16,9,,光党,,,
U+300D5,𰃕,10,0,0,,,19,9,,光電,,,
U+300D6,𰃖,10,0,0,,,6,10,,入井,,,
U+300D7,𰃗,10,0,0,,,8,10,,𠓝⺝,,,
U+300D8,𰃘,10,0,0,,,8,10,,入尖,,,
U+300D9,𰃙,10,0,0,,,8,10,,后入,,,
U+300DA,𰃚,10,0,0,,,9,10,,入車 𠓝旦,,,
U+300DB,𰃛,10,0,0,,,9,10,,豆入,,,
U+300DC,𰃜,10,0,0,,,11,10,,入枼,,,
U+300DD,𰃝,10,0,0,,,6,11,,䒑𠃑一丶,,,
U+300DE,𰃞,10,0,0,,,6,11,,𠂉六,,,
U+300DF,𰃟,10,0,0,,,6,11,,巴八,,,
U+300E0,𰃠,10,0,0,,,8,11,,公内,,,
U+300E1,𰃡,10,0,0,,,9,11,,别八,,,
U+300E2,𰃢,10,0,0,,,10,11,,兮旬,,,
U+300E3,𰃣,10,0,0,,,10,11,,六合,,,
U+300E4,𰃤,10,0,0,,,11,11,,人兰丑,,,
U+300E5,𰃥,10,0,0,,,13,11,,六要,,,
U+300E6,𰃦,10,0,0,,,3,12,,丿冂,,,
U+300E7,𰃧,10,0,0,,,6,12,,冂壬,,,
U+300E8,𰃨,10,0,0,,,6,12,,冂冫又,,,
U+300E9,𰃩,10,0,0,,,10,12,,𠕁𣄼 冂昔,,,
U+300EA,𰃪,10,0,0,,,10,12,,冂巛正,,,
U+300EB,𰃫,10,0,0,,,12,12,,害冂,,,
U+300EC,𰃬,10,0,0,,,15,12,,廿丨冂入入今,,,
U+300ED,𰃭,10,0,0,,,15,12,,冂乆冂乆冂乆,,,
U+300EE,𰃮,10,0,0,,,5,13,,𭕄冖,,,
U+300EF,𰃯,10,0,0,,,7,13,,冖平,,,
U+300F0,𰃰,10,0,0,,,7,13,,冖由,,,
U+300F1,𰃱,10,0,0,,,10,13,,冖甾,,,
U+300F2,𰃲,10,0,0,,,13,13,,冖淋,,,
U+300F3,𰃳,10,0,0,,,23,13,,冖赣,,,
U+300F4,𰃴,10,0,0,,,26,13,,冖贛,,,
U+300F5,𰃵,10,0,0,,,4,14,,冫十,,,
U+300F6,𰃶,10,0,0,,,6,14,,冫风,,,
U+300F7,𰃷,10,0,0,,,6,14,,冫仓,,,
U+300F8,𰃸,10,0,0,,,6,14,,冫户,,,
U+300F9,𰃹,10,0,0,,,7,14,,冫立,,,
U+300FA,𰃺,10,0,0,,,7,14,,冫皮,,,
U+300FB,𰃻,10,0,0,,,8,14,,冫毕,,,
U+300FC,𰃼,10,0,0,,,8,14,,冫夷,,,
U+300FD,𰃽,10,0,0,,,8,14,,冫旬,,,
U+300FE,𰃾,10,0,0,,,9,14,,冫良,,,
U+300FF,𰃿,10,0,0,,,10,14,,冫卖,,,
U+30100,𰄀,10,0,0,,,10,14,,冫拉,,,
U+30101,𰄁,10,0,0,,,10,14,,冫参,,,
U+30102,𰄂,10,0,0,,,11,14,,冫哉,,,
U+30103,𰄃,10,0,0,,,11,14,,冫厘,,,
U+30104,𰄄,10,0,0,,,11,14,,冫前,,,
U+30105,𰄅,10,0,0,,,12,14,,冫索,,,
U+30106,𰄆,10,0,0,,,12,14,,冫党,,,
U+30107,𰄇,10,0,0,,,12,14,,冷尼,,,
U+30108,𰄈,10,0,0,,,13,14,,冫雪,,,
U+30109,𰄉,10,0,0,,,13,14,,冲甬,,,
U+3010A,𰄊,10,0,0,,,13,14,,冫習,,,
U+3010B,𰄋,10,0,0,,,14,14,,冲東,,,
U+3010C,𰄌,10,0,0,,,14,14,,𫥂昔 冫腊,,,
U+3010D,𰄍,10,0,0,,,15,14,,冫達,,,
U+3010E,𰄎,10,0,0,,,17,14,,净肖,,,
U+3010F,𰄏,10,0,0,,,17,14,,冫魯,,,
U+30110,𰄐,10,0,0,,,10,15,,几侖,,,
U+30111,𰄑,10,0,0,,,7,16,,入凹,,,
U+30112,𰄒,10,0,0,,,8,16,,凹与,,,
U+30113,𰄓,10,0,0,,,10,16,,凸冬,,,
U+30114,𰄔,10,0,0,,,10,16,,出出,,,
U+30115,𰄕,10,0,0,,,11,16,,出存,,,
U+30116,𰄖,10,0,0,,,14,16,,独凸,,,
U+30117,𰄗,10,0,0,,,15,16,,凸恶,,,
U+30118,𰄘,10,0,0,,,15,16,,出斊,,,
U+30119,𰄙,10,0,0,,,4,17,,八刂,,,
U+3011A,𰄚,10,0,0,,,4,17,,刁刂,,,
U+3011B,𰄛,10,0,0,,,5,17,,刀勺,,,
U+3011C,𰄜,10,0,0,,,5,17,,忄刂 丶𠚩,,,
U+3011D,𰄝,10,0,0,,,5,17,,𠃓刂,,,
U+3011E,𰄞,10,0,0,,,6,17,,专刂,,,
U+3011F,𰄟,10,0,0,,,6,17,,不刂,,,
U+30120,𰄠,10,0,0,,,6,17,,云刀,,,
U+30121,𰄡,10,0,0,,,6,17,,刀勿,,,
U+30122,𰄢,10,0,0,,,6,17,,文刀,,,
U+30123,𰄣,10,0,0,,,7,17,,北刀,,,
U+30124,𰄤,10,0,0,,,7,17,,刀包,,,
U+30125,𰄥,10,0,0,,,7,17,,刃文,,,
U+30126,𰄦,10,0,0,,,7,17,,立刀,,,
U+30127,𰄧,10,0,0,,,8,17,,刀列,,,
U+30128,𰄨,10,0,0,,,8,17,,大㐄刂,,,
U+30129,𰄩,10,0,0,,,8,17,,自刂,,,
U+3012A,𰄪,10,0,0,,,8,17,,杀刀,,,
U+3012B,𰄫,10,0,0,,,8,17,,刀向,,,
U+3012C,𰄬,10,0,0,,,9,17,,达刂,,,
U+3012D,𰄭,10,0,0,,,9,17,,丽刂,,,
U+3012E,𰄮,10,0,0,,,9,17,,刀求,,,
U+3012F,𰄯,10,0,0,,,9,17,,来刂,,,
U+30130,𰄰,10,0,0,,,9,17,,廷刂,,,
U+30131,𰄱,10,0,0,,,9,17,,分本,,,
U+30132,𰄲,10,0,0,,,9,17,,刍少,,,
U+30133,𰄳,10,0,0,,,10,17,,坦刀,,,
U+30134,𰄴,10,0,0,,,10,17,,大电刀,,,
U+30135,𰄵,10,0,0,,,10,17,,刹刀,,,
U+30136,𰄶,10,0,0,,,10,17,,刀参,,,
U+30137,𰄷,10,0,0,,,11,17,,刀括,,,
U+30138,𰄸,10,0,0,,,11,17,,刀則,,,
U+30139,𰄹,10,0,0,,,11,17,,則刀,,,
U+3013A,𰄺,10,0,0,,,11,17,,帝刂,,,
U+3013B,𰄻,10,0,0,,,13,17,,連刂,,,
U+3013C,𰄼,10,0,0,,,13,17,,刹旦,,,
U+3013D,𰄽,10,0,0,,,13,17,,断刀,,,
U+3013E,𰄾,10,0,0,,,14,17,,夾丛刂,,,
U+3013F,𰄿,10,0,0,,,14,17,,壹刀,,,
U+30140,𰅀,10,0,0,,,14,17,,刀森,,,
U+30141,𰅁,10,0,0,,,14,17,,刀割,,,
U+30142,𰅂,10,0,0,,,14,17,,屠刂,,,
U+30143,𰅃,10,0,0,,,15,17,,𣏐木分,,,
U+30144,𰅄,10,0,0,,,16,17,,宀𱼀龴示刂,,,
U+30145,𰅅,10,0,0,,,17,17,,勒列,,,
U+30146,𰅆,10,0,0,,,17,17,,刺南,,,
U+30147,𰅇,10,0,0,,,17,17,,敵刀,,,
U+30148,𰅈,10,0,0,,,23,17,,免免免刂,,,
U+30149,𰅉,10,0,0,,,6,18,,井力,,,
U+3014A,𰅊,10,0,0,,,7,18,,旦力,,,
U+3014B,𰅋,10,0,0,,,7,18,,北力,,,
U+3014C,𰅌,10,0,0,,,7,18,,力民,,,
U+3014D,𰅍,10,0,0,,,8,18,,夹力,,,
U+3014E,𰅎,10,0,0,,,8,18,,力行,,,
U+3014F,𰅏,10,0,0,,,10,18,,加卢,,,
U+30150,𰅐,10,0,0,,,10,18,,𭒹皿,,,
U+30151,𰅑,10,0,0,,,11,18,,井田力,,,
U+30152,𰅒,10,0,0,,,11,18,,狠力,,,
U+30153,𰅓,10,0,0,,,11,18,,既力,,,
U+30154,𰅔,10,0,0,,,12,18,,虑力,,,
U+30155,𰅕,10,0,0,,,13,18,,曹力,,,
U+30156,𰅖,10,0,0,,,14,18,,裂力,,,
U+30157,𰅗,10,0,0,,,14,18,,力犂,,,
U+30158,𰅘,10,0,0,,,15,18,,助宗,,,
U+30159,𰅙,10,0,0,,,18,18,,弄動,,,
U+3015A,𰅚,10,0,0,,,22,18,,加應,,,
U+3015B,𰅛,10,0,0,,,4,19,,勹八,,,
U+3015C,𰅜,10,0,0,,,9,19,,勿囙,,,
U+3015D,𰅝,10,0,0,,,9,19,,色勺,,,
U+3015E,𰅞,10,0,0,,,11,19,,伏包,,,
U+3015F,𰅟,10,0,0,,,11,19,,包共,,,
U+30160,𰅠,10,0,0,,,14,19,,独包,,,
U+30161,𰅡,10,0,0,,,5,20,,才匕,,,
U+30162,𰅢,10,0,0,,,8,20,,比欠,,,
U+30163,𰅣,10,0,0,,,12,20,,克北,,,
U+30164,𰅤,10,0,0,,,7,21,,匚禾,,,
U+30165,𰅥,10,0,0,,,10,21,,匚卖,,,
U+30166,𰅦,10,0,0,,,10,21,,匚单,,,
U+30167,𰅧,10,0,0,,,11,21,,匚相,,,
U+30168,𰅨,10,0,0,,,13,21,,匚斬,,,
U+30169,𰅩,10,0,0,,,18,21,,匚䝿,,,
U+3016A,𰅪,10,0,0,,,6,22,,匚支,,,
U+3016B,𰅫,10,0,0,,,7,22,,匚夘,,,
U+3016C,𰅬,10,0,0,,,10,22,,叵皮,,,
U+3016D,𰅭,10,0,0,,,4,23,,八十,,,
U+3016E,𰅮,10,0,0,,,4,23,,乃十 𫡄一,,,
U+3016F,𰅯,10,0,0,,,5,23,,𰀰十,,,
U+30170,𰅰,10,0,0,,,6,23,,十𠀃丨,,,
U+30171,𰅱,10,0,0,,,6,23,,凶十,,,
U+30172,𰅲,10,0,0,,,7,23,,世十,,,
U+30173,𰅳,10,0,0,,,7,23,,𡗜十,,,
U+30174,𰅴,10,0,0,,,7,23,,十𰋙,,,
U+30175,𰅵,10,0,0,,,8,23,,匕𰅱,,,
U+30176,𰅶,10,0,0,,,9,23,,古巴 十邑,,,
U+30177,𰅷,10,0,0,,,9,23,,十巛止,,,
U+30178,𰅸,10,0,0,,,10,23,,十長,,,
U+30179,𰅹,10,0,0,,,10,23,,𰅰双,,,
U+3017A,𰅺,10,0,0,,,11,23,,贯千,,,
U+3017B,𰅻,10,0,0,,,11,23,,华甲,,,
U+3017C,𰅼,10,0,0,,,13,23,,半杰,,,
U+3017D,𰅽,10,0,0,,,14,23,,甚⿽廾丶丶,,,
U+3017E,𰅾,10,0,0,,,14,23,,旁升,,,
U+3017F,𰅿,10,0,0,,,17,23,,半彭,,,
U+30180,𰆀,10,0,0,,,18,23,,南南,,,
U+30181,𰆁,10,0,0,,,18,23,,升墓,,,
U+30182,𰆂,10,0,0,,,27,23,,南南南,,,
U+30183,𰆃,10,0,0,,,8,24,,⺊因,,,
U+30184,𰆄,10,0,0,,,9,24,,⿽丨-一丿⺊日,,,
U+30185,𰆅,10,0,0,,,9,24,,⺊囗𠮛,,,
U+30186,𰆆,10,0,0,,,9,24,,⺊几丅𰀃,,,
U+30187,𰆇,10,0,0,,,12,24,,⺊𠕀⺊𠕀,,,
U+30188,𰆈,10,0,0,,,12,24,,⺊几公天,,,
U+30189,𰆉,10,0,0,,,15,24,,⺊𠕁又耳,,,
U+3018A,𰆊,10,0,0,,,2,25,,𠃌丨,,,
U+3018B,𰆋,10,0,0,,,4,25,,卩卩,,,
U+3018C,𰆌,10,0,0,,,6,25,,日𰆊,,,
U+3018D,𰆍,10,0,0,,,6,25,,午卩,,,
U+3018E,𰆎,10,0,0,,,7,25,,月卪,,,
U+3018F,𰆏,10,0,0,,,8,25,,自𰆊,,,
U+30190,𰆐,10,0,0,,,9,25,,里𰆊,,,
U+30191,𰆑,10,0,0,,,11,25,,者𰆊,,,
U+30192,𰆒,10,0,0,,,11,25,,秋𰆊,,,
U+30193,𰆓,10,0,0,,,15,25,,𣷚卪,,,
U+30194,𰆔,10,0,0,,,16,25,,韋卵,,,
U+30195,𰆕,10,0,0,,,5,26,,厂义,,,
U+30196,𰆖,10,0,0,,,6,26,,厂元,,,
U+30197,𰆗,10,0,0,,,6,26,,厂文,,,
U+30198,𰆘,10,0,0,,,7,26,,厂生,,,
U+30199,𰆙,10,0,0,,,9,26,,厂来,,,
U+3019A,𰆚,10,0,0,,,9,26,,厂佥,,,
U+3019B,𰆛,10,0,0,,,10,26,,压屯,,,
U+3019C,𰆜,10,0,0,,,10,26,,厂叔,,,
U+3019D,𰆝,10,0,0,,,10,26,,厂昘,,,
U+3019E,𰆞,10,0,0,,,10,26,,厂臼九,,,
U+3019F,𰆟,10,0,0,,,10,26,,灰⺝ 厂𦙊,,,
U+301A0,𰆠,10,0,0,,,12,26,,压艮,,,
U+301A1,𰆡,10,0,0,,,12,26,,厂㰪,,,
U+301A2,𰆢,10,0,0,,,12,26,,厂圭殳,,,
U+301A3,𰆣,10,0,0,,,12,26,,厂圭𠬝,,,
U+301A4,𰆤,10,0,0,,,12,26,,厂殷,,,
U+301A5,𰆥,10,0,0,,,12,26,,厂竜 㕇电,,,
U+301A6,𰆦,10,0,0,,,12,26,,厂𫧠刀,,,
U+301A7,𰆧,10,0,0,,,13,26,,厂兆句,,,
U+301A8,𰆨,10,0,0,,,14,26,,厂共王丷,,,
U+301A9,𰆩,10,0,0,,,14,26,,厂龵長,,,
U+301AA,𰆪,10,0,0,,,17,26,,厂𤡜,,,
U+301AB,𰆫,10,0,0,,,17,26,,压盖,,,
U+301AC,𰆬,10,0,0,,,20,26,,原原,,,
U+301AD,𰆭,10,0,0,,,5,27,,𠘭丶 厶凡,,,
U+301AE,𰆮,10,0,0,,,9,27,,厶夳儿 厶𡗓兀 厶大元,,,
U+301AF,𰆯,10,0,0,,,12,27,,去里,,,
U+301B0,𰆰,10,0,0,,,5,28,,𫡏又,,,
U+301B1,𰆱,10,0,0,,,6,28,,不又,,,
U+301B2,𰆲,10,0,0,,,6,28,,㞢又,,,
U+301B3,𰆳,10,0,0,,,6,28,,又化,,,
U+301B4,𰆴,10,0,0,,,6,28,,卞又,,,
U+301B5,𰆵,10,0,0,,,6,28,,及十,,,
