𡘀,5,0,0,,,0,,,,,
𡘁,5,0,0,,,0,,,,,
𡘂,5,0,0,トウ,,0,,,,,
𡘃,5,0,0,バン,,0,,,,,
𡘄,5,0,0,テイ,,0,,,,,
𡘅,5,0,0,,,0,,,,,
𡘆,5,0,0,カ,,0,,,,,
𡘇,5,0,0,オウ,,0,,,,,
𡘈,5,0,0,,,0,,,,,
𡘉,5,0,0,フツ,,0,,,,,
𡘊,5,0,0,,,0,,,,,
𡘋,5,0,0,ヘイ ビョウ ホウ ボウ ハン,ならぶ,0,,,,,
𡘌,5,0,0,カイ シ,,0,,,,,
𡘍,5,0,0,カン ガン エン オン ケン,,0,,,,,
𡘎,5,0,0,コ ク,,0,,,,,
𡘏,5,0,0,ジョウ ニョウ,,0,,,,,
𡘐,5,0,0,ケイ ケツ ケチ,,0,,,,,
𡘑,5,0,0,,,0,,,,,
𡘒,5,0,0,,,0,,,,,
𡘓,5,0,0,,,0,,,,,
𡘔,5,0,0,,,0,,,,,
𡘕,5,0,0,,,0,,,,,
𡘖,5,0,0,,,0,,,,,
𡘗,5,0,0,,,0,,,,,
𡘘,5,0,0,,,0,,,,,
𡘙,5,0,0,タイ,,0,,,,,
𡘚,5,0,0,,,0,,,,,
𡘛,5,0,0,ソ,,0,,,,,
𡘜,5,0,0,,,0,,,,,
𡘝,5,0,0,コン ゴン,,0,,,,,
𡘞,5,0,0,,,0,,,,,
𡘟,5,0,0,カン,,0,,,,,
𡘠,5,0,0,ロウ,,0,,,,,
𡘡,5,0,0,キ,,0,,,,,
𡘢,5,0,0,キュウ コウ,,0,,,,,
𡘣,5,0,0,ホウ,,0,,,,,
𡘤,5,0,0,エン,おおう,0,,,,,
𡘥,5,0,0,,,0,,,,,
𡘦,5,0,0,,,0,,,,,
𡘧,5,0,0,,,0,,,,,
𡘨,5,0,0,,,0,,,,,
𡘩,5,0,0,コン,,0,,,,,
𡘪,5,0,0,,,0,,,,,
𡘫,5,0,0,オン,,0,,,,,
𡘬,5,0,0,,,0,,,,,
𡘭,5,0,0,,,0,,,,,
𡘮,5,0,0,,,0,,,,,
𡘯,5,0,0,,,0,,,,,
𡘰,5,0,0,カン ガン,,0,,,,,
𡘱,5,0,0,,,0,,,,,
