砍,1,4,0,カン コン,きる,0,石部,石 (いしへん),,,
砎,1,0,0,カイ カツ ケチ,,0,石部,石 (いしへん),,,
砏,1,0,0,ハン ヒン フン,,0,石部,石 (いしへん),,,
砐,1,0,0,ゴウ,,0,石部,石 (いしへん),,,
砑,1,0,0,ガ ゲ,すりくだく みがく,0,石部,石 (いしへん),,,
砒,1,2,12,ヒ ヘイ ビ,,9,石部,石 (いしへん),砒素 砒酸,砒素 亜砒酸 砒酸,砒素 砒酸 亜砒酸
砓,1,0,0,セツ セチ,,0,石部,石 (いしへん),,,
研,1,1,3,ケン,と-ぐ,9,石部,石 (いしへん),研究 研ぎ 科研 研ぐ 研さん 薬研 農研 生研 教研 研ぎ出し 水研 化研 研学 社研 研げる 研き 水研ぎ 工研 研く 中研 研ぎ屋 電研 米研ぎ 通研 予研 研屋 林研 研北 金研 研出し 研ぎ物 研ける,研究 研究所 研究会 研究者 研究室 研究科 研究員 研究家 研究生 科研 薬研 農研 生研 教研 研究心 水研 化研 研学 社研 工研 中研 電研 通研 予研 研究医 研屋 林研 研北 金研,研ぎ 科研 研ぐ 研さん 生研 教研 研ぎ出し 水研 研学 社研 研げる 研き 水研ぎ 工研 研く 中研 電研 米研ぎ 通研 林研 研北 金研 研出し 研ける
砕,1,1,9,サイ,くだ-く くだ-ける,9,石部,石 (いしへん),粉砕 破砕 玉砕 砕く 砕石 砕ける 砕氷 腰砕け 爆砕 砕波 砕土 砕岩 圧砕 砕片 水砕 解砕 撃砕 火砕 磨砕 砕米 砕破,粉砕 破砕 玉砕 砕石 火砕流 砕氷 粉砕機 破砕機 爆砕 砕氷船 破砕帯 砕波 砕土 砕岩 圧砕 砕片 水砕 解砕 撃砕 火砕 磨砕 砕米 砕破,粉砕 破砕 玉砕 砕く 砕石 砕ける 砕氷 腰砕け 爆砕 砕波 砕土 砕岩 圧砕 砕片 水砕 解砕 撃砕 火砕 砕米 砕破 火砕流 粉砕機 破砕機 砕氷船 破砕帯
砖,1,0,0,,,0,石部,石 (いしへん),,,
砗,1,0,0,,,0,石部,石 (いしへん),,,
砘,1,0,0,,,0,石部,石 (いしへん),,,
砙,1,4,0,ゴ ゴウ,,0,石部,石 (いしへん),,,
砚,1,0,0,,,0,石部,石 (いしへん),,,
砛,1,0,0,,,0,石部,石 (いしへん),,,
砜,1,0,0,,,0,石部,石 (いしへん),,,
砝,1,0,0,キョウ コウ ホウ,,0,石部,石 (いしへん),,,
砞,1,0,0,バツ マチ,,0,石部,石 (いしへん),,,
砟,1,0,0,サ ジャ サク ザク,,0,石部,石 (いしへん),,,
砠,1,2,12,ショ ソ,,10,石部,石 (いしへん),,,
砡,1,4,0,ギク ゴク ギョク,,0,石部,石 (いしへん),,,
砢,1,0,0,ラ カ,,0,石部,石 (いしへん),,,
砣,1,0,0,タ ダ,,0,石部,石 (いしへん),,,
砤,1,0,0,タ,,0,石部,石 (いしへん),,,
砥,1,1,11,シ テイ タイ,と といし,10,石部,石 (いしへん),砥石 砥粒 荒砥 中砥 砥の粉 砥草 砥ぐ 革砥 粗砥,砥石 砥粒 荒砥 中砥 砥草 革砥 粗砥,砥石 砥粒 荒砥 中砥 砥の粉 砥草 砥ぐ 革砥 粗砥
砦,1,1,11,サイ ゼ,とりで,11,石部,石 (いし),城砦 隠し砦 鹿砦 砦跡 山砦,城砦 鹿砦 砦跡 山砦,城砦 隠し砦 鹿砦 砦跡 山砦
砧,1,1,11,チン,きぬた,10,石部,石 (いしへん),,,
砨,1,0,0,アイ ア ヤク アク,,0,石部,石 (いしへん),,,
砩,1,0,0,ハイ ヘ フツ ブチ,,0,石部,石 (いしへん),,,
砪,1,0,0,ボウ モ,,0,石部,石 (いしへん),,,
砫,1,0,0,シュ,,0,石部,石 (いしへん),,,
砬,1,4,0,リュウ ロウ,,0,石部,石 (いしへん),,,
砭,1,3,0,ヘン,いしばり いましめ,0,石部,石 (いしへん),,,
砮,1,0,0,ド ヌ,,0,石部,石 (いし),,,
砯,1,0,0,ヒョウ,,0,石部,石 (いしへん),,,
砰,1,0,0,ホウ ヒョウ ビョウ,,0,石部,石 (いしへん),,,
砱,1,0,0,レイ リョウ,,0,石部,石 (いしへん),,,
砲,1,1,7,ホウ,,10,石部,石 (いしへん),鉄砲 発砲 大砲 砲撃 砲弾 砲台 主砲 砲塔 砲火 砲兵 砲身 砲術 無鉄砲 空砲 巨砲 号砲 火砲 砲丸 野砲 砲戦 祝砲 重砲 砲手 副砲 砲門 砲声 砲口 砲座 山砲 砲金 礼砲 鉄砲百合 砲車 砲列 砲煙 午砲 備砲 砲雷 鉄砲虫,鉄砲 発砲 大砲 砲撃 砲弾 砲台 主砲 砲塔 砲火 砲兵 砲身 水鉄砲 機関砲 砲術 無鉄砲 迫撃砲 高射砲 鉄砲玉 空砲 巨砲 戦車砲 号砲 火砲 鉄砲水 砲丸 自走砲 野砲 豆鉄砲 砲戦 祝砲 重砲 速射砲 砲手 副砲 砲門 砲声 砲口 砲座 突撃砲 空気砲 列車砲 山砲 砲金 礼砲 鉄砲百合 砲車 砲列 砲煙 紙鉄砲 午砲 野戦砲 発砲酒 備砲 砲雷 鉄砲虫 砲戦車 加農砲 曲射砲 放水砲,鉄砲 発砲 大砲 砲台 主砲 砲火 砲兵 砲身 砲術 無鉄砲 空砲 号砲 火砲 砲丸 野砲 砲戦 祝砲 重砲 砲手 副砲 砲門 砲声 砲口 砲座 山砲 砲金 礼砲 鉄砲百合 砲車 砲列 午砲 備砲 鉄砲虫 水鉄砲 機関砲 高射砲 鉄砲玉 戦車砲 鉄砲水 自走砲 豆鉄砲 速射砲 空気砲 列車砲 紙鉄砲 野戦砲 発砲酒 砲戦車 加農砲 曲射砲 放水砲
砳,1,0,0,ラク リャク,,0,石部,石 (いしへん),,,
破,1,1,5,ハ,やぶ-る やぶ-れる,10,石部,石 (いしへん),破損 破産 破れ 破り 破る 打破 破局 破格 読破 破たん 大破 走破 破門 破断 破れる 破風 発破 型破り 破水 破線 破談 破竹 破折 破防法 破目 破面 破顔 破ける 破れかぶれ 破軍 破く 連破 序破急 小破 スト破り 破れ目 破調 破口 素破 破船 破約 破落戸 破鏡 破する 破屋 オキテ破り 説破 破算 道破,破損 破産 打破 破局 破格 読破 大破 走破 破門 破断 破産法 破風 発破 破産者 破水 破線 破談 破竹 破折 破防法 破目 破面 破顔 破軍 連破 序破急 小破 破調 破口 素破 破船 破約 破落戸 破鏡 破屋 説破 破算 道破,破産 破れ 破り 破る 打破 破局 読破 破たん 大破 走破 破門 破れる 破風 発破 破水 破線 破談 破竹 破折 破目 破面 破顔 破ける 破れかぶれ 破軍 破く 連破 小破 スト破り 破れ目 破調 破口 破船 破約 破落戸 破鏡 破する 破屋 オキテ破り 説破 破算 道破 破産法 破産者
砵,1,0,0,オウ,,0,石部,石 (いしへん),,,
砶,1,0,0,ハク,,0,石部,石 (いしへん),,,
砷,1,0,0,シン,,0,石部,石 (いしへん),,,
砸,1,0,0,ソウ,,0,石部,石 (いしへん),,,
砹,1,0,0,,,0,石部,石 (いしへん),,,
砺,1,1,11,レイ,と あらと みがく といし,10,石部,石 (いしへん),,,
砻,1,0,0,,,0,石部,石 (いし),,,
砼,1,0,0,,,0,石部,石 (いしへん),,,
砽,1,0,0,,,0,石部,石 (いしへん),,,
砾,1,0,0,,,0,石部,石 (いしへん),,,
砿,1,1,11,コウ,あらがね,10,石部,石 (いしへん),,,
础,1,0,0,,,0,石部,石 (いしへん),,,
硁,1,0,0,,,0,石部,石 (いしへん),,,
硂,1,0,0,セン,,0,石部,石 (いしへん),,,
硃,1,3,0,シュ,,0,石部,石 (いしへん),,,
硄,1,0,0,コウ,,0,石部,石 (いしへん),,,
硅,1,2,12,ケイ カク キャク,やぶる,11,石部,石 (いしへん),硅砂 硅素 硅石,硅砂 硅素 硅石,硅砂 硅素 硅石
硆,1,0,0,ゴウ,,0,石部,石 (いしへん),,,
硇,1,4,0,ドウ ニョウ,,0,石部,石 (いしへん),,,
硈,1,0,0,カツ カチ,,0,石部,石 (いしへん),,,
硉,1,0,0,ロツ ロチ,,0,石部,石 (いしへん),,,
硊,1,0,0,ギ キ,,0,石部,石 (いしへん),,,
硋,1,0,0,ガイ,,0,石部,石 (いしへん),,,
硌,1,0,0,ラク レキ リャク,,0,石部,石 (いしへん),,,
硍,1,0,0,カン ゲン コン コウ キョウ ケン,,0,石部,石 (いしへん),,,
硎,1,3,0,ケイ,,0,石部,石 (いしへん),,,
硏,1,3,0,ケン ゲン ギョウ ケイ,とぐ,0,石部,石 (いしへん),,,
硐,1,0,0,トウ ズ,,0,石部,石 (いしへん),,,
硑,1,3,0,ヒョウ ホウ,,0,石部,石 (いしへん),,,
硒,1,0,0,セイ,,0,石部,石 (いしへん),,,
硓,1,0,0,,,0,石部,石 (いしへん),,,
硔,1,0,0,,,0,石部,石 (いしへん),,,
硕,1,0,0,,,0,石部,石 (いしへん),,,
硖,1,0,0,,,0,石部,石 (いしへん),,,
硗,1,0,0,,,0,石部,石 (いしへん),,,
硘,1,0,0,,,0,石部,石 (いしへん),,,
硙,1,0,0,,,0,石部,石 (いしへん),,,
硚,1,0,0,,,0,石部,石 (いしへん),,,
硛,1,0,0,,,0,石部,石 (いしへん),,,
硜,1,0,0,コウ ケイ キョウ,,0,石部,石 (いしへん),,,
硝,1,1,9,ショウ,,12,石部,石 (いしへん),硝子 硝酸 硝煙 硝化 硝石 脱硝 硝安 煙硝,硝子 硝酸 亜硝酸 硝煙 硝化 硝石 硝子戸 脱硝 板硝子 硝子窓 硝安 煙硝 硝酸薬 硝子瓶 色硝子,硝子 硝酸 硝煙 硝化 硝石 脱硝 硝安 煙硝 硝子戸 板硝子 硝子窓 硝酸薬 色硝子
硞,1,0,0,キャク カク コク,,0,石部,石 (いしへん),,,
硟,1,0,0,セン,,0,石部,石 (いしへん),,,
硠,1,0,0,ロウ,,0,石部,石 (いしへん),,,
硡,1,0,0,コウ ゴウ,,0,石部,石 (いしへん),,,
硢,1,0,0,ヨ,,0,石部,石 (いしへん),,,
硣,1,0,0,キョウ コウ,,0,石部,石 (いしへん),,,
硤,1,4,0,コウ ギョウ,,0,石部,石 (いしへん),,,
硥,1,0,0,ボウ モウ ホウ,,0,石部,石 (いしへん),,,
硦,1,0,0,ラク ロウ ル,,0,石部,石 (いしへん),,,
硧,1,0,0,ヨウ ユ トウ ツ ズ,,0,石部,石 (いしへん),,,
硨,1,3,0,シャ,,0,石部,石 (いしへん),,,
硩,1,0,0,テツ テキ セキ タク テチ チャク シャク,,0,石部,石 (いし),,,
硪,1,4,0,ガ ギ,,0,石部,石 (いしへん),,,
硫,1,1,9,リュウ,,12,石部,石 (いしへん),硫黄 硫酸 硫化 硫酸塩 脱硫 加硫 硫安 含硫,硫黄 硫酸 硫化 硫酸塩 亜硫酸 脱硫 硫化物 加硫 硫安 硫酸銅 含硫 硫化鉄 硫酸紙 硫酸鉄 過硫酸 硫化銅,硫黄 硫酸 硫化 硫酸塩 脱硫 加硫 硫安 含硫 硫化物 硫酸銅 硫化鉄 硫酸紙 硫酸鉄 過硫酸 硫化銅
硬,1,1,8,コウ,かた-い,12,石部,石 (いしへん),硬化 硬い 硬直 硬度 強硬 硬質 硬式 硬貨 硬派 硬膜 超硬 硬水 硬筆 硬性 硬結 硬球 硬骨 硬玉 硬調 生硬 硬座 硬岩 硬鋼 硬材,硬化 硬直 硬度 強硬 硬質 硬式 硬貨 硬派 肝硬変 硬膜 硬化性 超硬 硬水 硬直化 強硬派 硬化剤 硬筆 硬性 熱硬化性 硬結 硬球 硬骨 硬玉 硬調 生硬 水硬性 硬座 硬化油 硬岩 硬鋼 硬材,硬化 硬い 硬直 硬度 強硬 硬質 硬式 硬貨 硬派 硬水 硬筆 硬性 硬結 硬球 硬骨 硬玉 硬調 生硬 硬座 硬岩 硬鋼 硬材 硬化性 硬直化 強硬派 硬化剤 熱硬化性 水硬性 硬化油
硭,1,0,0,ボウ,,0,石部,石 (いしへん),,,
确,1,3,0,カク,たしか きそう,0,石部,石 (いしへん),,,
硯,1,1,11,ケン ゲン,すずり,12,石部,石 (いしへん),硯箱 硯石 筆硯 硯材,硯箱 硯石 筆硯 硯材,硯箱 硯石 筆硯 硯材
硰,1,0,0,サ シャ,,0,石部,石 (いし),,,
硱,1,0,0,コン キョウ,,0,石部,石 (いしへん),,,
硲,1,1,11,,はざま,12,石部,石 (いしへん),,,
硳,1,0,0,,,0,石部,石 (いしへん),,,
硴,1,2,12,カキ,,12,石部,石 (いしへん),,,
硵,1,0,0,,,0,石部,石 (いしへん),,,
硶,1,0,0,,,0,石部,石 (いしへん),,,
硷,1,0,0,,,0,石部,石 (いしへん),,,
硸,1,0,0,ギャク ガク,,0,石部,石 (いしへん),,,
硹,1,0,0,シュウ シュ,,0,石部,石 (いしへん),,,
硺,1,0,0,タク チョク,,0,石部,石 (いしへん),,,
硻,1,0,0,コウ キョウ,かたい つよい,0,石部,石 (いし),,,
硼,1,2,12,ホウ ヒョウ,,13,石部,石 (いしへん),硼素 硼酸 硼砂,硼素 硼酸 硼砂,硼素 硼酸 硼砂
硽,1,0,0,エン,,0,石部,石 (いしへん),,,
硾,1,0,0,ツイ タ,,0,石部,石 (いしへん),,,
硿,1,0,0,コウ ク,,0,石部,石 (いしへん),,,
碀,1,0,0,ソウ ジョウ,,0,石部,石 (いしへん),,,
碁,1,1,9,ゴ,,13,石部,石 (いし),囲碁 碁盤 碁石 碁聖 詰碁 碁打ち 碁会 詰め碁 置碁 碁敵 碁界 早碁 置き碁 持碁 碁所 打碁,囲碁 碁盤 碁石 碁会所 碁聖 詰碁 囲碁部 碁聖戦 碁会 置碁 碁敵 碁界 早碁 持碁 碁所 打碁,囲碁 碁盤 碁石 碁聖 詰碁 碁打ち 碁会 詰め碁 置碁 碁敵 碁界 早碁 置き碁 持碁 碁所 打碁 碁会所 囲碁部 碁聖戦
碂,1,0,0,ソウ ス,,0,石部,石 (いしへん),,,
碃,1,0,0,セイ ショウ,,0,石部,石 (いしへん),,,
碄,1,0,0,リン,,0,石部,石 (いしへん),,,
碅,1,0,0,キン キョウ,,0,石部,石 (いしへん),,,
碆,1,2,12,ハ バ,,13,石部,石 (いし),,,
碇,1,1,11,テイ チョウ,いかり,13,石部,石 (いしへん),碇泊 碇石 碇草,碇泊 碇石 碇草,碇泊 碇石 碇草
碈,1,0,0,ビン,,0,石部,石 (いしへん),,,
碉,1,0,0,チョウ,,0,石部,石 (いしへん),,,
碊,1,4,0,サン セン ゼン,,0,石部,石 (いしへん),,,
碋,1,0,0,カ ガ,,0,石部,石 (いしへん),,,
碌,1,2,12,ロク ラク リョク,,13,石部,石 (いしへん),碌な 耄碌 碌に,耄碌,碌な 碌に
碍,1,1,11,ガイ ゲ ギ,さまたげる,13,石部,石 (いしへん),障碍 無碍 碍子,障碍 無碍 碍子 障碍者,障碍 無碍 碍子 障碍者
碎,1,2,12,セ サイ,くだく,13,石部,石 (いしへん),碎く,,碎く
碏,1,0,0,セキ シャク サク,,0,石部,石 (いしへん),,,
碐,1,0,0,リョウ ロウ,,0,石部,石 (いしへん),,,
碑,1,1,8,ヒ,,14,石部,石 (いしへん),石碑 歌碑 句碑 碑文 墓碑 板碑 詩碑 碑石 口碑 建碑 碑林 碑面 古碑 断碑 碑刻 碑陰,石碑 記念碑 歌碑 句碑 碑文 墓碑 板碑 詩碑 忠魂碑 碑石 口碑 建碑 碑林 碑面 古碑 断碑 碑刻 碑陰,石碑 歌碑 句碑 碑文 墓碑 板碑 詩碑 碑石 口碑 建碑 碑林 碑面 古碑 断碑 碑刻 碑陰 記念碑
碒,1,0,0,ギン ゴン,,0,石部,石 (いしへん),,,
碓,1,1,11,タイ ツイ テ,うす,13,石部,石 (いしへん),,,
碔,1,4,0,ブ ム,,0,石部,石 (いしへん),,,
碕,1,1,11,キ ギ ゲ,さき,13,石部,石 (いしへん),,,
碖,1,0,0,ロン リン,,0,石部,石 (いしへん),,,
碗,1,1,11,ワン,,13,石部,石 (いしへん),茶碗 飯碗 碗皿 汁碗 金碗 名碗,茶碗 飯碗 碗皿 汁碗 金碗 名碗,茶碗 飯碗 碗皿 汁碗 金碗 名碗
碘,1,0,0,テン,,0,石部,石 (いしへん),,,
碙,1,0,0,コウ,,0,石部,石 (いしへん),,,
碚,1,2,12,ハイ,,13,石部,石 (いしへん),,,
碛,1,0,0,,,0,石部,石 (いしへん),,,
碜,1,0,0,,,0,石部,石 (いしへん),,,
碝,1,4,0,ゼン ネン,,0,石部,石 (いしへん),,,
碞,1,4,0,ガン ギン ゴン ゲン,,0,石部,石 (いし),,,
碟,1,4,0,ジョウ セツ チョウ ゼチ,,0,石部,石 (いしへん),,,
碠,1,0,0,テイ チョウ,,0,石部,石 (いしへん),,,
碡,1,0,0,トク ドク,,0,石部,石 (いしへん),,,
碢,1,0,0,タ ダ,,0,石部,石 (いしへん),,,
碣,1,2,12,ケツ ゲチ ゲイ カチ エチ ケイ カツ アツ,いしぶみ,14,石部,石 (いしへん),,,
碤,1,4,0,エイ ヨウ,,0,石部,石 (いしへん),,,
碥,1,0,0,ヘン,,0,石部,石 (いしへん),,,
碦,1,0,0,カク キャク,,0,石部,石 (いしへん),,,
碧,1,1,11,ヘキ ヒャク,あお みどり,14,石部,石 (いし),紺碧 碧い 碧眼 碧海 三碧 碧玉 碧空 碧水 碧色 碧雲 一碧 碧巌 金碧 碧落,紺碧 碧眼 碧海 三碧 碧玉 碧空 碧水 碧色 碧雲 一碧 碧巌 金碧 碧落,紺碧 碧い 碧眼 碧海 三碧 碧玉 碧空 碧水 碧色 碧雲 一碧 金碧 碧落
碨,1,0,0,ワイ イ エ,,0,石部,石 (いしへん),,,
碩,1,1,11,セキ ジャク,おおきい,14,石部,石 (いしへん),碩学 碩徳,碩学 碩徳,碩学 碩徳
碪,1,2,12,ガン ゴン カン コン チン,きぬた,14,石部,石 (いしへん),,,
碫,1,0,0,タン ダン,,0,石部,石 (いしへん),,,
碬,1,0,0,カ ゲ,,0,石部,石 (いしへん),,,
碭,1,3,0,トウ ドウ,あふれる おおきい すぎる つく,0,石部,石 (いしへん),,,
碮,1,0,0,テイ ダイ,,0,石部,石 (いしへん),,,
碯,1,2,12,ドウ ノウ,,14,石部,石 (いしへん),,,
碰,1,3,0,ホウ,,0,石部,石 (いしへん),,,
碱,1,0,0,ケン,,0,石部,石 (いしへん),,,
碲,1,0,0,テイ,,0,石部,石 (いしへん),,,
碳,1,0,0,タン,,0,石部,石 (いしへん),,,
碴,1,0,0,,,0,石部,石 (いしへん),,,
碵,1,2,12,セキ ヒロ,,14,石部,石 (いしへん),,,
碶,1,0,0,,,0,石部,石 (いしへん),,,
碷,1,0,0,,,0,石部,石 (いしへん),,,
碸,1,0,0,,,0,石部,石 (いしへん),,,
碹,1,0,0,,,0,石部,石 (いしへん),,,
確,1,1,5,カク,たし-か たし-かめる,15,石部,石 (いしへん),確か 確保 正確 確実 確定 明確 確立 確率 確信 確かめ 的確 確かめる 確変 確約 確証 不確か 当確 確たる 確固 確り 利確 適確 確度 高確 精確 確報 確と 確勝 低確 確言 確答 確める 確然 不確,確保 正確 確実 確定 明確 確立 確率 確信 的確 正確性 確変 明確化 確約 確証 確信犯 確実性 不正確 不明確 当確 確固 未確定 利確 適確 確度 高確 精確 確定日 確報 確勝 低確 確言 確答 確然 不確,確か 正確 確実 確定 明確 確立 確信 確かめ 的確 確かめる 確変 確約 不確か 当確 確たる 確固 確り 利確 確度 高確 確と 確勝 低確 確言 確答 確める 確然 不確 明確化 不正確 不明確 未確定 確定日
碻,1,4,0,カク コウ キョウ,かたい,0,石部,石 (いしへん),,,
碼,1,2,12,バ マ メ,,15,石部,石 (いしへん),,,
碽,1,0,0,コウ ク,,0,石部,石 (いしへん),,,
碾,1,2,12,テン デン ネン,うす ひく,15,石部,石 (いしへん),碾茶 碾き 碾く 碾臼 碾き臼,碾茶 碾臼,碾茶 碾き 碾く 碾臼 碾き臼
碿,1,0,0,ソツ ソチ,,0,石部,石 (いしへん),,,
磀,1,0,0,ガク ギャク,,0,石部,石 (いしへん),,,
磁,1,1,6,ジ,,14,石部,石 (いしへん),磁気 電磁 磁石 磁場 磁性 磁器 磁力 磁界 白磁 青磁 磁化 磁束 磁極 磁針 消磁 磁区 磁北 帯磁 磁土 磁選 磁波,磁気 電磁 電磁波 磁石 磁場 磁性 磁器 磁力 電磁的 磁界 白磁 青磁 電磁気 磁化 磁束 磁性体 地磁気 電磁石 強磁性 電磁場 磁力線 磁極 磁針 電磁力 消磁 磁鉄鉱 磁区 常磁性 磁北 帯磁 磁力計 磁化率 磁土 反磁性 磁気力 磁選 磁波,磁気 電磁 磁石 磁場 磁性 磁器 磁力 磁界 白磁 青磁 磁化 磁束 磁極 消磁 磁区 磁北 帯磁 磁土 磁選 磁波 電磁波 電磁的 電磁気 磁性体 地磁気 電磁石 強磁性 電磁場 磁力線 電磁力 磁鉄鉱 常磁性 磁力計 磁化率 反磁性 磁気力
磂,1,0,0,リュウ ル,,0,石部,石 (いしへん),,,
磃,1,0,0,シ テイ ダイ,,0,石部,石 (いしへん),,,
磄,1,0,0,ドウ トウ,,0,石部,石 (いしへん),,,
磅,1,2,12,ホウ ヒョウ ポンド,,15,石部,石 (いしへん),,,
磆,1,2,12,カツ ゲチ カチ,,14,石部,石 (いしへん),,,
磇,1,0,0,ヘイ ヒ,,0,石部,石 (いしへん),,,
磈,1,4,0,カイ エ ガイ ゲ ギ ワイ ケ イ キ,,0,石部,石 (いしへん),,,
磉,1,0,0,ソウ,,0,石部,石 (いしへん),,,
磊,1,2,12,ライ レ,,15,石部,石 (いし),磊落,磊落,磊落
磋,1,2,12,サ,みがく,14,石部,石 (いしへん),切磋,切磋,切磋
磌,1,4,0,テン デン シン フン ブン,,0,石部,石 (いしへん),,,
磍,1,0,0,カツ ゲチ アツ エチ,,0,石部,石 (いしへん),,,
磎,1,4,0,ケイ,,0,石部,石 (いしへん),,,
磏,1,0,0,レン,,0,石部,石 (いしへん),,,
磐,1,1,11,バン ハン,いわ,15,石部,石 (いし),常磐 磐石 磐座 磐越 常磐津 磐境 常磐木 磐戸 堅磐,常磐 磐石 磐座 磐越 常磐津 磐境 常磐木 磐戸 堅磐,常磐 磐石 磐座 磐越 常磐津 磐境 常磐木 磐戸 堅磐
磑,1,2,12,ガイ カイ ゲ バ マ キ ギ,うす,15,石部,石 (いしへん),,,
磒,1,0,0,イン ウン,,0,石部,石 (いしへん),,,
磓,1,0,0,タイ テ ツイ ズイ,,0,石部,石 (いしへん),,,
磔,1,2,12,タク チャク,さく はりつけ,15,石部,石 (いしへん),磔刑 磔柱,磔刑 磔柱,磔刑 磔柱
磕,1,4,0,コウ カイ カツ カチ,,0,石部,石 (いしへん),,,
磖,1,0,0,ロウ,,0,石部,石 (いしへん),,,
磗,1,0,0,,,0,石部,石 (いしへん),,,
磘,1,0,0,,,0,石部,石 (いしへん),,,
磙,1,0,0,,,0,石部,石 (いしへん),,,
磚,1,2,12,セン タン ダン タ ダ,かわら,16,石部,石 (いしへん),,,
磛,1,0,0,サン ザン セン ゼン,,0,石部,石 (いし),,,
磜,1,0,0,セイ サイ,,0,石部,石 (いしへん),,,
磝,1,0,0,キョウ ギョウ ゴク ガク コウ ゴウ,,0,石部,石 (いしへん),,,
磞,1,0,0,ヒョウ ホウ,,0,石部,石 (いしへん),,,
磟,1,0,0,リク ロク,,0,石部,石 (いしへん),,,
磠,1,4,0,ロ,,0,石部,石 (いしへん),,,
磡,1,4,0,カン コン,,0,石部,石 (いしへん),,,
磢,1,0,0,ソウ ショウ,,0,石部,石 (いしへん),,,
磣,1,0,0,ソウ シン,,0,石部,石 (いしへん),,,
磤,1,3,0,オン イン,,0,石部,石 (いしへん),,,
磥,1,0,0,レ ルイ ライ,,0,石部,石 (いしへん),,,
磦,1,4,0,ヒョウ,,0,石部,石 (いしへん),,,
磧,1,2,12,セキ シャク,かわら,16,石部,石 (いしへん),,,
磨,1,1,9,マ,みが-く,16,石部,石 (いし),磨き 磨く 研磨 歯磨き 磨耗 達磨 歯磨 磨ける 靴磨き 練磨 女磨き 錬磨 仕上げ磨き 磨き残し 磨製 磨墨 磨き屋 床磨き 磨き粉 手磨き 不磨 磨る 鈍磨 磨滅 磨ぐ 磨石 磨砕 磨き布 磨き傷 磨き砂 磨れる 舌磨き,研磨 磨耗 達磨 歯磨 研磨材 練磨 研磨機 錬磨 磨製 火達磨 磨墨 雪達磨 不磨 鈍磨 磨滅 血達磨 磨石 磨砕,磨き 磨く 研磨 歯磨き 達磨 歯磨 磨ける 練磨 女磨き 錬磨 仕上げ磨き 磨き残し 磨製 磨墨 磨き屋 床磨き 磨き粉 手磨き 不磨 磨る 鈍磨 磨滅 磨ぐ 磨石 磨き布 磨き傷 磨き砂 磨れる 舌磨き 研磨材 研磨機 火達磨 雪達磨 血達磨
磩,1,0,0,セキ シャク シュク,,0,石部,石 (いしへん),,,
