U+630C,挌,1,2,12,カク キャク ラク,うつ,9,手部,扌 (てへん),挌闘,挌闘,挌闘
U+630D,挍,1,4,0,コウ キョウ,くらべる はかる,9,手部,扌 (てへん),,,
U+630E,挎,1,0,0,コ ク コウ,,9,手部,扌 (てへん),,,
U+630F,挏,1,0,0,ズ トウ,,9,手部,扌 (てへん),,,
U+6310,挐,1,4,0,ジョ ダ ナ ニョ,つかむ みだれる,10,手部,手 (て),,,
U+6311,挑,1,1,9,チョウ,いど-む,9,手部,扌 (てへん),挑戦 挑む 挑発 挑み 挑める,挑戦 挑発 挑戦者 挑発的 挑戦心,挑戦 挑む 挑発 挑み 挑める 挑戦者 挑発的 挑戦心
U+6312,挒,1,0,0,レツ レチ,,9,手部,扌 (てへん),,,
U+6313,挓,1,0,0,タ,,9,手部,扌 (てへん),,,
U+6314,挔,1,0,0,リョ,,9,手部,扌 (てへん),,,
U+6315,挕,1,0,0,チョウ,,9,手部,扌 (てへん),,,
U+6316,挖,1,0,0,アツ アチ ヤク,おさえる,9,手部,扌 (てへん),,,
U+6317,挗,1,0,0,ケツ,,9,手部,扌 (てへん),,,
U+6318,挘,1,3,0,,むしる,9,手部,扌 (てへん),,,
U+6319,挙,1,1,4,キョ,あ-げる あ-がる,10,手部,手 (て),選挙 挙げ 挙げる 挙式 一挙 挙動 列挙 挙手 挙行 大挙 挙兵 挙がる 科挙 挙上 言挙げ 挙げ足 軽挙 出挙 挙る 挙国 旗挙げ 挙げれる 挙人 美挙 挙げん 挙止,選挙 選挙区 挙式 一挙 挙動 列挙 選挙戦 選挙法 挙手 挙行 大挙 選挙人 選挙後 挙兵 科挙 選挙中 挙上 挙式日 選挙会 軽挙 出挙 挙国 挙人 美挙 挙止 選挙屋,挙げ 挙げる 挙式 一挙 挙動 列挙 挙手 挙行 大挙 挙がる 科挙 挙上 言挙げ 挙げ足 軽挙 出挙 挙る 挙国 挙げれる 挙人 美挙 挙げん 挙止 挙式日
U+631A,挚,1,0,0,,,10,手部,手 (て),,,
U+631B,挛,1,0,0,,,10,手部,手 (て),,,
U+631C,挜,1,0,0,,,9,手部,扌 (てへん),,,
U+631D,挝,1,0,0,,,9,手部,扌 (てへん),,,
U+631E,挞,1,0,0,,,9,手部,扌 (てへん),,,
U+631F,挟,1,1,9,キョウ,はさ-む はさ-まる,9,手部,扌 (てへん),挟む 挟み 板挟み 挟み込み 挟撃 挟み撃ち 挟まる 挟める 挟み揚げ 挟箱 挟み打ち 紙挟み 手挟む,挟撃 挟箱,挟む 挟み 板挟み 挟み込み 挟撃 挟み撃ち 挟まる 挟める 挟み揚げ 挟箱 挟み打ち 紙挟み 手挟む
U+6320,挠,1,0,0,,,9,手部,扌 (てへん),,,
U+6321,挡,1,0,0,,,9,手部,扌 (てへん),,,
U+6322,挢,1,0,0,,,9,手部,扌 (てへん),,,
U+6323,挣,1,0,0,,,9,手部,扌 (てへん),,,
U+6324,挤,1,0,0,,,9,手部,扌 (てへん),,,
U+6325,挥,1,0,0,,,9,手部,扌 (てへん),,,
U+6326,挦,1,0,0,,,9,手部,扌 (てへん),,,
U+6327,挧,1,2,12,,,9,手部,扌 (てへん),,,
U+6328,挨,1,1,10,アイ,,10,手部,扌 (てへん),挨拶,挨拶 挨拶状 挨拶文,
U+6329,挩,1,0,0,エイ タツ タチ セイ セ,とく ぬぐう,10,手部,扌 (てへん),,,
U+632A,挪,1,0,0,ダ ナ,,9,手部,扌 (てへん),,,
U+632B,挫,1,1,10,ザ,,10,手部,扌 (てへん),挫折 捻挫 頓挫 挫傷 挫く 挫ける 挫滅 挫き とん挫 ねん挫 挫創 挫骨,挫折 捻挫 頓挫 挫傷 脳挫傷 挫折感 挫滅 挫創 挫骨 肺挫傷,挫折 挫傷 挫く 挫ける 挫滅 挫き とん挫 ねん挫 挫創 挫骨 脳挫傷 挫折感 肺挫傷
U+632C,挬,1,0,0,ホツ ボチ,,10,手部,扌 (てへん),,,
U+632D,挭,1,0,0,コウ キョウ,,10,手部,扌 (てへん),,,
U+632E,挮,1,0,0,テイ タイ,,10,手部,扌 (てへん),,,
U+632F,振,1,1,7,シン,ふ-る ふ-るう ふ-れる,10,手部,扌 (てへん),振り 振興 振込 振動 振替 振る 振込み 久し振り 三振 不振 振り返り 振り込み 振る舞い 振れ 空振り 素振り 振り付け 振り分け 振るう 共振 振付 振り子 振り替え 振幅 振り向き 身振り 振り出し 手振り 発振 小振り 振舞う 振る舞う 振舞い 大振り 割り振り 振れる 振出 前振り おお振り 防振 制振 首振り 振舞 振り仮名 立ち振る舞い 振子 旗振り 羽振り 下振れ 手振れ 振替え 振付け 枝振り 加振 割振り 振戦 口振り 腰振り 振り逃げ 振とう 振り幅 振り返し 振分け 上振れ 農振 振出し 強振 振れ幅 眼振 振り振り 形振り 振り抜き 火振り 振るまい 振る舞える 振るえる 振分 振舞える 腕振り 空振 振る舞い酒 振りだし 振れ止め 振りこみ 振う 振休 振り込 進振り 横振り 振仮名 下げ振り 千早振る 振れ取り 振起 振り当て 縦振り 起振 千振 振作 棒手振り 振り合い 振り洗い 振計 振り塩 っ振り 振徳 振りがな 立振舞 気振り 太刀振り なり振り 振り売り 立ち振舞い 女振り 国振り 割振 振舞ひ 血振り,振興 振込 振動 振替 三振 不振 振興会 共振 振付 振幅 振込先 振興課 発振 振出 振動数 振動子 防振 制振 発振器 振舞 振子 共振器 振付家 振付師 加振 振戦 農振 振替日 強振 眼振 振分 単振動 空振 振替先 振休 振込票 振込日 振仮名 振起 起振 千振 振作 縦振動 振計 再振替 振徳 立振舞 振込額 発振機 割振,振り 振興 振動 振る 久し振り 三振 不振 振り返り 振れ 空振り 素振り 振り付け 振り分け 振るう 共振 振付 振り子 振り向き 身振り 振り出し 手振り 発振 小振り 大振り 割り振り 振れる 振出 前振り おお振り 防振 制振 首振り 振り仮名 振子 旗振り 羽振り 下振れ 手振れ 振付け 枝振り 加振 割振り 振戦 口振り 振とう 振り返し 振分け 上振れ 農振 振出し 強振 眼振 形振り 火振り 振るまい 振るえる 振分 空振 振りだし 振れ止め 振りこみ 振う 振休 進振り 横振り 振仮名 下げ振り 千早振る 振れ取り 振起 振り当て 縦振り 起振 千振 振作 棒手振り 振り合い 振り洗い 振計 振り塩 っ振り 振徳 振りがな 気振り 太刀振り なり振り 振り売り 女振り 国振り 割振 血振り 振興会 振興課 振動数 振動子 発振器 共振器 振付家 振付師 単振動 縦振動 発振機
U+6330,挰,1,0,0,トウ ジョウ テイ,,10,手部,扌 (てへん),,,
U+6331,挱,1,0,0,サ シャ,,10,手部,扌 (てへん),,,
U+6332,挲,1,4,0,サ シャ,,11,手部,手 (て),,,
U+6333,挳,1,0,0,コウ,,10,手部,扌 (てへん),,,
U+6334,挴,1,0,0,バイ メ,,10,手部,扌 (てへん),,,
U+6335,挵,1,4,0,ロウ ル,もてあそぶ,10,手部,扌 (てへん),,,
U+6336,挶,1,0,0,キョク コク,,10,手部,扌 (てへん),,,
U+6337,挷,1,0,0,ホウ,,9,手部,扌 (てへん),,,
U+6338,挸,1,0,0,ケン,,10,手部,扌 (てへん),,,
U+6339,挹,1,3,0,ユウ オウ,おさえる くむ こまぬく とる,10,手部,扌 (てへん),,,
U+633A,挺,1,1,11,テイ チョウ,,9,手部,扌 (てへん),空挺 挺身 挺進 挺する 挺対協,空挺 挺身 挺身隊 挺進 挺対協,空挺 挺身 挺進 挺する 挺対協 挺身隊
U+633B,挻,1,4,0,セン テン エン,こねる のばす,9,手部,扌 (てへん),,,
U+633C,挼,1,4,0,キ ズイ ダ ダイ ナ ネ スイ サイ,おさえる おす,10,手部,扌 (てへん),,,
U+633D,挽,1,1,11,バン マン ベン メン,ひく,10,手部,扌 (てへん),挽き 挽回 挽肉 挽歌 粗挽き 挽き肉 挽く 木挽 細挽き 合い挽き 木挽き 挽き立て 挽物 挽き割り 粉挽き 合挽き 挽き物 あら挽き 挽き茶 挽茶 合挽 粗挽 挽き臼,挽回 挽肉 挽歌 木挽 挽物 挽茶 合挽 粗挽,挽き 挽回 挽肉 挽歌 粗挽き 挽き肉 挽く 木挽 細挽き 合い挽き 木挽き 挽き立て 挽物 挽き割り 粉挽き 合挽き 挽き物 あら挽き 挽き茶 挽茶 合挽 粗挽 挽き臼
U+633E,挾,1,2,12,キョウ ギョウ ソウ コウ,はさむ,10,手部,扌 (てへん),挾む,,挾む
U+633F,挿,1,1,9,ソウ,さ-す,10,手部,扌 (てへん),挿入 挿絵 挿し 挿し木 挿す 挿管 挿し絵 挿話 挿画 挿し芽 挿木 挿し穂 挿げ替え 挿図 挿せる 挿れる 挿花 外挿 挿頭 挿し色 抜き挿し 抽挿 挿む,挿入 挿絵 挿入歌 挿管 挿話 挿画 挿木 挿図 挿花 外挿 挿頭 挿入句 抽挿,挿入 挿絵 挿し 挿し木 挿す 挿管 挿し絵 挿話 挿画 挿し芽 挿木 挿し穂 挿げ替え 挿図 挿せる 挿れる 挿花 外挿 挿頭 挿し色 抜き挿し 抽挿 挿む 挿入歌 挿入句
U+6340,捀,1,0,0,ホウ フ ブ,,10,手部,扌 (てへん),,,
U+6341,捁,1,4,0,コウ キョウ コク,,10,手部,扌 (てへん),,,
U+6342,捂,1,0,0,ゴ,さからう,10,手部,扌 (てへん),,,
U+6343,捃,1,3,0,クン,ひろう とる,10,手部,扌 (てへん),,,
U+6344,捄,1,4,0,ク グ キュウ,すくう,10,手部,扌 (てへん),,,
U+6345,捅,1,0,0,トウ ツ ソウ ス,,10,手部,扌 (てへん),,,
U+6346,捆,1,0,0,コン ゴン,うつ,10,手部,扌 (てへん),,,
U+6347,捇,1,0,0,カク キャク セキ シャク テキ チャク,,10,手部,扌 (てへん),,,
U+6348,捈,1,0,0,ト ズ ヤ チョ タ ダ,,10,手部,扌 (てへん),,,
U+6349,捉,1,1,10,ソク,とら-える,10,手部,扌 (てへん),捉える 捕捉 捉えどころ 捉われる 把捉 捉え返し 捉まえる,捕捉 把捉,捉える 捕捉 捉えどころ 捉われる 把捉 捉え返し 捉まえる
U+634A,捊,1,0,0,ホウ ブ フウ フ ビョウ,,10,手部,扌 (てへん),,,
U+634B,捋,1,0,0,ラツ ラチ レツ レチ,とる,10,手部,扌 (てへん),,,
U+634C,捌,1,1,11,ハチ ハツ ヘツ,さばき さばく さばける,10,手部,扌 (てへん),捌き 捌く 捌け 捌ける 捌け口 荷捌き 水捌け 体捌き 足捌き 手捌き 荷捌 裾捌き 売り捌き 糸捌き,荷捌,捌き 捌く 捌け 捌ける 捌け口 荷捌き 水捌け 体捌き 足捌き 手捌き 荷捌 裾捌き 売り捌き 糸捌き
U+634D,捍,1,2,12,カン ガン ゲン,ふせぐ,10,手部,扌 (てへん),,,
U+634E,捎,1,4,0,ソウ ショウ,,10,手部,扌 (てへん),,,
U+634F,捏,1,2,12,デツ ネツ ネチ,こねる つくねる,10,手部,扌 (てへん),捏造 捏ねる 手捏ね 揉捏,捏造 揉捏,捏造 捏ねる 手捏ね
U+6350,捐,1,2,12,エン ケン,すてる,10,手部,扌 (てへん),義捐 出捐 棄捐,義捐 義捐金 出捐 棄捐,義捐 出捐 棄捐 義捐金
U+6351,捑,1,0,0,ショク ジキ,,10,手部,扌 (てへん),,,
U+6352,捒,1,0,0,ショウ シュ ショ ソ ス ショク ソク ソウ,,10,手部,扌 (てへん),,,
U+6353,捓,1,0,0,ヤ ヨ,のこり もてあそぶ,9,手部,扌 (てへん),,,
U+6354,捔,1,0,0,カク ザク サク,,10,手部,扌 (てへん),,,
U+6355,捕,1,1,7,ホ,と-らえる と-らわれる と-る つか-まえる つか-まる,10,手部,扌 (てへん),捕獲 捕手 捕まる 捕まえる 捕り 捕食 捕物 捕らえる 捕らわれ 捕る 捕球 捕集 捕われ 捕れる 採捕 ネズミ捕り 生け捕り 捕える 捕り物 捕虫 捕らわれる 好捕 捕殺 虫捕り 追捕 分捕り 捕り方 魚捕り 捕われる つかみ捕り 捕縄 ねずみ捕り 分捕る だ捕 再捕 捕り手 捕まん 捕方 生捕り 鳥捕り 捕らえどころ 捕そく ザリガニ捕り 捕まえれる,捕獲 捕手 捕食 捕物 捕球 捕集 捕物帳 捕食者 採捕 捕虫 好捕 捕殺 追捕 捕虫網 捕縄 再捕 捕方 捕獲岩,捕手 捕まる 捕まえる 捕り 捕食 捕物 捕らえる 捕らわれ 捕る 捕球 捕集 捕われ 捕れる 採捕 ネズミ捕り 生け捕り 捕える 捕り物 捕虫 捕らわれる 好捕 捕殺 虫捕り 追捕 分捕り 捕り方 魚捕り 捕われる つかみ捕り 捕縄 ねずみ捕り 分捕る だ捕 再捕 捕り手 捕まん 捕方 生捕り 鳥捕り 捕らえどころ 捕そく ザリガニ捕り 捕まえれる 捕物帳 捕食者
U+6356,捖,1,0,0,カン ガン カツ カチ,,10,手部,扌 (てへん),,,
U+6357,捗,1,1,10,チョク,,10,手部,扌 (てへん),進捗 捗る 捗ばかしい 捗捗しい,進捗 進捗率 進捗度,進捗 捗る 捗ばかしい 進捗率 進捗度
U+6358,捘,1,0,0,ソン シュン サイ セ スイ,,10,手部,扌 (てへん),,,
U+6359,捙,1,4,0,エイ,,10,手部,扌 (てへん),,,
U+635A,捚,1,0,0,サイ,,10,手部,扌 (てへん),,,
U+635B,捛,1,0,0,リョ,,9,手部,扌 (てへん),,,
U+635C,捜,1,1,9,ソウ,さが-す,10,手部,扌 (てへん),捜査 捜索 捜し 特捜 捜す 捜し物 家捜し あら捜し 捜せる 粗捜し 捜一 機捜,捜査 捜索 特捜 特捜部 捜査官 捜査員 捜査中 捜索者 捜一 機捜,捜査 捜し 特捜 捜す 捜し物 家捜し あら捜し 捜せる 粗捜し 捜一 機捜 特捜部 捜査官 捜査員 捜査中
U+635D,捝,1,0,0,,,10,手部,扌 (てへん),,,
U+635E,捞,1,0,0,,,10,手部,扌 (てへん),,,
U+635F,损,1,0,0,,,10,手部,扌 (てへん),,,
U+6360,捠,1,0,0,,,10,手部,扌 (てへん),,,
U+6361,捡,1,0,0,,,10,手部,扌 (てへん),,,
U+6362,换,1,0,0,,,10,手部,扌 (てへん),,,
U+6363,捣,1,0,0,,,10,手部,扌 (てへん),,,
U+6364,捤,1,0,0,ビ ミ,かじ,10,手部,扌 (てへん),,,
U+6365,捥,1,3,0,ワン ウツ ウチ,,11,手部,扌 (てへん),,,
U+6366,捦,1,0,0,キン ゴン,とらえる,11,手部,扌 (てへん),,,
U+6367,捧,1,1,11,ホウ フ ブ,ささげる,11,手部,扌 (てへん),捧げる 捧ぐ 捧げ物 捧げもの 捧持 捧呈 捧げ銃 捧げん 捧腹,捧持 捧呈 捧腹,捧げる 捧ぐ 捧げ物 捧げもの 捧持 捧呈 捧げ銃 捧げん 捧腹
U+6368,捨,1,1,6,シャ,す-てる,11,手部,扌 (てへん),捨てる 使い捨て 切り捨て 呼び捨て ポイ捨て ゴミ捨て 捨て場 切捨て 捨て身 捨象 捨て台詞 捨て犬 捨て子 聞き捨て 喜捨 捨石 捨て札 ごみ捨て 捨身 取捨 捨て石 捨て方 捨てゼリフ 捨て値 読み捨て 捨てぜりふ 捨札 捨てん 捨てれる 捨子 捨印 かなぐり捨てる 切捨 捨て金 ぽい捨て 用捨 捨て印 呼捨て 世捨て 捨て所 聞捨て 捨値,捨象 喜捨 捨石 捨身 取捨 捨札 捨子 捨印 切捨 世捨人 用捨 捨値,捨てる 使い捨て 切り捨て ポイ捨て ゴミ捨て 捨て場 切捨て 捨て身 捨象 捨て犬 捨て子 聞き捨て 喜捨 捨石 捨て札 ごみ捨て 捨身 取捨 捨て石 捨て方 捨てゼリフ 読み捨て 捨てぜりふ 捨札 捨てん 捨てれる 捨子 捨印 かなぐり捨てる 切捨 捨て金 ぽい捨て 用捨 捨て印 世捨て 捨て所 聞捨て 世捨人
U+6369,捩,1,2,12,レイ ライ レツ レチ,ねじ ねじる もじる,11,手部,扌 (てへん),捩れ 捩り 捩る 捩れる 捩花 捩じる 捩摺 捩子,捩花 捩摺 捩子,捩れ 捩り 捩る 捩れる 捩花 捩じる 捩摺 捩子
U+636A,捪,1,0,0,ビン,,11,手部,扌 (てへん),,,
U+636B,捫,1,2,12,モン ボン,なでる,11,手部,扌 (てへん),,,
U+636C,捬,1,4,0,フ ホウ,,11,手部,扌 (てへん),,,
U+636D,捭,1,0,0,ハイ ヘ ヘイ ハク ヒャク,,11,手部,扌 (てへん),,,
U+636E,据,1,1,9,,す-える す-わる,11,手部,扌 (てへん),据え置き 据付 据える 据置 据え付け 据付け 据わり 据置き 据わる 据え切り 据え物,据付 据置,据え置き 据付 据える 据置 据え付け 据付け 据わり 据置き 据わる 据え切り 据え物
U+636F,捯,1,0,0,トウ,,11,手部,扌 (てへん),,,
U+6370,捰,1,0,0,ワ ラ,,11,手部,扌 (てへん),,,
U+6371,捱,1,0,0,ガイ ゲ,,11,手部,扌 (てへん),,,
U+6372,捲,1,1,11,ケン ゲン カン,まく まき,11,手部,扌 (てへん),捲り 捲く 捲る 捲れ 席捲 捲簾 捲れる 捲ける,席捲 捲簾,捲り 捲く 捲る 捲れ 席捲 捲れる 捲ける
U+6373,捳,1,0,0,ガク,,11,手部,扌 (てへん),,,
U+6374,捴,1,0,0,ソウ,,11,手部,扌 (てへん),,,
U+6375,捵,1,0,0,テン チン デン ネン,,11,手部,扌 (てへん),,,
U+6376,捶,1,2,12,スイ タ,むちうつ,11,手部,扌 (てへん),,,
U+6377,捷,1,1,11,ショウ ソウ,はやい かつ,11,手部,扌 (てへん),敏捷 大捷 捷径 戦捷,敏捷 敏捷性 大捷 捷径 戦捷,敏捷 大捷 捷径 戦捷 敏捷性
U+6378,捸,1,0,0,トツ トチ,,11,手部,扌 (てへん),,,
U+6379,捹,1,0,0,ホン ボン,,11,手部,扌 (てへん),,,
U+637A,捺,1,1,11,ナツ ダツ ナチ,おす,11,手部,扌 (てへん),捺印 捺染 押捺 捺す,捺印 捺染 押捺,捺印 捺染 押捺 捺す
U+637B,捻,1,1,10,ネン,,11,手部,扌 (てへん),捻挫 捻出 捻り 捻る 捻転 捻くれ 捻くれ者 捻れる 手捻り 捻子 捻じる 捻くれる,捻挫 捻出 捻転 腸捻転 胃捻転 捻子,捻出 捻り 捻る 捻転 捻くれ 捻くれ者 捻れる 手捻り 捻子 捻じる 捻くれる 腸捻転 胃捻転
U+637C,捼,1,3,0,ダ ナ ダイ ネ ズイ ネン ワ イ,もむ,11,手部,扌 (てへん),,,
U+637D,捽,1,0,0,ソツ ゾチ シュツ ジュチ サイ セ,つかむ,11,手部,扌 (てへん),,,
U+637E,捾,1,0,0,ワツ ワチ アツ エチ カツ ゲチ ワン,,11,手部,扌 (てへん),,,
U+637F,捿,1,0,0,セイ,,11,手部,扌 (てへん),,,
U+6380,掀,1,2,12,キン ケン コン キツ ゴン コチ,,11,手部,扌 (てへん),,,
U+6381,掁,1,0,0,トウ ジョウ,,11,手部,扌 (てへん),,,
U+6382,掂,1,0,0,テン,,11,手部,扌 (てへん),,,
U+6383,掃,1,1,8,ソウ,は-く,11,手部,扌 (てへん),掃除 清掃 一掃 掃討 掃海 掃射 掃く 掃部 掃き出し 掃引 掃気 掃ける 掃きだめ 掃滅,掃除 清掃 掃除機 一掃 掃討 掃海 掃射 掃除屋 清掃業 掃部 清掃費 掃引 掃気 清掃代 清掃料 掃滅,掃除 清掃 一掃 掃討 掃海 掃射 掃く 掃部 掃き出し 掃引 掃気 掃ける 掃きだめ 掃除機 掃除屋 清掃業 清掃費 清掃代 清掃料
U+6384,掄,1,4,0,ロン リン,,11,手部,扌 (てへん),,,
U+6385,掅,1,0,0,セイ ショウ,,11,手部,扌 (てへん),,,
U+6386,掆,1,0,0,コウ,,11,手部,扌 (てへん),,,
U+6387,掇,1,0,0,タツ タチ テツ テチ セツ セチ,とる,11,手部,扌 (てへん),,,
U+6388,授,1,1,5,ジュ,さず-ける さず-かる,11,手部,扌 (てへん),授業 教授 伝授 授賞 授産 授精 授受 授かる 授かり 授ける 子授け 天授 授かりもの 授章 神授 口授 授記 授かり物 親授 授かれる 授法 面授,授業 教授 伝授 授業料 助教授 授賞 授産 授精 授受 教授会 教授法 授産所 天授 授章 神授 口授 授記 親授 教授学 授法 面授,授業 教授 伝授 授産 授受 授かる 授かり 授ける 子授け 天授 授かりもの 授章 神授 口授 授記 授かり物 親授 授かれる 授法 面授 授業料 助教授 教授会 教授法 授産所 教授学
U+6389,掉,1,2,12,チョウ トウ ドウ ダク ニョウ ニョク ナク,ふるう ふる,11,手部,扌 (てへん),掉尾,掉尾,掉尾
U+638A,掊,1,0,0,ホウ ビョウ フ ホク ボク ハイ ベ,うつ かく,11,手部,扌 (てへん),,,
U+638B,掋,1,0,0,テイ タイ,,11,手部,扌 (てへん),,,
U+638C,掌,1,1,8,ショウ,,12,手部,手 (て),車掌 合掌 掌握 所掌 分掌 管掌 掌中 掌編 掌理 手掌 職掌 掌る 両掌 掌紋 掌側 右掌 左掌 掌典 指掌 雑掌 兼掌,車掌 合掌 掌握 所掌 分掌 管掌 掌中 掌編 掌理 手掌 職掌 両掌 車掌区 掌紋 車掌車 掌側 右掌 左掌 掌典 指掌 雑掌 兼掌,車掌 合掌 掌握 所掌 分掌 管掌 掌中 掌編 掌理 手掌 職掌 掌る 両掌 掌紋 掌側 右掌 左掌 掌典 指掌 雑掌 兼掌 車掌区 車掌車
U+638D,掍,1,0,0,コン,,11,手部,扌 (てへん),,,
U+638E,掎,1,2,12,キ カ イ,ひく,11,手部,扌 (てへん),,,
U+638F,掏,1,2,12,トウ ドウ,えらぶ する,11,手部,扌 (てへん),掏摸 掏り,掏摸,掏摸 掏り
U+6390,掐,1,0,0,コウ,,11,手部,扌 (てへん),,,
U+6391,掑,1,0,0,キ ギ,,11,手部,扌 (てへん),,,
U+6392,排,1,1,8,ハイ,,11,手部,扌 (てへん),排出 排除 排水 排気 排卵 排他 排尿 排便 排斥 給排水 排外 排熱 排煙 排雪 排せつ 用排水 排撃 排日 排列 排液 排する 除排雪 排砂 排紙 排す 排土 排球 排風 圧排 集排 排仏 排反 排行 吸排 排石 注排水 自排,排出 排除 排水 排気 排出量 排卵 排他 排尿 排便 排他的 排気量 排斥 排出権 給排水 排水路 排卵日 排外 排熱 排煙 排水量 排気口 排雪 排気管 用排水 排撃 排日 排列 排液 排出物 除排雪 排砂 排紙 排土 排気弁 排球 排外的 排風 圧排 集排 排仏 排反 排行 吸排 排石 排土板 注排水 自排,排出 排除 排水 排気 排卵 排他 排便 給排水 排外 排熱 排煙 排雪 排せつ 用排水 排撃 排日 排列 排液 排する 除排雪 排砂 排紙 排す 排土 排球 排風 圧排 集排 排仏 排反 排行 吸排 排石 注排水 自排 排出量 排他的 排気量 排出権 排水路 排卵日 排水量 排気口 排気管 排出物 排気弁 排外的 排土板
U+6393,掓,1,0,0,シュク チク,,11,手部,扌 (てへん),,,
U+6394,掔,1,4,0,カン ケン,,12,手部,手 (て),,,
U+6395,掕,1,0,0,リョウ ロウ,,11,手部,扌 (てへん),,,
U+6396,掖,1,2,12,エキ ヤク,たすける わき わきばさむ,11,手部,扌 (てへん),掖済,掖済,掖済
