U+31390,𱎐,11,0,0,,,17,4,,,,
U+31391,𱎑,11,0,0,,,15,5,,,,
U+31392,𱎒,11,0,0,,,8,6,,,,
U+31393,𱎓,11,0,0,,,10,6,,,,
U+31394,𱎔,11,0,0,,,10,6,,,,
U+31395,𱎕,11,0,0,,,13,6,,,,
U+31396,𱎖,11,0,0,,,13,6,,,,
U+31397,𱎗,11,0,0,,,14,6,,,,
U+31398,𱎘,11,0,0,,,10,7,,,,
U+31399,𱎙,11,0,0,,,15,7,,,,
U+3139A,𱎚,11,0,0,,,4,8,,,,
U+3139B,𱎛,11,0,0,,,5,8,,,,
U+3139C,𱎜,11,0,0,,,5,8,,,,
U+3139D,𱎝,11,0,0,,,5,8,,,,
U+3139E,𱎞,11,0,0,,,5,8,,,,
U+3139F,𱎟,11,0,0,,,5,8,,,,
U+313A0,𱎠,11,0,0,,,6,8,,,,
U+313A1,𱎡,11,0,0,,,6,8,,,,
U+313A2,𱎢,11,0,0,,,6,8,,,,
U+313A3,𱎣,11,0,0,,,6,8,,,,
U+313A4,𱎤,11,0,0,,,6,8 181,,,,
U+313A5,𱎥,11,0,0,,,6,8,,,,
U+313A6,𱎦,11,0,0,,,6,8,,,,
U+313A7,𱎧,11,0,0,,,6,8,,,,
U+313A8,𱎨,11,0,0,,,7,8,,,,
U+313A9,𱎩,11,0,0,,,7,8,,,,
U+313AA,𱎪,11,0,0,,,7,8,,,,
U+313AB,𱎫,11,0,0,,,8,8,,,,
U+313AC,𱎬,11,0,0,,,8,8,,,,
U+313AD,𱎭,11,0,0,,,8,8,,,,
U+313AE,𱎮,11,0,0,,,9,8,,,,
U+313AF,𱎯,11,0,0,,,9,8,,,,
U+313B0,𱎰,11,0,0,,,9,8,,,,
U+313B1,𱎱,11,0,0,,,9,8,,,,
U+313B2,𱎲,11,0,0,,,9,8,,,,
U+313B3,𱎳,11,0,0,,,10,8,,,,
U+313B4,𱎴,11,0,0,,,10,8,,,,
U+313B5,𱎵,11,0,0,,,10,8,,,,
U+313B6,𱎶,11,0,0,,,10,8,,,,
U+313B7,𱎷,11,0,0,,,10,8,,,,
U+313B8,𱎸,11,0,0,,,10,8,,,,
U+313B9,𱎹,11,0,0,,,10,8,,,,
U+313BA,𱎺,11,0,0,,,10,8,,,,
U+313BB,𱎻,11,0,0,,,11,8,,,,
U+313BC,𱎼,11,0,0,,,11,8,,,,
U+313BD,𱎽,11,0,0,,,11,8,,,,
U+313BE,𱎾,11,0,0,,,11,8,,,,
U+313BF,𱎿,11,0,0,,,12,8,,,,
U+313C0,𱏀,11,0,0,,,12,8,,,,
U+313C1,𱏁,11,0,0,,,12,8,,,,
U+313C2,𱏂,11,0,0,,,12,8,,,,
U+313C3,𱏃,11,0,0,,,12,8,,,,
U+313C4,𱏄,11,0,0,,,12,8,,,,
U+313C5,𱏅,11,0,0,,,13,8,,,,
U+313C6,𱏆,11,0,0,,,13,8,,,,
U+313C7,𱏇,11,0,0,,,13,8,,,,
U+313C8,𱏈,11,0,0,,,13,8,,,,
U+313C9,𱏉,11,0,0,,,13,8,,,,
U+313CA,𱏊,11,0,0,,,13,8,,,,
U+313CB,𱏋,11,0,0,,,13,8,,,,
U+313CC,𱏌,11,0,0,,,14,8,,,,
U+313CD,𱏍,11,0,0,,,14,8,,,,
U+313CE,𱏎,11,0,0,,,14,8,,,,
U+313CF,𱏏,11,0,0,,,14,8,,,,
U+313D0,𱏐,11,0,0,,,14,8,,,,
U+313D1,𱏑,11,0,0,,,14,8,,,,
U+313D2,𱏒,11,0,0,,,14,8,,,,
U+313D3,𱏓,11,0,0,,,14,8,,,,
U+313D4,𱏔,11,0,0,,,15,8,,,,
U+313D5,𱏕,11,0,0,,,15,8,,,,
U+313D6,𱏖,11,0,0,,,15,8,,,,
U+313D7,𱏗,11,0,0,,,15,8,,,,
U+313D8,𱏘,11,0,0,,,16,8,,,,
U+313D9,𱏙,11,0,0,,,16,8,,,,
U+313DA,𱏚,11,0,0,,,16,8,,,,
U+313DB,𱏛,11,0,0,,,17,8,,,,
U+313DC,𱏜,11,0,0,,,18,8,,,,
U+313DD,𱏝,11,0,0,,,18,8,,,,
U+313DE,𱏞,11,0,0,,,19,8,,,,
U+313DF,𱏟,11,0,0,,,20,8,,,,
U+313E0,𱏠,11,0,0,,,20,8,,,,
U+313E1,𱏡,11,0,0,,,21,8,,,,
U+313E2,𱏢,11,0,0,,,23,8,,,,
U+313E3,𱏣,11,0,0,,,27,8,,,,
U+313E4,𱏤,11,0,0,,,10,9,,,,
U+313E5,𱏥,11,0,0,,,10,9,,,,
U+313E6,𱏦,11,0,0,,,11,9,,,,
U+313E7,𱏧,11,0,0,,,11,9,,,,
U+313E8,𱏨,11,0,0,,,11,9,,,,
U+313E9,𱏩,11,0,0,,,12,9,,,,
U+313EA,𱏪,11,0,0,,,14,9,,,,
U+313EB,𱏫,11,0,0,,,14,9,,,,
U+313EC,𱏬,11,0,0,,,14,9,,,,
U+313ED,𱏭,11,0,0,,,15,9,,,,
U+313EE,𱏮,11,0,0,,,16,9,,,,
U+313EF,𱏯,11,0,0,,,17,9,,,,
U+313F0,𱏰,11,0,0,,,19,9,,,,
U+313F1,𱏱,11,0,0,,,5,10,,,,
U+313F2,𱏲,11,0,0,,,9,10,,,,
U+313F3,𱏳,11,0,0,,,6,11,,,,
U+313F4,𱏴,11,0,0,,,9,11,,,,
U+313F5,𱏵,11,0,0,,,13,11,,,,
U+313F6,𱏶,11,0,0,,,13,11,,,,
U+313F7,𱏷,11,0,0,,,18,11,,,,
U+313F8,𱏸,11,0,0,,,18,11,,,,
U+313F9,𱏹,11,0,0,,,5,12,,,,
U+313FA,𱏺,11,0,0,,,6,12,,,,
U+313FB,𱏻,11,0,0,,,6,12,,,,
U+313FC,𱏼,11,0,0,,,14,12,,,,
U+313FD,𱏽,11,0,0,,,10,13,,,,
U+313FE,𱏾,11,0,0,,,14,13,,,,
U+313FF,𱏿,11,0,0,,,5,14,,,,
U+31400,𱐀,11,0,0,,,6,14,,,,
U+31401,𱐁,11,0,0,,,6,14,,,,
U+31402,𱐂,11,0,0,,,7,14,,,,
U+31403,𱐃,11,0,0,,,8,14,,,,
U+31404,𱐄,11,0,0,,,9,14,,,,
U+31405,𱐅,11,0,0,,,9,14,,,,
U+31406,𱐆,11,0,0,,,9,14,,,,
U+31407,𱐇,11,0,0,,,11,14,,,,
U+31408,𱐈,11,0,0,,,12,14,,,,
U+31409,𱐉,11,0,0,,,12,14,,,,
U+3140A,𱐊,11,0,0,,,12,14,,,,
U+3140B,𱐋,11,0,0,,,13,14,,,,
U+3140C,𱐌,11,0,0,,,14,14,,,,
U+3140D,𱐍,11,0,0,,,8,16,,,,
U+3140E,𱐎,11,0,0,,,9,16,,,,
U+3140F,𱐏,11,0,0,,,9,16,,,,
U+31410,𱐐,11,0,0,,,12,16,,,,
U+31411,𱐑,11,0,0,,,13,16,,,,
U+31412,𱐒,11,0,0,,,6,17,,,,
U+31413,𱐓,11,0,0,,,6,17,,,,
U+31414,𱐔,11,0,0,,,6,17,,,,
U+31415,𱐕,11,0,0,,,6,17,,,,
U+31416,𱐖,11,0,0,,,7,17,,,,
U+31417,𱐗,11,0,0,,,7,17,,,,
U+31418,𱐘,11,0,0,,,8,17,,,,
U+31419,𱐙,11,0,0,,,8,17,,,,
U+3141A,𱐚,11,0,0,,,9,17,,,,
U+3141B,𱐛,11,0,0,,,9,17,,,,
U+3141C,𱐜,11,0,0,,,10,17,,,,
U+3141D,𱐝,11,0,0,,,10,17,,,,
U+3141E,𱐞,11,0,0,,,10,17,,,,
U+3141F,𱐟,11,0,0,,,10,17,,,,
U+31420,𱐠,11,0,0,,,10,17,,,,
U+31421,𱐡,11,0,0,,,12,17,,,,
U+31422,𱐢,11,0,0,,,13,17,,,,
U+31423,𱐣,11,0,0,,,13,17,,,,
U+31424,𱐤,11,0,0,,,14,17,,,,
U+31425,𱐥,11,0,0,,,16,17,,,,
U+31426,𱐦,11,0,0,,,18,17,,,,
U+31427,𱐧,11,0,0,,,20,17,,,,
U+31428,𱐨,11,0,0,,,20,17,,,,
U+31429,𱐩,11,0,0,,,4,18,,,,
U+3142A,𱐪,11,0,0,,,5,18,,,,
U+3142B,𱐫,11,0,0,,,7,18,,,,
U+3142C,𱐬,11,0,0,,,7,18,,,,
U+3142D,𱐭,11,0,0,,,7,18,,,,
U+3142E,𱐮,11,0,0,,,7,18,,,,
U+3142F,𱐯,11,0,0,,,7,18,,,,
U+31430,𱐰,11,0,0,,,9,18,,,,
U+31431,𱐱,11,0,0,,,10,18,,,,
U+31432,𱐲,11,0,0,,,10,18,,,,
U+31433,𱐳,11,0,0,,,10,18,,,,
U+31434,𱐴,11,0,0,,,11,18,,,,
U+31435,𱐵,11,0,0,,,15,18,,,,
U+31436,𱐶,11,0,0,,,15,18,,,,
U+31437,𱐷,11,0,0,,,16,18,,,,
U+31438,𱐸,11,0,0,,,9,19,,,,
U+31439,𱐹,11,0,0,,,10,19,,,,
U+3143A,𱐺,11,0,0,,,11,19,,,,
U+3143B,𱐻,11,0,0,,,11,19,,,,
U+3143C,𱐼,11,0,0,,,13,19,,,,
U+3143D,𱐽,11,0,0,,,14,19,,,,
U+3143E,𱐾,11,0,0,,,14,19,,,,
U+3143F,𱐿,11,0,0,,,14,19,,,,
U+31440,𱑀,11,0,0,,,14,19,,,,
U+31441,𱑁,11,0,0,,,16,19,,,,
U+31442,𱑂,11,0,0,,,17,19,,,,
U+31443,𱑃,11,0,0,,,18,19,,,,
U+31444,𱑄,11,0,0,,,8,20,,,,
U+31445,𱑅,11,0,0,,,14,20,,,,
U+31446,𱑆,11,0,0,,,11,21,,,,
U+31447,𱑇,11,0,0,,,12,21,,,,
U+31448,𱑈,11,0,0,,,20,21,,,,
U+31449,𱑉,11,0,0,,,23,21,,,,
U+3144A,𱑊,11,0,0,,,9,22,,,,
U+3144B,𱑋,11,0,0,,,12,22,,,,
U+3144C,𱑌,11,0,0,,,15,22,,,,
U+3144D,𱑍,11,0,0,,,26,22,,,,
U+3144E,𱑎,11,0,0,,,8,23,,,,
U+3144F,𱑏,11,0,0,,,11,23,,,,
U+31450,𱑐,11,0,0,,,15,23,,,,
U+31451,𱑑,11,0,0,,,15,23,,,,
U+31452,𱑒,11,0,0,,,16,23,,,,
U+31453,𱑓,11,0,0,,,16,23,,,,
U+31454,𱑔,11,0,0,,,17,23,,,,
U+31455,𱑕,11,0,0,,,19,23,,,,
U+31456,𱑖,11,0,0,,,9,24 39,,,,
U+31457,𱑗,11,0,0,,,12,24,,,,
U+31458,𱑘,11,0,0,,,5,25,,,,
U+31459,𱑙,11,0,0,,,11,25,,,,
U+3145A,𱑚,11,0,0,,,12,25,,,,
U+3145B,𱑛,11,0,0,,,14,25,,,,
U+3145C,𱑜,11,0,0,,,6,26,,,,
U+3145D,𱑝,11,0,0,,,8,26,,,,
U+3145E,𱑞,11,0,0,,,11,26,,,,
U+3145F,𱑟,11,0,0,,,11,26,,,,
U+31460,𱑠,11,0,0,,,11,26,,,,
U+31461,𱑡,11,0,0,,,16,26,,,,
U+31462,𱑢,11,0,0,,,3,27,,,,
U+31463,𱑣,11,0,0,,,8,27,,,,
U+31464,𱑤,11,0,0,,,9,27,,,,
U+31465,𱑥,11,0,0,,,9,27,,,,
U+31466,𱑦,11,0,0,,,11,27,,,,
U+31467,𱑧,11,0,0,,,11,27,,,,
U+31468,𱑨,11,0,0,,,12,27,,,,
U+31469,𱑩,11,0,0,,,12,27,,,,
U+3146A,𱑪,11,0,0,,,12,27,,,,
U+3146B,𱑫,11,0,0,,,14,27,,,,
U+3146C,𱑬,11,0,0,,,16,27,,,,
U+3146D,𱑭,11,0,0,,,17,27,,,,
U+3146E,𱑮,11,0,0,,,18,27,,,,
U+3146F,𱑯,11,0,0,,,18,27,,,,
U+31470,𱑰,11,0,0,,,20,27,,,,
U+31471,𱑱,11,0,0,,,5,28,,,,
U+31472,𱑲,11,0,0,,,7,28,,,,
U+31473,𱑳,11,0,0,,,7,28,,,,
U+31474,𱑴,11,0,0,,,8,28,,,,
U+31475,𱑵,11,0,0,,,8,28,,,,
U+31476,𱑶,11,0,0,,,8,28,,,,
U+31477,𱑷,11,0,0,,,9,28,,,,
U+31478,𱑸,11,0,0,,,10,28,,,,
U+31479,𱑹,11,0,0,,,10,28,,,,
U+3147A,𱑺,11,0,0,,,10,28,,,,
U+3147B,𱑻,11,0,0,,,11,28,,,,
U+3147C,𱑼,11,0,0,,,12,28,,,,
U+3147D,𱑽,11,0,0,,,13,28,,,,
U+3147E,𱑾,11,0,0,,,24,28,,,,
U+3147F,𱑿,11,0,0,,,5,29,,,,
U+31480,𱒀,11,0,0,,,6,29,,,,
U+31481,𱒁,11,0,0,,,6,29,,,,
U+31482,𱒂,11,0,0,,,6,29,,,,
U+31483,𱒃,11,0,0,,,6,29,,,,
U+31484,𱒄,11,0,0,,,6,29,,,,
U+31485,𱒅,11,0,0,,,6,29,,,,
U+31486,𱒆,11,0,0,,,7,29,,,,
U+31487,𱒇,11,0,0,,,7,29,,,,
U+31488,𱒈,11,0,0,,,7,29,,,,
U+31489,𱒉,11,0,0,,,7,29,,,,
U+3148A,𱒊,11,0,0,,,7,29,,,,
U+3148B,𱒋,11,0,0,,,7,29,,,,
U+3148C,𱒌,11,0,0,,,7,29,,,,
U+3148D,𱒍,11,0,0,,,7,29,,,,
U+3148E,𱒎,11,0,0,,,7,29,,,,
U+3148F,𱒏,11,0,0,,,8,29,,,,
U+31490,𱒐,11,0,0,,,8,29,,,,
U+31491,𱒑,11,0,0,,,8,29,,,,
U+31492,𱒒,11,0,0,,,8,29,,,,
U+31493,𱒓,11,0,0,,,8,29,,,,
U+31494,𱒔,11,0,0,,,9,29,,,,
U+31495,𱒕,11,0,0,,,9,29,,,,
U+31496,𱒖,11,0,0,,,9,29,,,,
U+31497,𱒗,11,0,0,,,9,29,,,,
U+31498,𱒘,11,0,0,,,9,29,,,,
U+31499,𱒙,11,0,0,,,9,29,,,,
U+3149A,𱒚,11,0,0,,,9,29,,,,
U+3149B,𱒛,11,0,0,,,9,29,,,,
U+3149C,𱒜,11,0,0,,,9,29,,,,
U+3149D,𱒝,11,0,0,,,9,29,,,,
U+3149E,𱒞,11,0,0,,,9,29,,,,
U+3149F,𱒟,11,0,0,,,9,29,,,,
U+314A0,𱒠,11,0,0,,,9,29,,,,
U+314A1,𱒡,11,0,0,,,9,29,,,,
U+314A2,𱒢,11,0,0,,,9,29,,,,
U+314A3,𱒣,11,0,0,,,9,29,,,,
U+314A4,𱒤,11,0,0,,,9,29,,,,
U+314A5,𱒥,11,0,0,,,9,29,,,,
U+314A6,𱒦,11,0,0,,,10,29,,,,
U+314A7,𱒧,11,0,0,,,10,29,,,,
U+314A8,𱒨,11,0,0,,,10,29,,,,
U+314A9,𱒩,11,0,0,,,10,29,,,,
U+314AA,𱒪,11,0,0,,,10,29,,,,
U+314AB,𱒫,11,0,0,,,10,29,,,,
U+314AC,𱒬,11,0,0,,,10,29,,,,
U+314AD,𱒭,11,0,0,,,10,29,,,,
U+314AE,𱒮,11,0,0,,,10,29,,,,
U+314AF,𱒯,11,0,0,,,10,29,,,,
U+314B0,𱒰,11,0,0,,,10,29,,,,
U+314B1,𱒱,11,0,0,,,10,29,,,,
U+314B2,𱒲,11,0,0,,,10,29,,,,
U+314B3,𱒳,11,0,0,,,10,29,,,,
U+314B4,𱒴,11,0,0,,,10,29,,,,
U+314B5,𱒵,11,0,0,,,10,29,,,,
U+314B6,𱒶,11,0,0,,,10,29,,,,
U+314B7,𱒷,11,0,0,,,10,29,,,,
U+314B8,𱒸,11,0,0,,,10,29,,,,
U+314B9,𱒹,11,0,0,,,10,29,,,,
U+314BA,𱒺,11,0,0,,,10,29,,,,
U+314BB,𱒻,11,0,0,,,10,29,,,,
U+314BC,𱒼,11,0,0,,,10,29,,,,
U+314BD,𱒽,11,0,0,,,11,29,,,,
U+314BE,𱒾,11,0,0,,,11,29,,,,
U+314BF,𱒿,11,0,0,,,11,29,,,,
U+314C0,𱓀,11,0,0,,,11,29,,,,
U+314C1,𱓁,11,0,0,,,11,29,,,,
U+314C2,𱓂,11,0,0,,,11,29,,,,
U+314C3,𱓃,11,0,0,,,11,29,,,,
U+314C4,𱓄,11,0,0,,,11,29,,,,
U+314C5,𱓅,11,0,0,,,11,29,,,,
U+314C6,𱓆,11,0,0,,,11,29,,,,
U+314C7,𱓇,11,0,0,,,11,29,,,,
U+314C8,𱓈,11,0,0,,,11,29,,,,
U+314C9,𱓉,11,0,0,,,11,29,,,,
U+314CA,𱓊,11,0,0,,,11,29,,,,
U+314CB,𱓋,11,0,0,,,11,29,,,,
U+314CC,𱓌,11,0,0,,,11,29,,,,
U+314CD,𱓍,11,0,0,,,11,29,,,,
U+314CE,𱓎,11,0,0,,,11,29,,,,
U+314CF,𱓏,11,0,0,,,11,29,,,,
U+314D0,𱓐,11,0,0,,,11,29,,,,
U+314D1,𱓑,11,0,0,,,11,29,,,,
U+314D2,𱓒,11,0,0,,,11,29,,,,
U+314D3,𱓓,11,0,0,,,11,29,,,,
U+314D4,𱓔,11,0,0,,,11,29,,,,
U+314D5,𱓕,11,0,0,,,11,29,,,,
U+314D6,𱓖,11,0,0,,,12,29,,,,
U+314D7,𱓗,11,0,0,,,12,29,,,,
U+314D8,𱓘,11,0,0,,,12,29,,,,
U+314D9,𱓙,11,0,0,,,12,29,,,,
U+314DA,𱓚,11,0,0,,,12,29,,,,
U+314DB,𱓛,11,0,0,,,12,29,,,,
U+314DC,𱓜,11,0,0,,,12,29,,,,
U+314DD,𱓝,11,0,0,,,12,29,,,,
U+314DE,𱓞,11,0,0,,,12,29,,,,
U+314DF,𱓟,11,0,0,,,12,29,,,,
U+314E0,𱓠,11,0,0,,,12,29,,,,
U+314E1,𱓡,11,0,0,,,12,29,,,,
U+314E2,𱓢,11,0,0,,,12,29,,,,
U+314E3,𱓣,11,0,0,,,12,29,,,,
U+314E4,𱓤,11,0,0,,,12,29,,,,
U+314E5,𱓥,11,0,0,,,12,29,,,,
U+314E6,𱓦,11,0,0,,,12,29,,,,
U+314E7,𱓧,11,0,0,,,12,29,,,,
U+314E8,𱓨,11,0,0,,,12,29,,,,
U+314E9,𱓩,11,0,0,,,12,29,,,,
U+314EA,𱓪,11,0,0,,,13,29,,,,
U+314EB,𱓫,11,0,0,,,13,29,,,,
U+314EC,𱓬,11,0,0,,,13,29,,,,
U+314ED,𱓭,11,0,0,,,13,29,,,,
U+314EE,𱓮,11,0,0,,,13,29,,,,
U+314EF,𱓯,11,0,0,,,13,29,,,,
U+314F0,𱓰,11,0,0,,,13,29,,,,
U+314F1,𱓱,11,0,0,,,13,29,,,,
U+314F2,𱓲,11,0,0,,,13,29,,,,
U+314F3,𱓳,11,0,0,,,13,29,,,,
U+314F4,𱓴,11,0,0,,,13,29,,,,
U+314F5,𱓵,11,0,0,,,13,29,,,,
U+314F6,𱓶,11,0,0,,,13,29,,,,
U+314F7,𱓷,11,0,0,,,13,29,,,,
U+314F8,𱓸,11,0,0,,,13,29,,,,
U+314F9,𱓹,11,0,0,,,13,29,,,,
U+314FA,𱓺,11,0,0,,,13,29,,,,
U+314FB,𱓻,11,0,0,,,13,29,,,,
U+314FC,𱓼,11,0,0,,,13,29,,,,
U+314FD,𱓽,11,0,0,,,13,29,,,,
U+314FE,𱓾,11,0,0,,,13,29,,,,
U+314FF,𱓿,11,0,0,,,13,29,,,,
U+31500,𱔀,11,0,0,,,13,29,,,,
U+31501,𱔁,11,0,0,,,13,29,,,,
U+31502,𱔂,11,0,0,,,13,29,,,,
U+31503,𱔃,11,0,0,,,13,29,,,,
U+31504,𱔄,11,0,0,,,14,29,,,,
U+31505,𱔅,11,0,0,,,14,29,,,,
U+31506,𱔆,11,0,0,,,14,29,,,,
U+31507,𱔇,11,0,0,,,14,29,,,,
U+31508,𱔈,11,0,0,,,14,29,,,,
U+31509,𱔉,11,0,0,,,14,29,,,,
U+3150A,𱔊,11,0,0,,,14,29,,,,
U+3150B,𱔋,11,0,0,,,14,29,,,,
U+3150C,𱔌,11,0,0,,,14,29,,,,
U+3150D,𱔍,11,0,0,,,14,29,,,,
U+3150E,𱔎,11,0,0,,,14,29,,,,
U+3150F,𱔏,11,0,0,,,14,29,,,,
U+31510,𱔐,11,0,0,,,14,29,,,,
U+31511,𱔑,11,0,0,,,14,29,,,,
U+31512,𱔒,11,0,0,,,14,29,,,,
U+31513,𱔓,11,0,0,,,14,29,,,,
U+31514,𱔔,11,0,0,,,14,29,,,,
U+31515,𱔕,11,0,0,,,14,29,,,,
U+31516,𱔖,11,0,0,,,14,29,,,,
U+31517,𱔗,11,0,0,,,15,29,,,,
U+31518,𱔘,11,0,0,,,15,29,,,,
U+31519,𱔙,11,0,0,,,15,29,,,,
U+3151A,𱔚,11,0,0,,,15,29,,,,
U+3151B,𱔛,11,0,0,,,15,29,,,,
U+3151C,𱔜,11,0,0,,,15,29,,,,
U+3151D,𱔝,11,0,0,,,15,29,,,,
U+3151E,𱔞,11,0,0,,,15,29,,,,
U+3151F,𱔟,11,0,0,,,15,29,,,,
U+31520,𱔠,11,0,0,,,15,29,,,,
U+31521,𱔡,11,0,0,,,15,29,,,,
U+31522,𱔢,11,0,0,,,15,29,,,,
U+31523,𱔣,11,0,0,,,15,29,,,,
U+31524,𱔤,11,0,0,,,15,29,,,,
U+31525,𱔥,11,0,0,,,15,29,,,,
U+31526,𱔦,11,0,0,,,15,29,,,,
U+31527,𱔧,11,0,0,,,15,29,,,,
U+31528,𱔨,11,0,0,,,15,29,,,,
U+31529,𱔩,11,0,0,,,15,29,,,,
U+3152A,𱔪,11,0,0,,,15,29,,,,
U+3152B,𱔫,11,0,0,,,15,29,,,,
U+3152C,𱔬,11,0,0,,,15,29,,,,
U+3152D,𱔭,11,0,0,,,15,29,,,,
U+3152E,𱔮,11,0,0,,,15,29,,,,
U+3152F,𱔯,11,0,0,,,15,29,,,,
U+31530,𱔰,11,0,0,,,15,29,,,,
U+31531,𱔱,11,0,0,,,15,29,,,,
U+31532,𱔲,11,0,0,,,15,29,,,,
U+31533,𱔳,11,0,0,,,16,29,,,,
U+31534,𱔴,11,0,0,,,16,29,,,,
U+31535,𱔵,11,0,0,,,16,29,,,,
U+31536,𱔶,11,0,0,,,16,29,,,,
U+31537,𱔷,11,0,0,,,16,29,,,,
U+31538,𱔸,11,0,0,,,16,29,,,,
U+31539,𱔹,11,0,0,,,16,29,,,,
U+3153A,𱔺,11,0,0,,,16,29,,,,
U+3153B,𱔻,11,0,0,,,16,29,,,,
U+3153C,𱔼,11,0,0,,,16,29,,,,
U+3153D,𱔽,11,0,0,,,16,29,,,,
U+3153E,𱔾,11,0,0,,,16,29,,,,
U+3153F,𱔿,11,0,0,,,16,29,,,,
U+31540,𱕀,11,0,0,,,16,29,,,,
U+31541,𱕁,11,0,0,,,16,29,,,,
U+31542,𱕂,11,0,0,,,16,29,,,,
U+31543,𱕃,11,0,0,,,16,29,,,,
U+31544,𱕄,11,0,0,,,16,29,,,,
U+31545,𱕅,11,0,0,,,17,29,,,,
U+31546,𱕆,11,0,0,,,17,29,,,,
U+31547,𱕇,11,0,0,,,17,29,,,,
U+31548,𱕈,11,0,0,,,17,29,,,,
U+31549,𱕉,11,0,0,,,17,29,,,,
U+3154A,𱕊,11,0,0,,,17,29,,,,
U+3154B,𱕋,11,0,0,,,17,29,,,,
U+3154C,𱕌,11,0,0,,,17,29,,,,
U+3154D,𱕍,11,0,0,,,17,29,,,,
U+3154E,𱕎,11,0,0,,,17,29,,,,
U+3154F,𱕏,11,0,0,,,17,29,,,,
U+31550,𱕐,11,0,0,,,17,29,,,,
U+31551,𱕑,11,0,0,,,17,29,,,,
U+31552,𱕒,11,0,0,,,17,29,,,,
U+31553,𱕓,11,0,0,,,18,29,,,,
U+31554,𱕔,11,0,0,,,18,29,,,,
U+31555,𱕕,11,0,0,,,18,29,,,,
U+31556,𱕖,11,0,0,,,18,29,,,,
U+31557,𱕗,11,0,0,,,18,29,,,,
U+31558,𱕘,11,0,0,,,18,29,,,,
U+31559,𱕙,11,0,0,,,18,29,,,,
U+3155A,𱕚,11,0,0,,,18,29,,,,
U+3155B,𱕛,11,0,0,,,18,29,,,,
U+3155C,𱕜,11,0,0,,,18,29,,,,
U+3155D,𱕝,11,0,0,,,19,29,,,,
