𫟥,7,0,0,,,0,,,,,
𫟦,7,0,0,,,0,,,,,
𫟧,7,0,0,,,0,,,,,
𫟨,7,0,0,エン オン,,0,,,,,
𫟩,7,0,0,,,0,,,,,
𫟪,7,0,0,ヘン,あたり,0,,,,,
𫟫,7,0,0,,,0,,,,,
𫟬,7,0,0,,,0,,,,,
𫟭,7,0,0,,,0,,,,,
𫟮,7,0,0,,,0,,,,,
𫟯,7,0,0,ジュウ チョウ,え おもい かさねる かさなる,0,,,,,
𫟰,7,0,0,トウ ソウ ショウ,なべ こじり こて,0,,,,,
𫟱,7,0,0,チュウ,い,0,,,,,
𫟲,7,0,0,,,0,,,,,
𫟳,7,0,0,,,0,,,,,
𫟴,7,0,0,,,0,,,,,
𫟵,7,0,0,,,0,,,,,
𫟶,7,0,0,,,0,,,,,
𫟷,7,0,0,,,0,,,,,
𫟸,7,0,0,,,0,,,,,
𫟹,7,0,0,,,0,,,,,
𫟺,7,0,0,,,0,,,,,
𫟻,7,0,0,,,0,,,,,
𫟼,7,0,0,,,0,,,,,
𫟽,7,0,0,,,0,,,,,
𫟾,7,0,0,,,0,,,,,
𫟿,7,0,0,,,0,,,,,
𫠀,7,0,0,,,0,,,,,
𫠁,7,0,0,,,0,,,,,
𫠂,7,0,0,,,0,,,,,
𫠃,7,0,0,シュ,,0,,,,,
𫠄,7,0,0,,,0,,,,,
𫠅,7,0,0,,,0,,,,,
𫠆,7,0,0,,,0,,,,,
𫠇,7,0,0,,,0,,,,,
𫠈,7,0,0,,,0,,,,,
𫠉,7,0,0,バ,ま うま,0,,,,,
𫠊,7,0,0,,,0,,,,,
𫠋,7,0,0,,,0,,,,,
𫠌,7,0,0,,,0,,,,,
𫠍,7,0,0,,さより,0,,,,,
𫠎,7,0,0,,,0,,,,,
𫠏,7,0,0,,,0,,,,,
𫠐,7,0,0,,,0,,,,,
𫠑,7,0,0,,,0,,,,,
𫠒,7,0,0,,,0,,,,,
𫠓,7,0,0,チョウ,とり,0,,,,,
𫠔,7,0,0,エン オン,おしどり,0,,,,,
𫠕,7,0,0,ヨウ オウ,たか,0,,,,,
𫠖,7,0,0,,,0,,,,,
𫠗,7,0,0,,,0,,,,,
𫠘,7,0,0,ユウ ユ,いたち,0,,,,,
𫠙,7,0,0,,,0,,,,,
𫠚,7,0,0,シュツ セキ,くぎり こま くさり きれめ,0,,,,,
𫠛,7,0,0,,,0,,,,,
𫠜,7,0,0,,,0,,,,,
𫠝,7,0,0,ベツ ミノガメ,,0,,,,,
