赦,1,1,8,シャ,,11,赤部,赤 (あかへん),容赦 赦し 恩赦 赦免 赦す 特赦 大赦 赦せる,容赦 恩赦 赦免 特赦 大赦,容赦 赦し 恩赦 赦す 特赦 大赦 赦せる 容赦 恩赦 特赦 大赦
赧,1,2,12,タン ダン,あからめる,11,赤部,赤 (あかへん),,,
赨,1,0,0,トウ ズ ユウ ユ キュウ グ,,0,赤部,赤 (あかへん),,,
赩,1,0,0,コク キョク カク キャク,,0,赤部,赤 (あかへん),,,
赪,1,0,0,,,0,赤部,赤 (あかへん),,,
赫,1,1,11,カク キャク シャク ケ カ セキ ケキ,かがやく あかい おどす,14,赤部,赤 (あかへん),赫い 赫赫,赫赫,赫い
赬,1,4,0,テイ チョウ,あか,0,赤部,赤 (あかへん),,,
赭,1,2,12,シャ,あかつち あか,15,赤部,赤 (あかへん),代赭 赭土,代赭 赭土,代赭 赭土 代赭 赭土
赮,1,0,0,カ ゲ,,0,赤部,赤 (あかへん),,,
赯,1,0,0,トウ ドウ,,0,赤部,赤 (あかへん),,,
走,1,1,2,ソウ,はし-る,7,走部,走 (はしる),走る 走り 走行 出走 走れる 前走 自走 小走り 先走り ひた走る 走力 走り書き ひた走り 口走る 力走 走らす 走水 犬走り 先走る 走馬 走時 一走り 西走 一走 走ん 走れん 犬走 空走 走光 走り読み,走行 出走 走行中 前走 自走 出走馬 走力 力走 走水 走馬 走時 西走 一走 犬走 空走 走光,走る 走り 出走 走れる 小走り 先走り ひた走る 走力 ひた走り 口走る 力走 走らす 走水 犬走り 先走る 一走り 一走 走ん 走れん 犬走 空走 出走 走力 力走 走水 一走 犬走 空走
赱,1,2,12,ソウ,はしる,6,走部,走 (はしる),,,
赲,1,0,0,リョク リキ,,0,走部,走 (そうにょう),,,
赳,1,2,12,キュウ,,9,走部,走 (そうにょう),,,
赴,1,1,8,フ,おもむ-く,9,走部,走 (そうにょう),赴任 赴く,赴任 赴任中 赴任先 赴任者 赴任地 赴任前 赴任時,赴任 赴く 赴任 赴任中 赴任先 赴任者 赴任地 赴任前 赴任時
赵,1,0,0,,,0,走部,走 (そうにょう),,,
赶,1,0,0,ゴン ガチ ゲン ケツ ケン カン,,0,走部,走 (そうにょう),,,
