U+2F90B	滋	3	0	0			12	84			滋							滋														
U+2F90C	滇	3	0	0			13	84			滇							滇														
U+2F90D	𣻑	3	0	0			13	84										𣻑														
U+2F90E	淹	3	0	0			13	84			淹							淹														
U+2F90F	潮	3	0	0			15	84			潮							潮														
U+2F910	𣽞	3	0	0			15	84			厬							𣽞														
U+2F911	𣾎	3	0	0			15	84										𣾎														
U+2F912	濆	3	0	0			16	84			濆							濆														
U+2F913	瀹	3	0	0			16	84										瀹														
U+2F914	瀞	3	0	0			17	84										瀞														
U+2F915	瀛	3	0	0			20	84			瀛							瀛														
U+2F916	㶖	3	0	0			21	84			㶖							㶖														
U+2F917	灊	3	0	0			21	84			灊							灊														
U+2F918	災	3	0	0			8	85			災							災														
U+2F919	灷	3	0	0			8	85			灷							灷														
U+2F91A	炭	3	0	0			9	85			炭							炭														
U+2F91B	𠔥	3	0	0			12	11			兼							𠔥														
U+2F91C	煅	3	0	0			13	85										煅														
U+2F91D	𤉣	3	0	0			13	85			災							𤉣														
U+2F91E	熜	3	0	0			15	85										熜														
U+2F91F	𤎫	3	0	0			16	85										𤎫														
U+2F920	爨	3	0	0			29	85										爨														
U+2F921	爵	3	0	0			17	86			爵							爵														
U+2F922	牐	3	0	0			11	90			牐							牐														
U+2F923	𤘈	3	0	0			10	91			牙							𤘈														
U+2F924	犀	3	0	0			11	92			犀							犀														
U+2F925	犕	3	0	0			14	92			犕							犕														
U+2F926	𤜵	3	0	0			9	93			𤜵							𤜵														
U+2F927	𤠔	3	0	0			12	93			猿							𤠔														
U+2F928	獺	3	0	0			19	93			獺							獺														
U+2F929	王	3	0	0			4	95			玉							王														
U+2F92A	㺬	3	0	0			7	95										㺬														
U+2F92B	玥	3	0	0			8	95										玥														
U+2F92C	㺸	3	0	0			9	95										㺸														
U+2F92D	㺸	3	0	0			10	95										㺸														
U+2F92E	瑇	3	0	0			12	95			玳							瑇														
U+2F92F	瑜	3	0	0			13	95										瑜														
U+2F930	瑱	3	0	0			14	95			瑱							瑱														
U+2F931	璅	3	0	0			17	95			瑣璅							璅														
U+2F932	瓊	3	0	0			19	95										瓊														
U+2F933	㼛	3	0	0			10	97			鈃							㼛														
U+2F934	甤	3	0	0			12	99			蕤							甤														
U+2F935	𤰶	3	0	0			9	101			申							𤰶														
U+2F936	甾	3	0	0			9	101			甾菑							甾														
U+2F937	𤲒	3	0	0			11	101										𤲒														
U+2F938	異	3	0	0			11	101			異							異														
U+2F939	𢆟	3	0	0			13	50										𢆟														
U+2F93A	瘐	3	0	0			11	103			𤵨							瘐														
U+2F93B	𤾡	3	0	0			14	105										𤾡														
U+2F93C	𤾸	3	0	0			20	105			蘤							𤾸														
U+2F93D	𥁄	3	0	0			8	107			盂							𥁄														
U+2F93E	㿼	3	0	0			11	107			㿼							㿼														
U+2F93F	䀈	3	0	0			16	107										䀈														
U+2F940	直	3	0	0			8	108			直							直														
U+2F941	𥃳	3	0	0			8	108			盱							𥃳														
U+2F942	𥃲	3	0	0			9	108			具							𥃲														
U+2F943	𥄙	3	0	0			9	108			視							𥄙														
U+2F944	𥄳	3	0	0			10	108			眔𥄳							𥄳														
U+2F945	眞	3	0	0			9	108										眞														
U+2F946	真	3	0	0			10	108			真							真														
U+2F947	真	3	0	0			10	108			真							真														
U+2F948	睊	3	0	0			11	108			睊							睊														
U+2F949	䀹	3	0	0			12	108			眨睫							䀹														
U+2F94A	瞋	3	0	0			15	108										瞋														
U+2F94B	䁆	3	0	0			15	108			䁆							䁆														
U+2F94C	䂖	3	0	0			6	111			石							䂖														
U+2F94D	𥐝	3	0	0			8	111										𥐝														
U+2F94E	硎	3	0	0			13	111			硎							硎														
U+2F94F	碌	3	0	0			13	111			碌							碌														
U+2F950	磌	3	0	0			15	111			磌							磌														
U+2F951	䃣	3	0	0			17	111			毀							䃣														
U+2F952	𥘦	3	0	0			8	112										𥘦														
U+2F953	祖	3	0	0			9	112			祖							祖														
U+2F954	𥚚	3	0	0			12	112										𥚚														
U+2F955	𥛅	3	0	0			14	112										𥛅														
U+2F956	福	3	0	0			14	112			福							福														
U+2F957	秫	3	0	0			10	114			秫							秫														
U+2F958	䄯	3	0	0			11	114			𢆞𢆚							䄯														
U+2F959	穀	3	0	0			14	114										穀														
U+2F95A	穊	3	0	0			16	114			穊							穊														
U+2F95B	穏	3	0	0			16	114			穩							穏														
U+2F95C	𥥼	3	0	0			14	115			爵							𥥼														
U+2F95D	𥪧	3	0	0			15	116			𥪧							𥪧														
U+2F95E	𥪧	3	0	0			15	116			𥪧							𥪧														
U+2F95F	竮	3	0	0			16	116			竮							竮														
U+2F960	䈂	3	0	0			14	117										䈂														
U+2F961	𥮫	3	0	0			14	117			冊							𥮫														
U+2F962	篆	3	0	0			15	117										篆														
U+2F963	築	3	0	0			15	117			築							築														
U+2F964	䈧	3	0	0			18	117			䈧							䈧														
U+2F965	𥲀	3	0	0			19	117										𥲀														
U+2F966	糒	3	0	0			16	118			糒							糒														
U+2F967	䊠	3	0	0			17	118			餼							䊠														
U+2F968	糨	3	0	0			18	118			漿糨							糨														
U+2F969	糣	3	0	0			18	118			糝							糣														
U+2F96A	紀	3	0	0			9	119			紀							紀														
U+2F96B	𥾆	3	0	0			8	119			糾							𥾆														
U+2F96C	絣	3	0	0			14	119			絣							絣														
U+2F96D	䌁	3	0	0			15	119										䌁														
U+2F96E	緇	3	0	0			15	119			緇							緇														
U+2F96F	縂	3	0	0			15	119			總							縂														
U+2F970	繅	3	0	0			19	119			繅							繅														
U+2F971	䌴	3	0	0			23	119			䌴							䌴														
U+2F972	𦈨	3	0	0			12	120			𦈨							𦈨														
U+2F973	𦉇	3	0	0			17	120			缾							𦉇														
U+2F974	䍙	3	0	0			12	121										䍙														
U+2F975	𦋙	3	0	0			16	121			罨							𦋙														
U+2F976	罺	3	0	0			18	121			罺							罺														
U+2F977	𦌾	3	0	0			24	121			罥𦌾							𦌾														
U+2F978	羕	3	0	0			12	122			羕							羕														
U+2F979	翺	3	0	0			16	123										翺														
U+2F97A	者	3	0	0			9	124			者							者														
U+2F97B	𦓚	3	0	0			15	125			𦓚							𦓚														
U+2F97C	𦔣	3	0	0			16	126										𦔣														
U+2F97D	聠	3	0	0			14	127			聠							聠														
U+2F97E	𦖨	3	0	0			14	127			𦖨							𦖨														
U+2F97F	聰	3	0	0			17	127										聰														
U+2F980	𣍟	3	0	0			7	73			𣍟肯							𣍟														
U+2F981	䏕	3	0	0			8	129			飪							䏕														
U+2F982	育	3	0	0			8	129			育							育														
U+2F983	脃	3	0	0			10	129			脆							脃														
U+2F984	䐋	3	0	0			12	129			䐋							䐋														
U+2F985	脾	3	0	0			11	129			脾							脾														
U+2F986	媵	3	0	0			13	37										媵														
U+2F987	𦞧	3	0	0			14	129										𦞧														
U+2F988	𦞵	3	0	0			14	129										𦞵														
U+2F989	𣎓	3	0	0			15	73			𦛔							𣎓														
U+2F98A	𣎜	3	0	0			17	73			孕							𣎜														
U+2F98B	舁	3	0	0			9	133			舁							舁														
U+2F98C	舄	3	0	0			11	133										舄														
U+2F98D	辞	3	0	0			13	159			辭							辞														
U+2F98E	䑫	3	0	0			14	136			䑫							䑫														
U+2F98F	芑	3	0	0			6	139			芑							芑														
U+2F990	芋	3	0	0			6	139			芋							芋														
U+2F991	芝	3	0	0			6	139			芝							芝														
U+2F992	劳	3	0	0			8	18										劳														
U+2F993	花	3	0	0			7	139			花							花														
U+2F994	芳	3	0	0			10	139										芳						fong1								
U+2F995	芽	3	0	0			7	139			芽							芽														
U+2F996	苦	3	0	0			8	139			苦							苦														
U+2F997	𦬼	3	0	0			9	139			苶							𦬼														
U+2F998	若	3	0	0			8	139			若							若														
U+2F999	茝	3	0	0			10	139			茝							茝														
U+2F99A	荣	3	0	0			10	139										荣														
U+2F99B	莭	3	0	0			11	139										莭														
U+2F99C	茣	3	0	0			10	139			䓊							茣														
U+2F99D	莽	3	0	0			10	139										莽														
U+2F99E	菧	3	0	0			10	139			菧							菧														
U+2F99F	著	3	0	0			11	139			著							著														
U+2F9A0	荓	3	0	0			11	139			荓							荓														
U+2F9A1	菊	3	0	0			11	139			菊							菊														
U+2F9A2	菌	3	0	0			11	139			菌							菌														
U+2F9A3	菜	3	0	0			11	139			菜							菜														
U+2F9A4	𦰶	3	0	0			12	139										𦰶														
U+2F9A5	𦵫	3	0	0			13	139			𦵫							𦵫														
U+2F9A6	𦳕	3	0	0			13	139			草							𦳕														
U+2F9A7	䔫	3	0	0			14	139										䔫														
U+2F9A8	蓱	3	0	0			14	139			萍蓱							蓱														
U+2F9A9	蓳	3	0	0			15	139			菫蓳							蓳														
U+2F9AA	蔖	3	0	0			14	139			蔖							蔖														
U+2F9AB	𧏊	3	0	0			16	141			𧏊莔							𧏊														
U+2F9AC	蕤	3	0	0			15	139										蕤														
U+2F9AD	𦼬	3	0	0			17	139			菹							𦼬														
U+2F9AE	䕝	3	0	0			17	139										䕝														
U+2F9AF	䕡	3	0	0			17	139			䕡							䕡														
U+2F9B0	𦾱	3	0	0			19	139			𦾱							𦾱														
