䈊,𥫗夌
䈋,𥫸日 𥫗沓
䈌,𥫗沮
䈍,笀目 𥫗盲
䈎,笹木 𥫗枼
䈏,𥫗畐
䈐,𥫗恢
䈑,𥫗咼
䈒,𥫗南
䈓,𱷳匃 𥫗曷
䈔,𥫗叚
䈕,𱷳𤴓 𥫗是 笪龰
䈖,𥫗科
䈗,𥫗俊
䈘,𥫗兹 𥫗茲
䈙,𥫗紂
䈚,笞心 𥫛𢗀 𥫗怠
䈛,𥫗㕟 𥫗⺊冊又
䈜,𥫗侵
䈝,𥫗胥
䈞,𥫗亯
䈟,𥫗則
䈠,𥫗爰
䈡,𥫗怱
䈢,笞木 𥫛呆 𥫗枲
䈣,𥫗政
䈤,𥫗柑
䈥,𥫗觔
䈦,𥫗㚇
䈧,𥫗為 𥫗⿽丿𠃍𠃍丶灬𠃌 𥫗爲
䈨,𥫗限
䈩,𥫗剑
䈪,𥫗鬲
䈫,𥫗納 𥫗糹内
䈬,𥫗浦
䈭,𥫗鬼
䈮,𥫗竘
䈯,𥫗真 𥫗眞 𥮖八
䈰,𥫗捎
䈱,𥫗舀
䈲,𥫗般
䈳,𱷳羽 𥫗𦐇
䈴,𥫗兼
䈵,𥫗翁 䇗羽
䈶,𥫗容
䈷,𥫗格
䈸,𥫗斛
䈹,𥫗宿
䈺,𥫗終 𥫗糸冬
䈻,𥫗脯
䈼,𥫗密
䈽,𥫗堇
䈾,𥫗梢
䈿,𥫗冥 𥫗㝠
䉀,𥫗庶
䉁,𥫗聆
䉂,𥫗累
䉃,𥫗將
䉄,𥫗陵 𥫗阝圥夊
䉅,𥫗執
䉆,𥫗鳥
䉇,𥫗𠝻
䉈,𥫗散
䉉,𥫗觚
䉊,𥫗軬
䉋,𥫗媚
䉌,𥫗隊
䉍,𮅘心 𥫗悶
䉎,𥫗棠
䉏,𥫗解
䉐,𥫗軲
䉑,𥫗無
䉒,𥫗番
䉓,𥫗棵
䉔,𥫗殘
䉕,𥫗曾
䉖,𥫗軨
䉗,𥫗揖 𥫗扌口耳
䉘,𥫗棕
䉙,𥫗雲
䉚,𥫗罒𤬦
䉛,𥫗奥 𥫗奧
䉜,𥫗雉
䉝,𥫗義
䉞,箴心 𥫗感 𫁸𭜓
䉟,𥫗㨦
䉠,𥫗微
䉡,𥫗亶
䉢,𥫗嗇
䉣,𥫗舄 𥫗𦥑勹灬
䉤,𥫗数
䉥,𥫗摠
䉦,𥫗遷 𥫗辶䙴
䉧,𥫗劉 𥫗卯金刂
䉨,𥫗毅 𥫗豙殳
䉩,𥫗樞
䉪,𥫗畾
䉫,𥫗黎
䉬,𥫗廢
䉭,𥫗巤 𥫗巛囚𠄌二𠄌二㇂
䉮,𮅘隹 𥫗閵
䉯,𥫗賢
䉰,𥫗骹 𥫗骨交
䉱,𥫗䙔
䉲,𥫗彌
䉳,𥫗鮮
䉴,𥫗襄
䉵,𮅕食
䉶,𥫗雙
䉷,𥫗嚴
䉸,𥫗辯
䉹,𥫗靈
䉺,米工
䉻,米氏
䉼,米斤
䉽,米半
䉾,北米
䉿,米乎
䊀,米古
䊁,米先
䊂,米朿
䊃,米𫥞
䊄,巩米 工卂米
䊅,米名
䊆,臼米
䊇,米甫
䊈,米每
䊉,米宋
䊊,米尾
䊋,米壯
䊌,𰪩比 米庇
䊍,𥝢米
䊎,米卷
䊏,米炎
䊐,米昆
䊑,米尚 米尙
䊒,米隹
䊓,米是
䊔,米英
䊕,米建
䊖,米南
䊗,米皇
䊘,米胄
䊙,研米
䊚,米追
䊛,𰪻殳 米殺
䊜,米專
䊝,米悉
䊞,米啇
䊟,米㒼 米廿丨冂从
䊠,既米 皀旡米
䊡,米曼
䊢,將米
䊣,米黄 米黃
䊤,米覃
䊥,米肅
䊦,米壹
䊧,米費
䊨,吂月籶 吂月米㇈丿 吂⺼籶
䊩,米番
䊪,米萬
䊫,米罪
䊬,禾果米 稞米
䊭,米壽
䊮,米翟
䊯,𰪩黄 米廣 𰪩黃
䊰,米諸
䊱,米韱
䊲,粟産 粟產 𬡻生
䊳,米靡 𫃎非
䊴,米簽
䊵,糹九 糸九
䊶,糹也 糸也
䊷,糹才 糸才
䊸,糹亏 糸亏
䊹,糹千
䊺,糹互 糸互
䊻,糹欠 糸欠
䊼,糹止 糸止
䊽,糹夬 糸夬
䊾,糹木 糸木
䊿,糹夫 糸夫
䋀,户糸 戶糸 丶𡱏
䋁,糹亢 糸亢
䋂,糹爻 糸爻
䋃,糹毛 糸毛
䋄,糹冈 糸冈
䋅,糸牛
䋆,糸戸
䋇,糸尺
䋈,奴糸
䋉,糹穴 糸穴
䋊,紅⺊ 糹正 糸正
䋋,糹民 糸民
䋌,糹巨 糸巨 紅コ
䋍,糹可 糸可
䋎,糹旦 糸旦
䋏,糹乍 糸乍
䋐,糹戉 糸戉
䋑,糹丙 糸丙
䋒,糹矛
䋓,糹刍 糸刍
䋔,糹丕 糸丕
䋕,任糸
䋖,糹聿 糸聿
䋗,糹臣 糸臣
䋘,糹耒 糸耒
䋙,糹耳 糸耳
䋚,糹羽 糸羽
䋛,糹米 糸米
䋜,户又糸 戶又糸
䋝,糸𰋷
䋞,糹网
䋟,糹忌 糸忌
䋠,糹甫 糸甫
䋡,糹余 糸余
䋢,折糸
䋣,每糸
䋤,素勺
䋥,糹里 糸里
䋦,糹每 糸𣫭 糸每
䋧,糹居 糸居
䋨,糹咅 糸咅
䋩,糹兒 糸兒
䋪,糹阿 糸阿 𮈂可
䋫,糹争 糸爭 糹爭
䋬,糹忝 糸忝
䋭,糹育 糸育
䋮,糹金 糸金
䋯,𫼉糸 戶戈糸
䋰,具糸 狊糸
䋱,糹來 糸來
䋲,糹黾 糸黾
䋳,糹背 糸背
䋴,糹柔 糸柔
䋵,糹曷 糸曷
䋶,糹頁 糸頁
䋷,敄糸
䋸,糹盾 糸盾
䋹,糹畐 糸畐
䋺,糹秋 糸秋
䋻,糹南 糸南
䋼,糹盈 糸盈
䋽,糹封 糸封
䋾,糹奓 糸奓
䋿,糹畏 糸畏
䌀,糹科 糸科
䌁,糹要 糸要
䌂,糹屋
䌃,綃刂 糹削 糸削
䌄,糹㪅 糸㪅
䌅,糹唐 糸唐
䌆,糹鬼 糸鬼
䌇,糹索 糸索
䌈,糹𦐇 糸𦐇
䌉,糹罡 糸罡
䌊,糹䍃
䌋,糹荅 糸荅
䌌,糹習 糸習
䌍,糹堇 糸堇
䌎,略糸
䌏,糹密 糸密
䌐,糹覓 糸覓
䌑,糹堅 糸堅
䌒,糹鹿 糸鹿
䌓,每殳糸 𭮬糸
䌔,糹區 糸區
䌕,糹麻 糸麻
䌖,糹集 糸集
䌗,糹無 糸無
䌘,敝糸 小冂八攵糸
䌙,糹黄 糸黃 糹黃
䌚,糹粟 糸粟
䌛,䚻系
䌜,糹業 糸業
䌝,糹禁 糸禁
䌞,糹僉 糸僉
䌟,糹辟 糸辟
䌠,㰹糸
䌡,糹豊 糸豊
䌢,糹零 糸零 糸雨令
䌣,糹管 糸管
䌤,糹爾 糸爾
䌥,糹㥯 糸㥯
䌦,糹翟 糸翟
䌧,糹壽 糸壽
䌨,糹蔡 糸蔡
䌩,糹蔑 糸蔑
䌪,糹閻 糸閻
䌫,糹覧 糸覧
䌬,糹龍 糸龍
䌭,糹蕉 糸蕉
䌮,糹霜 糸霜
䌯,糹雚 糸卝𨾴
䌰,糹聶 糸耳聑 糸聶
䌱,糹䇔 糸䇔
䌲,糹薰 糸薰
䌳,糹璽 糸璽
䌴,糹羸 糸羸
䌵,糹屬 糸屬
䌶,纟才
䌷,纟由
䌸,纟专
䌹,纟冋
䌺,纟耳
䌻,纟羽
䌼,纟兑
䌽,纟采
䌾,纟南
䌿,纟畐
䍀,纟监
䍁,纟遂
䍂,缶于
䍃,爫缶 𱼀缶 爫𠙻
䍄,缶占
䍅,缶令
䍆,缶宁
䍇,缶乏
䍈,缶平
䍉,缶只
䍊,缶交
䍋,缶垂
䍌,缶咅
䍍,𣪊缶
䍎,缶薦
䍏,冂一〢 𦉫一
䍐,罒干
䍑,网干
䍒,罒木 𦉴人
䍓,罒牙
䍔,罒厷
䍕,罒氐 冈氐
䍖,罒包
䍗,罒玄
䍘,罒米
䍙,罒每 网每
䍚,罒良
䍛,罒固
䍜,罒隹
䍝,罒沓 𥄳日
䍞,网或
䍟,罒㚇
䍠,罒离
䍡,罒鹿
䍢,罒無
䍣,罒雷
䍤,罒齊
䍥,罒歷
䍦,罒離
䍧,牛羊
䍨,羊巿
䍩,羊攵
䍪,羊末
䍫,羊它
䍬,羊平
䍭,羊母
䍮,羊兆
䍯,羊危
䍰,羊因
䍱,羊余
䍲,羊兒
䍳,羊叕
䍴,羊委
䍵,羊争 羊爭
䍶,羊東
䍷,羊韋
䍸,羊尃
䍹,羊臭
䍺,羊患
䍻,羊巽
䍼,羊朁
䍽,𦏈止 羊歷
䍾,开羽
䍿,羽王 𰭝土
䎀,羽戉
䎁,古羽
䎂,羽包
䎃,冉羽
䎄,召羽
䎅,白羽
䎆,羽令
䎇,舟羽
䎈,羽曳
䎉,羽戌 羽戍
䎊,各羽
䎋,告羽 吿羽
䎌,羽足
䎍,羽甫
䎎,羽𦔮
䎏,含羽
䎐,𠦝羽
䎑,羽录 羽彔
䎒,羽戔
䎓,羽沓
䎔,羽尃
䎕,𤇾羽
䎖,曾羽
䎗,喬羽
䎘,肅羽
䎙,賓羽
䎚,羽慧
䎛,䎛老口
䎜,老老
䎝,老羽
䎞,耂𭥋 者𠃍
䎟,女而
䎠,丸而 𦓏丶
䎡,而火
䎢,耒乞
䎣,耒以
䎤,耒局
䎥,耒谷
䎦,耒炎
䎧,耒咅
䎨,耒奄
䎩,耒甾 耒畄
䎪,耒㝵
䎫,耒㚇
䎬,耒罢
䎭,耒造
䎮,耒啇
䎯,耒𦰩 耒廿人𠮡
䎰,耤斤 耒斮
䎱,耒罷
䎲,耳乙
䎳,耳月
䎴,耳井
䎵,耳必
䎶,耳申
䎷,耳朱
䎸,耳吾
䎹,丿𥹢 釆耳
䎺,耳制
䎻,耳周
䎼,耳录 耳彔
䎽,耳昏
䎾,耳侖
䎿,耳秋
䏀,耳剌
䏁,耳宰
䏂,耳叟
䏃,耳冥
䏄,耳窒
䏅,耳祭
䏆,耳曹
䏇,耳票
䏈,耳絲 𦕱糸
䏉,耳㬎
䏊,耳龍
䏋,肀人心巳
䏌,八⺝ 八⺼ 八月
䏍,厶⺝ 厶⺼ 厶月
䏎,月凡 月𠁽 ⺼凡
䏏,月于 ⺼于
䏐,月夬 ⺼夬
䏑,𱼀肉
䏒,月片 ⺼片
䏓,⺼元 䏓月元
䏔,月丑 ⺼丑
䏕,月壬 月王 ⺼壬
䏖,𭨧丨 ⺼引 月引
䏗,月气 ⺼气
䏘,月匹 月匚儿 ⺼匹
䏙,䏙月冘 ⺼冘
䏚,月少 ⺼少
䏛,月匀 月勻 ⺼勻
䏜,月及 ⺼及
䏝,月专
䏞,月末 ⺼未
䏟,月必 ⺼必
䏠,月立 ⺼立
䏡,月示 ⺼示
䏢,月皮 ⺼皮
䏣,月且 ⺼且
䏤,月司 ⺼司
䏥,月冉 ⺼冉
䏦,月舌 ⺼舌
䏧,月多 ⺼多
䏨,月𠂤 ⺼𠂤
䏩,月合 ⺼合
䏪,月耳 ⺼耳
䏫,月休 ⺼休
䏬,月牟 ⺼牟
䏭,⺼朱 月朱
䏮,月力冫丿丶
䏯,月志 ⺼志
䏰,月忍 ⺼忍
䏱,月局 ⺼局
䏲,月弟 ⺼弟
䏳,月折 ⺼折
䏴,月肖 ⺼肖
䏵,胧𰀪 肬彡 月尨 ⺼尨
䏶,月坒 ⺼坒
䏷,月旱 ⺼旱
䏸,月吾 ⺼吾
䏹,月見 ⺼見
䏺,⺼夆 月夆
䏻,䏍去 䏍厶二
䏼,月戔 ⺼戔
䏽,月咅 ⺼咅
䏾,月奉 ⺼奉
䏿,𢼄⺝ 𢼄⺼
䐀,月奇 ⺼奇
䐁,月豖 ⺼豖
䐂,月录 ⺼彔 月彔
䐃,月囷 ⺼囷
䐄,月臽 ⺼臽
䐅,月𡱁 ⺼𡱁
䐆,月采
䐇,月曶 ⺼曶
䐈,月直 ⺼直
䐉,月甾 ⺼甾
䐊,月昆 ⺼昆
䐋,月忩 䐋月忩 ⺼忩
䐌,典⺝ 曲䏌 典⺼
䐍,月壴 ⺼壴
䐎,月是 ⺼是
䐏,月春 ⺼春
䐐,月秋 ⺼秋
䐑,月枼 ⺼枼
䐒,月奓 ⺼奓
䐓,月頁 ⺼頁
䐔,𦙅𠕁 月扁 ⺼扁
䐕,月咠 月口耳 ⺼咠
䐖,月屎 ⺼屎
䐗,月者 ⺼者
䐘,月爰 ⺼爰
䐙,月革 ⺼革
䐚,月即 月卽 ⺼即
䐛,月耷 月大耳 ⺼耷
䐜,月真 月眞 ⺼真
䐝,月𧴪 ⺼𧴪
䐞,月弱 ⺼弱
䐟,月冓 ⺼冓
䐠,䐠月荒 䐠月艹亡𫶧 月荒 ⺼荒
䐡,亠刀丫𱍸肉
䐢,月芻 ⺼芻
䐣,月員 ⺼員
䐤,月差 ⺼差
䐥,月翁 ⺼翁
䐦,月盍 ⺼盍
䐧,月高 ⺼高
䐨,𣪊⺝ 𣪊⺼
䐩,月豈 ⺼豈
䐪,月隽
䐫,月從 ⺼從
䐬,月曹 ⺼曹
䐭,月帶 ⺼帶
䐮,月産 月產 ⺼產
䐯,月累 ⺼累
䐰,月脩 ⺼脩
䐱,月啇 ⺼啇
䐲,月習 ⺼習
䐳,月魚 ⺼魚
䐴,既⺝ 皀旡⺝ 白乚一旡⺝ 既⺼
䐵,月黄 月黃 ⺼黃
䐶,月朁 ⺼朁
䐷,月單 ⺼單
䐸,月畫 ⺼畫
䐹,月肅 ⺼肅
䐺,月覃 ⺼覃
䐻,月辜 ⺼辜
䐼,月絜 月㓞糸 ⺼絜
䐽,月㒼 月廿兩 ⺼㒼
䐾,月睪 ⺼睪
䐿,月奥 月奧 ⺼奧
䑀,月辟 ⺼辟
䑁,𦥯⺝ 𦥯⺼
䑂,月與 ⺼與
䑃,⺼蒙 䑃月蒙
䑄,月鼻 ⺼鼻
䑅,月夢 ⺼夢
䑆,月養 月丷兲良 ⺼養
䑇,月質 ⺼質
䑈,月樂 ⺼樂
䑉,月嬴 月丶匚口肗卂 ⺼嬴
䑊,月遺 ⺼遺
䑋,月襄 ⺼襄
䑌,月闌 ⺼闌
䑍,月嬰 ⺼嬰
䑎,月韱 ⺼韱
䑏,月雚 月卝𨾴 ⺼雚
䑐,臣尔 臣尓
䑑,臣菐
䑒,至刄
䑓,艹二冖至
䑔,臼巿 臼市
䑕,臼𠂡 臼几⺀丨⺀ 臼几氺
䑖,臼疌
䑗,臼昜
䑘,臼差
䑙,舌冄
䑚,舌月
䑛,舌氐
䑜,舌枼
䑝,吅冖舛
䑞,匚炎舛
䑟,舜皇
䑠,舟了
䑡,舟叉
䑢,舟兀
䑣,舟彡
䑤,舟今
䑥,舟及
䑦,舟句
䑧,舟付
䑨,舟㐌
䑩,舟古
䑪,舟合
䑫,舟并
䑬,舟兆
䑭,舟江
䑮,舟朶
䑯,舟弟
䑰,舟步
䑱,舟宛
䑲,舟卓
䑳,舟侖
䑴,舟其
䑵,舟冐
䑶,舟青 舟靑
䑷,舮⺝ 舟肩
䑸,舟宗
䑹,舟叜
䑺,舟風
䑻,舫𠂉子 舟斿
䑼,舟芻
䑽,舟𦐇
䑾,舟隻
䑿,舟宿
䒀,舟符
䒁,舟習
䒂,舟將
䒃,舟造 舟辶吿
䒄,舟冨
䒅,舟眷
䒆,舟𰕎 舟育攵
䒇,舟富
䒈,舟賁 舟𠦄貝
䒉,舟舞
䒊,兮色
䒋,央色
䒌,冥色
䒍,旁色
䒎,艹犬廾色 𦬫廾色 莽色
䒏,曾色
䒐,瞢色
䒑,丷一
䒒,艹刁 艹𠃌一
䒓,艹丂 龷㇉
䒔,艹八
䒕,艹小
䒖,艹卂 𦫴十
䒗,艹乞
䒘,艹夊
䒙,艹上
䒚,艹少
䒛,艹幻
䒜,艹牛
䒝,艹爻
䒞,艹冘 艹丿冖㇈丶
䒟,艹丹
䒠,𰰜二 艹丰 𦬒一
䒡,艹引
䒢,艹卬
䒣,艹冄
䒤,艹日
䒥,艹帀 龷巾
䒦,艹乏
䒧,𰰜𠫔 艹去 芏厶
䒨,艹矢
䒩,艹禾 芊人 𦫻𠆣
䒪,艹弁
䒫,艹代
䒬,龷𡭕 𦫽小 艹示
䒭,艹ユ寸
䒮,艹𠕵 𫇦凡
䒯,𫇦丸
䒰,艹匡
䒱,艹丞 𦭕一
䒲,艹奼
䒳,艹朶 艿木
䒴,艹有
䒵,艹好
䒶,艹曳
䒷,艹舌 芊口
䒸,艹血
䒹,𦬒𠆣 艹耒 䒠人
䒺,艹糸
䒻,艹屺 艹𡵆
䒼,艹曲
䒽,艹网
䒾,艹衣
䒿,𫇦⺝ 艹肎
䓀,艹吉
䓁,芏寸 艹寺
䓂,艹言
䓃,艹邑 𦬅巴
䓄,艹㹞
䓅,艹沂
䓆,艹折
䓇,艹赤
䓈,艹役
䓉,艹邪
䓊,艹吾 龷𭇁 𫇩口
䓋,艹汦
䓌,艹志
䓍,艹旱 䒤干 𦬹十
䓎,艹灼
䓏,艹否 芣口
䓐,艹𡗥 芖屯
䓑,艹汧
䓒,𬜠田 艹甸
䓓,艹寿
䓔,艹孝
䓕,艹远
䓖,艹穷
䓗,𦬘心 䒔𱝼 艹忩
䓘,艹咎
䓙,艹乖 芊北
䓚,艹徂
䓛,艹屈
䓜,艹泜
䓝,艹孟 芓皿
䓞,艹戾 芦犬
䓟,艹周 苚口
䓠,艹沓 𦬭日
䓡,艹知
䓢,艹固
䓣,艹兩
䓤,艹忽 芴心
䓥,入草
䓦,艹典
䓧,艹亟
䓨,𫇦缶
䓩,艹枝
䓪,艹易 䒤勿
䓫,艹奇
䓬,艹卓
䓭,艹刹 艹剎
䓮,艹敄
䓯,艹毒
䓰,艹垔 茜土
䓱,艹柴 茈木
䓲,艹侻
䓳,艹很
䓴,艹耎 荋大
䓵,艹品 𦬅吅
䓶,艹剌
䓷,艹洐
䓸,艹姧
䓹,艹食 𦫸良
䓺,艹美
䓻,艹㓂
䓼,艹娏
䓽,艹記
䓾,莎女 艹娑
䓿,艹圅
䔀,艹倭
䔁,艹栗
䔂,艹宰
䔃,艹祖
䔄,艹䍃
䔅,艹哥 苛可
䔆,艹狸
䔇,艹豈 𬜡豆
䔈,艹貢
䔉,艹秝
䔊,艹㻂
䔋,艹紗 艹糸少
䔌,艹皋 苩夲
䔍,艹馬
䔎,艹速
䔏,艹造 艹辶吿
䔐,艹淺
䔑,艹斜
䔒,艹陪
䔓,艹許
䔔,艹竟 萻儿
䔕,艹脯
䔖,艹陵
䔗,艹祥
䔘,艹缶且
䔙,艹釣 艹金勺
䔚,莀⺝ 艹脣 莀⺼
䔛,艹頃
䔜,艹聃
䔝,艹紫 茈糸
䔞,艹率
䔟,艹移
䔠,艹梢
䔡,艹魚
䔢,艹𠈌亏
䔣,艹犁 莉牛
䔤,艹白百
䔥,艹粛
䔦,艹梅
䔧,艹梨 莉木
䔨,艹乡隹
䔩,艹敕
䔪,艹爽 艹𡙁 芖㸚 芖𠈌
䔫,艹𤴔朿
䔬,艹異 苗艹一八 苗共
䔭,艹甯
䔮,艹斯
䔯,艹酤
䔰,艹富
䔱,艹揖 艹扌口耳
䔲,艹登
䔳,艹然
䔴,艹𠭥
䔵,艹閑 菛木
䔶,艹提
䔷,艹琴
䔸,艹猋 𦬫㹜
䔹,艹隊
䔺,艹隋
䔻,艹敦
䔼,艹歰
䔽,艹渴
䔾,艹揭
䔿,𦳷寸 艹尊
䕀,艹款
䕁,艹棐 菲木
䕂,艹辶台𧘇
䕃,艹隂
䕄,䒱皿 艹氶皿 𦭕皿
䕅,艹嫂
䕆,艹榆 艹木𠓛冂⺀巜
䕇,艹廆
䕈,艹牒 艹片枼
䕉,艹睪 𦭝幸
䕊,𱽲旦 艹亶
䕋,艹塘 艹土唐
䕌,艹稚
䕍,艹裔 䒾冏
䕎,艹日畐
䕏,艹義
䕐,艹福
䕑,艹綏
䕒,艹嘉
䕓,艹察
䕔,艹銜
䕕,艹漫
䕖,艹遜
䕗,艹鼻 𦤅畀
䕘,艹領
䕙,艹截
䕚,艹匱
䕛,艹䛟
䕜,艹翠 𦭳卒
䕝,艹稱 艹禾丅八冂一一 艹禾丅八冄
䕞,艹閬 菛良
䕟,艹興 艹𦥑冂一コ一八
䕠,艹廢 艹广癶弓几又
䕡,菛吕 菛呂 艹閭 蔄口
䕢,艹磋
䕣,艹褐
䕤,艹鄲
䕥,䒔小冂㸚 艹几小冂㸚
䕦,艹嬴
䕧,艹骹 艹骨交
䕨,艹縢 艹⺼絭
䕩,艹橑
䕪,艹澤
䕫,艹止白巳八夂 艹止白巳八夊
䕬,艹彊
䕭,艹燅
䕮,艹𰏮
䕯,艹瓢
䕰,艹燔
䕱,艹頭
䕲,艹廪 艹𢈺示
䕳,艹彌
䕴,艹穛
䕵,艹鴶
䕶,艹言隻
䕷,艹縻 蔴糸
䕸,艹黠
䕹,艹雜
䕺,艹叢 艹丵耳又
䕻,艹麗
䕼,艹難
䕽,艹躅
䕾,艹嚴
䕿,艹𪄿
䖀,艹囂
䖁,萬意
䖂,𧄶手 艹攣
䖃,若若若
䖄,䕼灬 艹廿人𠮡焦 艹㸐
䖅,艹靈 蘦巫
䖆,艹釀
䖇,艹鬱
䖈,虍匕 虍𠤎
䖉,虍于
䖊,乂虎
䖋,虎人
䖌,虎刂
䖍,虍攵 虍夂
䖎,阝虎
䖏,虍匆
䖐,斤虎
䖑,虎日
䖒,虍豆
䖓,出虎
䖔,去虎
䖕,虎且
䖖,虎甲
䖗,虍咸
䖘,虎兔
䖙,卧虒 臥厂虎 臣人虒
䖚,虎烏
䖛,虎索
䖜,虤日
䖝,丿虫 一虫
䖞,虫寸
䖟,亡虫
䖠,虫凡
䖡,虫丑
䖢,虫少
䖣,虫爪
䖤,夗虫
䖥,矛虫
䖦,虫出
䖧,虫旦
䖨,虫石
䖩,虫必
䖪,此虫
䖫,虫八干
䖬,虫甲
䖭,龹虫 𠔉虫
䖮,虫向
䖯,圭虫
䖰,虫𠂢
䖱,虫匡
䖲,虫旬
䖳,虫宅
䖴,虫兆
䖵,虫虫
䖶,虫豕
䖷,虫希
䖸,我虫
䖹,虫㐀十 虫𦬒 虫𦍋
䖺,攸虫
䖻,虫㐬 虫𠫓𫶧
䖼,虫却 𧉧卩
䖽,利虫
䖾,虫完
䖿,𥝢虫
䗀,虫夌
䗁,虫奇
䗂,虫虎
䗃,虫戔
䗄,虫斧
䗅,虫長
䗆,虫官
䗇,虫匊
䗈,虫盲 虫亡目
䗉,虫昌
䗊,虫炎
䗋,虫某
䗌,虫星
䗍,彖虫
䗎,虫垔
䗏,虫叜 虫穴人又
䗐,施虫
䗑,虫昱
䗒,虫並 虫䒑丱一
䗓,虫怱
䗔,虫侯
䗕,宀䖤 宛虫
䗖,虫带
䗗,虫笄
䗘,虫盍
䗙,𡨄虫
䗚,虫尃
䗛,虫脩
䗜,虫留
䗝,神虫
䗞,天䖵
䗟,殹虫 医殳虫
䗠,旋虫
䗡,虫焉
䗢,虫造 虫辶吿
䗣,甘䖵
䗤,虫庸 𧈴𬎾
䗥,虫從
䗦,虫逢
䗧,虫康 𧈴隶
䗨,虫魚
䗩,虫戚
䗪,庶虫
䗫,虫麻 𧈴林 𧈴𣏟
䗬,逢虫
䗭,虫患
䗮,虫爽
䗯,虫進
䗰,虫貫 虫毌貝
䗱,虫菐
䗲,虫粦
䗳,虫登
䗴,虫筳
䗵,虫畺
䗶,虫葛
䗷,虫意
䗸,雍虫
䗹,虫慈 虫茲心
䗺,延䖵
䗻,虫節
䗼,虫熏
䗽,維虫
䗾,虫㬎
䗿,虫寧
䘀,阜䖵
䘁,截虫
䘂,虫韯
䘃,虫墨
䘄,者䖵
䘅,能䖵
䘆,虫憲 虫宀丯罒心 虫宀丰罒心
䘇,文蟲 蚉䖵
䘈,虫勵 蠣力
䘉,蚕䖵 天蟲
䘊,虫篾
䘋,虫韱
䘌,匿䖵 匚若䖵
䘍,萬䖵
䘎,虫彎
䘏,血阝
䘐,血刅 衂丶
䘑,血永
䘒,血夋
䘓,血臽
䘔,血客
䘕,行亢
䘖,彳𦈥 行缶
䘗,行山系 行山𢆰小
䘘,行素
䘙,行韋帀
䘚,衣十
䘛,衤几
䘜,衤巾
䘝,衤弋
䘞,衤马
䘟,衤弔
䘠,衤𠂇乂 䘠衤犮
䘡,比衣
䘢,衤宁
䘣,衤此
䘤,衤术 衤朮
䘥,衤甲
䘦,衤尼
䘧,衤央
䘨,衤交
䘩,衤旬
䘪,衤充
䘫,如衣
䘬,衤戎
䘭,衤至
䘮,土从𰀠
䘯,衤肖
䘰,衤延
䘱,衣谷
䘲,衤𠬶
䘳,衤金
䘴,衤松
䘵,衤录 衤彔
䘶,衤函 衤了凵冫丿乀
䘷,衤㡀
䘸,衤夜 衤亠亻乀夕
䘹,衤卒
䘺,衤定
䘻,衤育
䘼,衤宛
䘽,衤兒
䘾,衤官
䘿,衤屈
䙀,衤朋
䙁,衤戔
䙂,衤忩
䙃,衤左⺝ 衤左⺼
䙄,衤臿
䙅,衤要
䙆,衤癸
䙇,衤耎
䙈,衤侯
䙉,衤盾
䙊,衤带
䙋,衤宣
䙌,衤贵
䙍,衤飛
䙎,衤奚
䙏,衤尃
䙐,衤鬲
䙑,衤衰
䙒,衤畜
䙓,衤罢
䙔,衤區
䙕,衤從
䙖,衤崩 衤山朋
䙗,衤啇
䙘,衤戚
䙙,衤犀
䙚,鳥衣
䙛,衤衣公 衤袞
䙜,衤逢
䙝,衣執 亠𭏲
䙞,衤登
䙟,衤圍
䙠,衤厥
䙡,衤貴
䙢,衤曾
䙣,衤䨿
䙤,衤過
䙥,衤零 衤雨令
䙦,衤夢
䙧,衤熏
䙨,衤果衣 衤𮖐
䙩,衤蒙
䙪,樊衣 棥𡘚
䙫,衤冀
䙬,衤嬰
䙭,衤蹇
䙮,衤雚 衤卝𨾴
䙯,衤蹙
䙰,衤離 褵隹
䙱,衤屬
䙲,覀大 襾大
䙳,覀火
䙴,䙲㔾 䙲巳 䙲己
䙵,覀圭 西圭 垔土
䙶,西农
䙷,見寸
䙸,見寸
䙹,开見
䙺,火見
䙻,𠂔見
䙼,召見
䙽,眘儿 𡗜見
䙾,宀匕見 它見
䙿,未見
䚀,舟見
䚁,向見
䚂,赤見
䚃,卣見
䚄,录見 彔見
䚅,來見
䚆,英見
䚇,省見
䚈,垔見
䚉,契見 㓞大見
䚊,益見 八一八皿見
䚋,員見
䚌,皋見
䚍,責見
䚎,舂見
䚏,粦見
䚐,智見
䚑,買見
䚒,童見 立里見
䚓,覃見
䚔,賓見
䚕,一冂丶一冂丶鹿見 麗見
䚖,靈見
䚗,角公
䚘,行角
䚙,角亘
䚚,角先
䚛,角告 角吿
䚜,角卑
䚝,角卒
䚞,角來
䚟,角㝵
䚠,角昆
䚡,角思
䚢,角枼
䚣,角是
䚤,角禺
䚥,角弱
䚦,角虒
䚧,角翏
䚨,角發 角癶弓几又
䚩,角喬
䚪,角睘
䚫,敫角
䚬,角粦
䚭,角雚 角卝𨾴
䚮,言乃
䚯,言刂 𧥞亅
䚰,言匕 言𠤎
䚱,言小
䚲,言彡
䚳,言支
䚴,言月
䚵,言斗
䚶,言天
䚷,言兮
䚸,言介
䚹,言比
䚺,言攵
䚻,𱼀言
䚼,言丑
䚽,言毛
䚾,言壬
䚿,言欠
䛀,言反
䛁,言冄
䛂,言升
䛃,言元
䛄,言夗
䛅,言甲
䛆,言由
